Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.005	-0.081	0.061	0.56	-2.94	-1.82
20	-1.002	-0.078	0.06	0.28	-2.8	-1.75
40	-1.001	-0.08	0.062	0.28	-2.66	-1.89
60	-1.003	-0.08	0.062	0.21	-2.38	-1.82
80	-1.002	-0.078	0.057	0.63	-2.59	-1.82
100	-1.002	-0.083	0.06	0.63	-2.73	-1.96
117	-1.004	-0.08	0.061	0.63	-2.66	-1.89
137	-1.005	-0.08	0.061	0.77	-2.73	-1.89
159	-1.002	-0.083	0.06	1.05	-2.73	-2.03
183	-1.006	-0.078	0.059	0.84	-2.94	-1.96
202	-1.003	-0.083	0.061	0.63	-2.87	-1.89
226	-1.003	-0.08	0.059	0.49	-2.87	-1.82
246	-1.002	-0.081	0.059	0.7	-2.94	-1.75
265	-0.998	-0.082	0.059	0.63	-3.08	-1.82
289	-1.002	-0.082	0.057	0.56	-3.08	-1.68
308	-1.0	-0.081	0.063	0.35	-3.43	-1.75
329	-1.003	-0.08	0.062	0.7	-3.43	-1.61
349	-1.001	-0.078	0.06	0.7	-3.5	-1.68
369	-1.004	-0.08	0.061	0.49	-3.43	-1.75
388	-1.001	-0.081	0.065	0.77	-3.29	-1.89
413	-1.002	-0.081	0.063	0.91	-3.01	-2.03
431	-1.003	-0.081	0.059	0.77	-3.15	-1.89
453	-1.003	-0.082	0.062	0.49	-3.43	-1.82
472	-1.004	-0.085	0.064	0.28	-3.36	-1.82
497	-1.0	-0.082	0.064	0.77	-3.22	-2.03
516	-0.999	-0.08	0.063	0.35	-3.15	-1.96
536	-1.001	-0.082	0.061	0.42	-2.94	-1.68
556	-0.997	-0.08	0.062	-0.07	-2.94	-1.75
575	-0.996	-0.081	0.063	0.14	-2.66	-1.82
600	-1.001	-0.083	0.063	0.56	-2.87	-1.75
618	-1.003	-0.085	0.061	0.42	-2.87	-1.75
642	-1.001	-0.083	0.063	0.42	-2.73	-1.75
662	-1.003	-0.082	0.069	0.56	-2.8	-1.68
681	-1.003	-0.081	0.063	0.49	-2.8	-1.68
699	-1.001	-0.081	0.065	0.42	-2.59	-1.54
723	-1.006	-0.084	0.062	0.14	-2.66	-1.54
743	-1.001	-0.081	0.066	0.49	-2.66	-1.4
762	-1.006	-0.081	0.061	0.49	-2.66	-1.4
786	-1.0	-0.083	0.061	0.77	-2.8	-1.47
802	-1.003	-0.081	0.063	0.63	-2.8	-1.68
825	-1.002	-0.083	0.064	0.77	-2.66	-1.4
843	-1.003	-0.081	0.065	0.7	-2.73	-1.4
867	-1.002	-0.081	0.063	0.56	-2.52	-1.4
886	-1.003	-0.082	0.062	0.28	-2.66	-1.47
904	-1.003	-0.081	0.065	0.0	-2.38	-1.4
924	-1.003	-0.082	0.061	0.07	-2.52	-1.4
949	-1.004	-0.082	0.06	0.21	-2.45	-1.47
968	-0.998	-0.083	0.063	0.28	-2.52	-1.47
987	-0.999	-0.082	0.065	0.63	-2.31	-1.4
1004	-0.999	-0.083	0.064	0.49	-2.1	-1.54
1028	-1.0	-0.083	0.065	0.7	-2.17	-1.61
1047	-1.001	-0.079	0.06	0.56	-1.89	-1.54
1067	-1.013	-0.082	0.063	1.12	-2.1	-1.47
