Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
158862570,-0.863,-0.030,0.531,2.240,-1.400,-2.590
158862591,-0.856,-0.031,0.536,2.310,-0.980,-2.590
158862611,-0.860,-0.022,0.538,1.190,-0.700,-2.660
158862630,-0.872,-0.009,0.553,-1.260,-0.980,-2.730
158862650,-0.869,-0.020,0.552,-2.450,-1.260,-2.310
158862673,-0.865,-0.032,0.561,-1.190,-2.730,-2.030
158862694,-0.859,-0.014,0.562,-3.500,-3.780,-2.100
158862709,-0.857,-0.008,0.563,-6.300,-4.550,-1.680
158862729,-0.851,-0.007,0.562,-9.170,-5.810,-0.630
158862754,-0.851,-0.037,0.546,-6.370,-6.300,0.420
158862774,-0.843,-0.055,0.547,-1.050,-5.740,0.770
158862794,-0.851,-0.037,0.549,1.610,-5.530,0.420
158862813,-0.854,-0.018,0.545,0.140,-5.740,0.420
158862834,-0.855,-0.022,0.541,-1.190,-5.950,0.840
158862854,-0.862,-0.034,0.541,-0.840,-5.040,1.050
158862874,-0.857,-0.041,0.539,0.770,-4.760,1.190
158862895,-0.866,-0.025,0.546,1.330,-5.180,0.560
158862915,-0.857,-0.026,0.544,0.840,-5.600,0.420
158862938,-0.845,-0.027,0.536,0.560,-5.180,1.120
158862961,-0.836,-0.035,0.540,-0.910,-4.620,1.750
158862980,-0.836,-0.027,0.540,-1.190,-4.130,1.960
158863004,-0.844,-0.032,0.539,-0.560,-3.010,2.170
158863019,-0.847,-0.040,0.534,-0.700,-2.730,2.100
158863044,-0.855,-0.034,0.535,1.470,-2.240,2.240
158863059,-0.848,-0.027,0.539,0.210,-1.680,2.240
158863084,-0.858,-0.031,0.544,-1.330,-1.540,2.800
158863104,-0.848,-0.033,0.543,-0.840,-1.050,3.010
158863128,-0.840,-0.039,0.537,-0.490,-0.630,2.870
158863148,-0.848,-0.035,0.549,-2.170,-0.420,2.240
158863168,-0.854,-0.043,0.545,-0.560,-0.560,1.680
158863188,-0.855,-0.035,0.539,0.910,-0.280,1.540
