Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
7673967,-0.986,-0.146,0.073,-5.460,-5.530,-0.840
7673985,-0.996,-0.144,0.064,-7.770,-6.300,-1.190
7674005,-0.988,-0.169,0.068,-5.600,-5.110,-1.190
7674029,-0.985,-0.163,0.070,-3.570,-4.410,-1.120
7674047,-0.987,-0.157,0.073,-3.150,-3.500,-1.120
7674067,-0.999,-0.141,0.072,-3.640,-3.850,-1.400
7674088,-1.002,-0.133,0.070,-5.600,-4.130,-2.030
7674112,-0.984,-0.184,0.070,-6.860,-4.340,-1.400
7674132,-0.988,-0.165,0.079,-0.350,-3.150,-1.330
7674147,-0.988,-0.153,0.077,-0.560,-2.660,-1.540
7674170,-0.988,-0.149,0.071,0.140,-2.100,-1.470
7674190,-0.995,-0.146,0.068,-0.140,-2.100,-1.890
7674209,-1.002,-0.137,0.068,-0.560,-2.870,-1.750
7674229,-0.987,-0.154,0.072,-2.240,-3.220,-1.750
7674253,-0.998,-0.160,0.069,-1.820,-3.290,-1.470
7674273,-0.983,-0.156,0.073,-0.980,-2.450,-1.470
7674293,-0.990,-0.154,0.072,-0.700,-2.030,-1.260
7674311,-0.982,-0.155,0.073,-0.490,-1.050,-0.910
7674328,-1.000,-0.155,0.071,-0.140,-1.260,-0.840
7674352,-0.993,-0.151,0.068,-0.210,-0.770,-0.980
7674370,-0.996,-0.150,0.069,-0.210,-0.910,-1.050
7674390,-0.988,-0.151,0.074,-0.140,-1.400,-1.190
7674410,-0.994,-0.148,0.068,0.000,-0.980,-1.470
7674434,-0.986,-0.152,0.068,0.280,-0.140,-1.260
7674451,-0.998,-0.148,0.067,0.280,-0.560,-1.610
7674470,-0.993,-0.149,0.065,0.280,0.140,-1.750
7674489,-0.985,-0.151,0.064,0.490,0.770,-1.610
7674514,-0.995,-0.152,0.061,0.980,1.050,-1.540
7674533,-0.989,-0.154,0.059,1.190,2.380,-1.540
7674554,-0.991,-0.148,0.059,2.030,2.940,-1.470
7674574,-0.994,-0.147,0.055,2.030,3.570,-1.610
7674594,-0.985,-0.154,0.051,2.730,4.550,-1.610
7674614,-0.988,-0.145,0.047,4.760,6.930,-1.680
7674631,-1.004,-0.142,0.047,4.340,6.930,-1.820
7674650,-0.994,-0.139,0.051,3.710,5.740,-1.960
7674669,-0.987,-0.149,0.048,4.830,7.700,-1.890
7674694,-1.014,-0.160,0.050,0.700,2.030,-2.380
7674713,-0.977,-0.166,0.048,3.150,3.290,-2.100
7674735,-1.002,-0.158,0.044,2.310,2.870,-2.030
7674755,-0.986,-0.155,0.040,4.060,3.640,-1.470
7674778,-0.996,-0.151,0.036,5.740,4.900,-1.120
7674798,-0.989,-0.158,0.029,7.140,4.970,-0.840
7674818,-0.989,-0.144,0.030,7.980,6.510,-0.630
7674839,-0.999,-0.145,0.026,8.330,6.300,-0.280
7674857,-1.001,-0.142,0.024,7.840,4.830,-1.050
7674881,-0.995,-0.154,0.023,7.630,4.690,-1.330
7674901,-1.001,-0.159,0.021,6.510,2.730,-1.260
7674920,-1.001,-0.150,0.023,5.460,1.680,-1.470
7674940,-0.991,-0.153,0.025,4.620,1.470,-1.750
7674961,-1.005,-0.147,0.016,4.200,1.750,-2.100
7674979,-1.000,-0.154,0.013,3.500,0.560,-1.960
7675003,-0.993,-0.152,0.015,2.940,0.280,-1.890
7675023,-0.994,-0.153,0.014,2.030,-0.070,-1.820
7675042,-0.995,-0.152,0.013,2.100,-0.280,-1.820
7675061,-0.997,-0.140,0.019,1.260,-0.210,-2.380
7675080,-1.002,-0.148,0.009,1.680,-0.840,-1.960
7675103,-0.997,-0.148,0.008,1.330,-1.540,-2.030
7675127,-0.996,-0.147,0.006,0.630,-2.100,-2.240
7675145,-0.996,-0.148,0.007,0.490,-2.660,-2.310
7675167,-0.995,-0.151,0.009,0.070,-2.940,-2.520
7675182,-0.994,-0.150,0.010,0.000,-2.940,-2.730
7675206,-0.995,-0.150,0.010,-0.140,-3.150,-2.520
7675224,-0.996,-0.153,0.008,-0.420,-3.290,-2.450
7675246,-0.995,-0.151,0.012,-0.560,-3.360,-2.240
7675267,-0.994,-0.153,0.012,-1.050,-3.570,-2.030
7675287,-0.991,-0.156,0.011,-0.770,-3.430,-1.820
7675311,-0.994,-0.152,0.011,-0.630,-3.150,-1.680
7675329,-0.994,-0.155,0.010,-0.840,-3.430,-1.680
7675353,-0.999,-0.152,0.008,-2.310,-3.780,-1.680
7675373,-1.008,-0.163,0.014,-5.880,-7.770,-2.310
7675393,-0.976,-0.145,0.015,-5.390,-5.390,-2.240
7675411,-1.019,-0.168,0.013,-7.070,-8.120,-2.730
7675433,-0.983,-0.144,0.017,-4.830,-6.720,-2.310
7675453,-1.005,-0.165,0.018,-6.300,-7.630,-2.310
7675473,-0.983,-0.153,0.019,-4.130,-7.070,-2.380
7675493,-0.995,-0.160,0.017,-3.850,-6.860,-2.310
7675510,-0.986,-0.154,0.017,-1.960,-5.530,-2.240
7675529,-0.987,-0.154,0.018,-0.490,-4.060,-1.470
7675554,-1.016,-0.155,0.024,-3.570,-7.000,-2.030
7675574,-0.988,-0.158,0.023,-2.590,-6.580,-1.890
7675592,-0.990,-0.154,0.026,-2.660,-5.180,-1.750
7675613,-0.986,-0.157,0.022,-0.700,-5.320,-1.540
7675638,-0.988,-0.154,0.023,0.070,-2.940,-1.260
7675657,-1.007,-0.157,0.025,0.280,-4.060,-1.400
7675672,-0.980,-0.158,0.025,0.700,-2.940,-1.190
7675697,-0.997,-0.160,0.020,1.400,-3.220,-0.560
7675717,-0.998,-0.153,0.015,1.470,-3.150,0.210
7675736,-0.995,-0.153,0.021,1.540,-3.640,0.910
7675760,-0.990,-0.154,0.023,1.400,-2.800,1.260
7675780,-0.996,-0.146,0.022,2.100,-2.520,0.630
7675795,-0.996,-0.142,0.023,2.520,-2.380,-0.140
7675815,-0.991,-0.137,0.020,3.430,-1.260,-0.770
7675839,-0.995,-0.142,0.022,5.040,0.490,-1.610
7675863,-0.991,-0.148,0.028,5.600,1.190,-2.030
7675883,-1.001,-0.153,0.024,5.320,0.630,-2.590
7675903,-0.996,-0.162,0.028,5.250,-0.070,-2.240
7675920,-0.992,-0.164,0.030,5.110,0.140,-1.960
7675942,-0.995,-0.166,0.029,4.760,-0.420,-1.470
7675962,-0.995,-0.159,0.025,4.760,-0.280,-0.910
7675982,-0.992,-0.153,0.024,3.780,-0.770,-0.700
7676006,-0.995,-0.150,0.022,3.150,-0.770,-0.770
7676026,-0.998,-0.152,0.019,2.660,-0.980,-0.980
7676050,-0.995,-0.145,0.018,2.170,-1.050,-1.120
7676066,-0.998,-0.145,0.020,1.750,-1.400,-1.470
7676087,-0.996,-0.143,0.016,0.560,-1.540,-1.750
7676111,-1.002,-0.153,0.021,-1.470,-2.800,-2.730
7676131,-1.004,-0.154,0.020,-4.200,-4.900,-3.220
7676155,-1.010,-0.153,0.020,-7.700,-7.000,-4.270
7676174,-0.985,-0.146,0.015,-4.340,-7.770,-3.710
7676193,-0.990,-0.153,0.015,-3.570,-5.530,-3.010
7676213,-1.000,-0.155,0.016,-3.430,-7.210,-3.150
7676237,-0.996,-0.154,0.019,-3.990,-7.350,-2.450
7676257,-1.005,-0.150,0.023,-5.180,-8.050,-2.800
7676277,-0.980,-0.161,0.019,-2.660,-6.720,-2.590
7676294,-0.996,-0.153,0.024,-2.100,-5.460,-2.520
7676317,-0.996,-0.152,0.029,-2.660,-5.670,-2.730
7676337,-0.987,-0.154,0.027,-1.470,-4.690,-2.520
7676354,-0.999,-0.149,0.029,-2.240,-4.340,-2.590
7676373,-0.991,-0.157,0.031,-1.820,-5.390,-2.520
7676397,-0.989,-0.163,0.030,-2.450,-5.950,-2.590
7676412,-0.982,-0.162,0.031,-0.350,-2.450,-2.520
7676437,-0.992,-0.161,0.032,0.840,-1.890,-2.240
7676454,-1.002,-0.155,0.034,-0.070,-1.750,-2.240
7676478,-0.987,-0.161,0.032,0.490,-2.100,-2.170
7676498,-0.989,-0.161,0.028,0.980,-0.840,-1.820
7676516,-0.997,-0.158,0.026,1.470,-0.840,-1.680
