Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743384949.106287,-0.175,-0.186,0.987,-9.52,1.26,10.22
1743384949.136274,-0.183,-0.22,0.978,-3.08,0.56,6.72
1743384949.1666749,-0.157,-0.192,0.971,-0.07,-0.35,3.57
1743384949.196685,-0.195,-0.195,0.965,-5.67,-1.4,0.56
1743384949.2262442,-0.165,-0.22,0.991,-9.59,-2.52,-1.4
1743384949.2564878,-0.18,-0.242,0.977,-12.04,-1.61,-3.92
1743384949.2860851,-0.172,-0.258,0.969,-13.86,-2.87,-4.62
1743384949.391687,-0.127,-0.293,0.98,-11.69,-4.06,-2.59
1743384949.4380212,-0.153,-0.273,0.982,-10.92,-5.18,1.89
1743384949.438796,-0.15,-0.271,1.004,-7.0,-5.81,4.9
1743384949.453274,-0.153,-0.266,0.995,-2.52,-3.36,6.72
1743384949.467455,-0.153,-0.248,1.004,6.16,-3.36,8.54
1743384949.467936,-0.171,-0.205,0.998,8.82,-2.8,8.54
1743384949.4965491,-0.153,-0.188,1.001,4.2,-1.96,6.44
1743384949.511513,-0.169,-0.194,0.998,0.28,-1.4,3.22
1743384949.541388,-0.179,-0.209,0.982,-0.77,-1.68,-0.35
1743384949.572706,-0.166,-0.212,0.984,1.19,-2.94,-4.41
1743384949.60194,-0.164,-0.223,0.987,-1.96,-2.59,-7.35
1743384949.6326652,-0.163,-0.245,0.971,-2.94,-2.87,-8.33
1743384949.662008,-0.153,-0.265,0.976,-0.14,-4.13,-6.93
1743384949.691893,-0.159,-0.267,0.977,0.14,-4.13,-4.27
1743384949.72336,-0.145,-0.268,0.978,0.77,-4.55,-2.52
1743384949.753549,-0.162,-0.271,0.981,-0.07,-4.34,-0.77
1743384949.782502,-0.148,-0.269,0.988,0.84,-4.41,0.14
1743384949.812701,-0.157,-0.254,0.996,1.75,-4.83,0.84
1743384949.843837,-0.156,-0.247,1.007,-0.42,-3.92,1.12
1743384949.872876,-0.152,-0.253,0.999,-2.17,-2.38,1.05
1743384949.903864,-0.156,-0.261,0.997,0.35,-2.59,1.05
1743384949.948575,-0.154,-0.244,0.992,-0.35,-2.59,1.26
1743384949.950326,-0.145,-0.248,0.993,-3.08,-2.24,1.19
1743384949.977969,-0.153,-0.267,0.985,-1.05,-1.96,1.47
1743384950.005826,-0.15,-0.264,0.981,2.66,-2.59,2.03
1743384950.053343,-0.148,-0.245,0.98,1.82,-2.94,1.82
1743384950.082224,-0.15,-0.255,0.977,-0.98,-2.45,1.96
1743384950.096995,-0.148,-0.26,0.981,0.0,-3.43,2.03
1743384950.127399,-0.149,-0.245,0.976,-0.28,-3.29,1.75
1743384950.1564438,-0.148,-0.261,0.981,-2.24,-3.5,1.96
1743384950.193365,-0.155,-0.26,0.99,0.0,-3.92,2.03
1743384950.216461,-0.145,-0.251,0.992,0.28,-3.85,1.75
1743384950.2462,-0.152,-0.256,0.995,-0.63,-3.5,1.75
1743384950.263382,-0.152,-0.254,0.993,-0.49,-3.01,1.54
1743384950.2913191,-0.147,-0.261,0.999,-0.84,-2.66,1.26
1743384950.32022,-0.152,-0.264,0.985,0.91,-2.17,1.54
1743384950.352014,-0.152,-0.255,0.99,0.56,-2.1,2.1
1743384950.382766,-0.136,-0.263,0.979,-0.35,-1.96,1.96
1743384950.412407,-0.158,-0.278,0.958,0.77,-3.08,2.59
1743384950.442711,-0.159,-0.349,0.961,19.81,-8.75,5.95
1743384950.47279,-0.107,-0.211,1.024,31.08,-11.9,8.75
1743384950.5020711,-0.157,-0.163,1.049,8.82,-5.04,7.14
1743384950.517984,-0.188,-0.212,1.008,-5.88,1.82,3.85
1743384950.575907,-0.101,-0.276,0.984,6.37,0.0,3.36
1743384950.577937,-0.177,-0.213,0.963,7.35,-1.82,4.76
1743384950.6066911,-0.132,-0.202,0.959,-2.17,-2.17,2.87
1743384950.712883,-0.166,-0.27,0.946,-4.13,-3.15,3.71
1743384950.713459,-0.164,-0.257,0.965,8.05,-7.21,4.69
1743384950.744032,-0.139,-0.211,0.988,9.94,-6.65,6.3
1743384950.7447412,-0.153,-0.204,0.993,1.68,-5.6,7.07
1743384950.771138,-0.158,-0.243,1.017,3.92,-5.88,6.37
1743384950.786031,-0.134,-0.19,1.033,4.69,-3.92,5.95
1743384950.816386,-0.137,-0.203,1.026,0.98,-2.24,5.46
1743384950.846187,-0.133,-0.191,1.019,-3.01,-1.26,6.02
1743384950.8760672,-0.144,-0.212,1.0,-2.52,-0.35,5.95
1743384950.90763,-0.15,-0.191,0.995,-0.77,-0.7,5.25
1743384950.9386072,-0.142,-0.183,0.992,-3.36,-0.56,4.13
1743384950.967325,-0.152,-0.198,0.964,-7.07,0.21,3.43
1743384950.99745,-0.136,-0.207,0.96,-3.43,-1.96,3.29
