Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.996	0.114	0.224	-1.47	-4.27	5.11
17	-0.995	0.121	0.227	-3.15	-3.57	5.25
37	-0.995	0.122	0.229	-3.78	-3.5	4.83
61	-0.98	0.123	0.231	-4.76	-1.89	3.78
81	-0.983	0.147	0.192	-0.91	3.36	-1.26
100	-1.007	0.109	0.214	-2.59	-2.94	1.82
121	-0.991	0.122	0.235	-3.92	-0.14	0.77
145	-1.006	0.115	0.234	-3.36	-0.56	0.28
165	-0.99	0.103	0.224	-5.46	-0.21	0.28
182	-0.981	0.105	0.217	-3.92	-0.07	-0.56
206	-1.028	0.117	0.23	-4.48	-2.03	0.21
226	-0.99	0.101	0.234	-4.55	0.28	1.19
242	-0.998	0.107	0.225	-4.2	-1.12	1.33
262	-1.002	0.104	0.23	-2.73	-0.7	1.54
282	-0.989	0.105	0.229	-2.8	-1.12	1.33
306	-0.999	0.112	0.229	-2.73	-1.47	1.4
324	-0.995	0.11	0.224	-2.03	-1.4	1.33
348	-0.995	0.109	0.226	-0.63	-1.82	1.12
366	-0.994	0.11	0.227	0.35	-1.89	0.98
390	-0.994	0.113	0.225	-0.14	-1.82	0.63
410	-1.007	0.109	0.227	0.35	-2.52	0.7
430	-0.988	0.111	0.221	-1.4	-3.15	-0.98
453	-1.045	0.123	0.233	-0.14	-3.08	1.26
474	-0.99	0.1	0.221	-2.31	-1.75	0.35
493	-1.008	0.097	0.223	-0.42	-3.78	2.94
517	-0.996	0.107	0.218	0.07	-3.57	3.43
537	-0.994	0.112	0.219	1.19	-4.48	4.06
557	-0.997	0.111	0.219	0.56	-3.92	4.76
574	-0.996	0.122	0.223	0.56	-4.55	4.69
594	-0.995	0.126	0.226	-1.47	-3.71	4.9
617	-0.986	0.119	0.229	-1.47	-3.57	3.92
637	-0.985	0.122	0.232	-1.82	-2.38	3.36
661	-0.993	0.133	0.239	-3.64	-2.1	1.82
679	-0.991	0.125	0.23	-5.67	-0.98	0.91
699	-0.994	0.12	0.229	-7.0	-1.47	0.35
722	-0.998	0.124	0.232	-8.19	-1.19	-0.14
743	-0.997	0.114	0.228	-8.05	-1.19	-0.07
762	-1.008	0.116	0.231	-7.63	-2.03	-0.07
786	-0.988	0.111	0.224	-5.39	-1.26	0.35
806	-0.993	0.114	0.228	-5.53	-2.03	0.14
825	-1.0	0.106	0.223	-3.29	-2.52	0.42
845	-1.007	0.116	0.228	-2.94	-2.73	-0.07
865	-0.996	0.12	0.228	-2.73	-1.82	0.07
885	-0.998	0.119	0.228	-2.52	-2.38	-0.07
909	-0.997	0.1	0.221	-0.49	-1.75	0.0
927	-0.989	0.114	0.227	-0.98	-1.96	0.07
949	-0.996	0.113	0.227	-0.63	-2.87	0.07
969	-0.996	0.113	0.229	0.0	-2.24	0.28
990	-0.986	0.103	0.224	-0.14	-2.1	0.63
1009	-0.986	0.112	0.228	-0.42	-1.89	0.28
1027	-0.997	0.113	0.23	-0.42	-2.1	-0.07
1047	-0.996	0.112	0.23	-0.35	-1.54	-0.21
1071	-0.996	0.11	0.228	-0.21	-1.47	-0.49
1091	-0.992	0.108	0.229	-0.14	-1.47	-0.56
1106	-0.996	0.109	0.227	-0.21	-1.19	-0.7
1126	-0.995	0.108	0.224	-0.28	-1.19	-0.7
1146	-0.997	0.107	0.224	-0.56	-0.98	-0.7
1171	-0.996	0.106	0.227	-0.49	-1.12	-0.63
1191	-1.001	0.101	0.224	0.0	-1.82	-0.49
1210	-0.997	0.1	0.223	0.14	-1.82	-0.35
1229	-0.999	0.103	0.221	0.56	-2.38	0.0
1249	-0.998	0.104	0.222	0.63	-2.59	0.28
1270	-1.009	0.109	0.228	0.98	-2.31	0.63
1289	-0.99	0.1	0.223	1.12	-2.52	0.42
1314	-1.007	0.109	0.233	0.49	-3.78	0.56
1334	-0.995	0.099	0.224	0.84	-2.45	0.56
1351	-0.994	0.107	0.227	0.21	-3.01	0.35
1375	-0.999	0.102	0.226	0.35	-2.87	0.35
1395	-0.997	0.101	0.224	0.0	-2.66	0.35
1415	-0.996	0.105	0.226	-0.07	-2.59	0.28
1434	-0.996	0.099	0.224	0.0	-2.52	0.35
1453	-0.998	0.099	0.225	0.14	-2.66	0.63
1476	-0.997	0.103	0.224	2.03	-2.45	1.12
1496	-0.996	0.096	0.222	3.29	-2.66	0.91
1516	-0.994	0.101	0.224	4.13	-2.87	0.91
1540	-0.996	0.101	0.224	3.99	-2.66	0.98
1564	-0.996	0.105	0.229	4.83	-2.73	1.12
1584	-1.0	0.092	0.221	6.58	-2.94	1.47
1600	-0.992	0.122	0.23	7.28	-3.36	1.47
1621	-0.997	0.101	0.23	4.83	-2.66	1.33
1641	-0.994	0.1	0.227	3.71	-2.8	1.4
1665	-0.996	0.101	0.228	2.24	-2.66	1.33
1685	-0.996	0.105	0.227	1.4	-2.73	1.4
1704	-0.997	0.105	0.228	1.26	-2.59	1.54
1722	-0.998	0.108	0.229	3.5	-2.94	1.61
1746	-0.996	0.103	0.229	1.89	-2.52	1.75
1766	-1.0	0.106	0.226	2.38	-2.8	1.61
1786	-0.996	0.107	0.225	2.87	-2.87	1.54
1805	-0.996	0.105	0.222	0.91	-3.15	1.68
1824	-1.001	0.102	0.222	0.21	-3.85	2.1
1848	-1.001	0.107	0.224	0.21	-4.34	2.24
1868	-0.993	0.103	0.231	-0.14	-4.13	2.45
1887	-0.996	0.107	0.229	-0.35	-4.27	2.8
1906	-0.999	0.106	0.231	-2.38	-4.2	2.73
1930	-0.99	0.104	0.228	-1.54	-3.78	3.29
1949	-0.994	0.113	0.229	-3.71	-3.99	3.29
1970	-0.995	0.109	0.236	-5.6	-3.64	2.45
1990	-1.001	0.117	0.24	-5.67	-2.94	2.66
2010	-0.99	0.116	0.236	-5.32	-2.73	2.17
2029	-1.002	0.12	0.24	-4.97	-2.38	1.75
2049	-0.986	0.112	0.234	-4.13	-2.31	1.47
2072	-0.995	0.11	0.236	-3.64	-1.68	1.33
2093	-0.99	0.105	0.234	-2.45	-2.03	1.19
2112	-0.991	0.111	0.234	-0.98	-2.17	1.4
2136	-0.993	0.104	0.234	0.14	-2.03	1.54
2156	-0.995	0.105	0.229	2.24	-1.89	1.82
2176	-0.99	0.108	0.236	3.71	-1.61	1.96
2196	-0.992	0.11	0.231	5.04	-1.68	2.17
2216	-0.994	0.117	0.237	9.66	-1.61	2.24
2235	-0.997	0.112	0.239	13.16	-2.17	2.45
2255	-0.997	0.12	0.235	10.36	-1.75	2.66
2278	-0.989	0.118	0.232	7.28	-2.8	2.24
2297	-0.997	0.118	0.232	3.29	-2.17	1.82
2317	-0.988	0.119	0.232	4.27	-2.24	1.96
2342	-0.998	0.113	0.231	3.43	-2.45	1.61
2361	-0.989	0.124	0.232	3.29	-2.31	1.05
2380	-0.99	0.123	0.235	3.01	-2.38	0.84
2405	-0.992	0.113	0.231	0.84	-1.89	0.77
2423	-0.993	0.116	0.228	0.77	-2.03	0.84
2444	-0.989	0.121	0.228	-1.19	-1.12	0.63
2467	-0.994	0.113	0.231	0.21	-2.1	0.7
2491	-0.996	0.119	0.236	-1.12	-2.24	0.35
2511	-0.995	0.123	0.233	-0.28	-1.26	0.07
2531	-0.988	0.116	0.232	-1.68	-0.84	-0.21
2548	-0.997	0.118	0.228	-2.17	-0.98	-0.21
2568	-0.995	0.114	0.227	-2.03	-0.98	-0.28
2592	-0.994	0.11	0.23	-2.24	-0.84	-0.28
2610	-0.993	0.115	0.224	-2.24	-1.12	-0.28
2630	-0.999	0.109	0.224	-2.73	-1.47	0.14
2654	-0.996	0.108	0.228	-3.15	-0.7	0.42
2673	-0.991	0.113	0.228	-4.48	-0.63	0.42
2694	-0.996	0.113	0.23	-6.3	-0.49	0.35
2709	-0.992	0.113	0.23	-7.91	0.07	0.28
2734	-0.996	0.117	0.232	-10.08	0.42	0.14
2754	-0.98	0.114	0.228	-11.48	1.54	-0.49
2774	-0.999	0.112	0.226	-12.6	1.54	-0.84
2794	-0.997	0.116	0.229	-11.76	2.1	-1.47
2814	-1.0	0.11	0.225	-11.48	1.19	-2.38
2831	-1.006	0.108	0.221	-10.01	1.05	-2.03
2853	-1.008	0.102	0.216	-7.77	0.21	-1.75
2871	-0.988	0.091	0.213	-6.3	0.98	-1.96
2895	-1.011	0.093	0.214	-4.62	-1.26	-1.05
2915	-1.004	0.092	0.214	-2.03	-1.89	-0.56
2935	-1.0	0.093	0.214	-1.26	-2.31	-0.35
2951	-1.016	0.105	0.222	-0.07	-2.03	0.14
2970	-0.989	0.089	0.218	-0.14	-2.31	0.0
2995	-0.998	0.097	0.22	0.07	-2.8	0.0
3015	-1.0	0.092	0.218	0.7	-2.87	-0.07
3034	-0.998	0.099	0.218	0.98	-3.15	0.0
3053	-0.997	0.088	0.219	1.61	-3.15	0.07
3078	-1.003	0.088	0.221	7.28	-4.34	0.84
3098	-1.0	0.066	0.228	15.12	-4.2	1.19
3117	-0.992	0.094	0.219	7.35	-3.15	1.12
3136	-0.997	0.102	0.216	15.68	-3.71	1.19
3161	-0.994	0.091	0.222	7.63	-3.57	1.05
3181	-0.994	0.098	0.221	4.27	-3.43	1.26
3197	-0.997	0.1	0.224	4.97	-3.57	1.05
3221	-0.997	0.096	0.222	2.73	-3.15	1.26
3237	-0.994	0.103	0.221	2.17	-3.71	1.19
3256	-0.998	0.102	0.224	2.38	-3.78	1.05
3276	-0.996	0.097	0.221	0.42	-3.57	1.12
3300	-1.002	0.097	0.222	-0.7	-4.13	1.54
3321	-1.001	0.091	0.217	-1.33	-4.62	2.38
3341	-1.001	0.093	0.219	-1.82	-5.04	3.08
3359	-1.003	0.096	0.22	-1.12	-6.02	3.78
3379	-0.993	0.102	0.223	-0.14	-6.3	3.99
3402	-1.003	0.087	0.218	-0.35	-7.28	4.48
3422	-1.001	0.094	0.227	0.7	-8.05	4.97
3446	-0.978	0.104	0.231	-1.05	-6.58	4.06
3470	-0.997	0.115	0.247	-3.43	-5.81	5.53
3486	-0.973	0.109	0.236	-3.78	-5.81	3.22
3510	-0.877	0.118	0.234	-4.27	-6.16	2.24
3530	-0.983	0.106	0.244	-1.26	-4.41	3.22
3548	-0.99	0.106	0.246	-1.89	-4.97	2.87
3572	-0.993	0.12	0.246	-1.54	-4.48	2.03
3590	-0.992	0.112	0.246	-2.73	-3.71	1.96
3610	-0.994	0.102	0.244	-1.82	-4.83	2.38
3631	-0.995	0.103	0.244	0.7	-4.06	2.59
3650	-0.989	0.11	0.242	1.05	-3.57	2.66
3674	-0.99	0.111	0.244	1.54	-2.94	2.66
3690	-0.992	0.113	0.24	2.38	-2.94	2.52
3715	-0.986	0.116	0.245	8.96	-3.36	1.96
3735	-0.993	0.12	0.251	5.6	-3.08	1.96
3759	-0.991	0.114	0.251	2.45	-2.45	1.89
3779	-0.989	0.115	0.245	0.98	-2.1	1.61
3798	-0.992	0.112	0.244	0.0	-2.38	1.4
3819	-0.991	0.112	0.241	1.12	-2.24	1.4
3839	-0.988	0.117	0.248	1.12	-1.26	1.12
3857	-0.985	0.121	0.248	-0.7	-0.21	0.7
3876	-0.993	0.116	0.248	-2.45	0.0	0.42
3895	-0.998	0.116	0.241	-3.22	-0.28	0.56
3920	-0.995	0.114	0.244	-3.22	-0.28	0.63
3940	-0.989	0.108	0.24	-2.94	0.0	0.49
3960	-0.992	0.117	0.244	-3.57	0.0	0.42
3978	-0.992	0.117	0.242	-4.48	0.21	0.56
3999	-0.995	0.11	0.24	-4.55	0.42	0.63
4015	-0.997	0.113	0.237	-4.83	-0.21	0.56
4040	-1.001	0.11	0.233	-2.8	-0.98	0.35
4057	-1.0	0.104	0.23	-3.01	-1.61	0.35
4080	-0.999	0.111	0.233	-1.4	-2.38	0.14
4100	-0.996	0.102	0.236	-0.63	-2.59	0.49
4123	-0.991	0.112	0.24	0.0	-2.73	0.49
4144	-0.992	0.11	0.239	-0.84	-2.17	0.35
4164	-0.997	0.102	0.239	-1.05	-3.22	0.91
4187	-0.993	0.11	0.237	1.05	-3.29	0.56
4208	-0.99	0.11	0.241	0.21	-2.73	0.28
4227	-0.992	0.103	0.242	1.54	-2.03	0.21
4247	-0.992	0.107	0.241	1.19	-2.17	0.21
4270	-0.994	0.11	0.245	0.14	-1.96	0.7
4294	-0.99	0.106	0.24	-0.07	-1.47	0.98
4310	-0.993	0.108	0.24	-0.56	-1.75	1.12
4334	-0.993	0.107	0.24	-1.19	-1.75	1.33
4353	-0.992	0.109	0.241	-1.05	-1.47	1.33
4371	-0.994	0.106	0.237	-0.84	-1.54	1.33
4391	-0.994	0.108	0.237	-0.77	-1.75	1.26
4415	-0.992	0.11	0.235	-0.49	-1.75	1.05
4434	-0.995	0.109	0.235	-0.63	-1.68	0.77
4455	-0.995	0.103	0.237	-0.28	-1.75	0.7
4475	-0.995	0.106	0.238	-0.21	-2.1	0.84
4494	-0.996	0.105	0.236	-0.21	-2.1	0.84
4519	-0.994	0.11	0.236	-0.14	-2.31	0.63
4538	-0.995	0.105	0.235	-0.14	-2.17	0.42
4562	-0.994	0.106	0.235	-0.14	-2.38	0.77
