Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.989	0.017	0.219	10.22	-3.71	14.42
19	-0.993	0.02	0.224	12.39	-4.27	14.56
38	-0.982	0.024	0.219	15.05	-3.71	13.86
63	-0.961	0.013	0.209	17.43	-2.1	13.09
83	-0.963	0.022	0.215	22.68	-0.63	10.99
100	-0.977	0.054	0.214	19.88	-0.28	8.47
123	-0.978	0.038	0.207	16.31	-0.14	6.51
144	-0.972	0.029	0.194	16.52	0.35	3.99
168	-0.98	0.031	0.199	19.53	0.07	0.56
185	-0.971	0.071	0.209	16.45	-0.49	-1.4
204	-0.983	0.095	0.208	9.73	-2.8	-4.69
229	-0.977	0.129	0.211	-12.04	-6.23	-8.19
245	-1.006	0.163	0.212	-29.61	-13.02	-10.99
269	-0.978	0.18	0.218	-69.37	-15.26	-14.21
289	-0.972	0.054	0.231	-73.22	-13.86	-14.07
308	-0.976	0.045	0.28	-62.23	-13.65	-14.07
333	-0.961	0.068	0.313	-55.65	-11.9	-10.71
351	-0.992	0.119	0.305	-52.01	-14.35	-7.21
368	-1.001	0.181	0.308	-57.89	-16.31	-4.41
393	-1.005	0.18	0.358	-75.46	-23.73	-1.05
412	-0.995	0.204	0.382	-85.05	-28.49	1.75
433	-1.025	0.199	0.355	-99.47	-35.49	6.58
452	-1.008	0.115	0.351	-93.45	-37.66	12.39
472	-1.043	0.192	0.331	-92.47	-47.04	16.59
495	-1.01	0.105	0.329	-113.54	-53.41	17.92
515	-0.984	-0.042	0.318	-106.75	-54.53	18.27
539	-0.979	-0.017	0.372	-89.67	-58.31	20.3
559	-0.927	-0.023	0.345	-78.4	-55.16	23.31
578	-0.949	-0.016	0.294	-75.25	-54.25	21.28
602	-0.98	-0.035	0.322	-91.63	-56.84	18.41
624	-0.939	-0.208	0.331	-90.72	-55.3	12.04
644	-0.854	-0.273	0.242	-33.74	-48.09	5.11
665	-0.831	-0.026	0.266	-13.16	-42.84	3.85
686	-0.862	-0.003	0.433	-63.63	-37.94	2.66
705	-0.87	-0.207	0.43	-65.87	-28.35	6.23
726	-0.89	-0.131	0.423	-40.74	-23.73	5.6
749	-0.899	-0.07	0.436	-36.96	-24.22	2.45
769	-0.858	-0.111	0.487	-44.87	-21.49	1.4
790	-0.866	-0.141	0.48	-41.16	-18.48	5.46
813	-0.86	-0.078	0.48	-38.36	-16.8	6.65
831	-0.867	-0.092	0.457	-38.08	-20.02	4.2
851	-0.845	-0.145	0.513	-38.99	-16.73	0.56
875	-0.858	-0.149	0.561	-29.19	-7.21	-0.28
894	-0.755	-0.099	0.54	-26.6	-10.57	3.08
914	-0.832	-0.083	0.526	-23.59	-2.87	3.01
934	-0.849	-0.091	0.53	-24.08	-0.56	3.29
956	-0.852	-0.126	0.521	-18.9	1.61	4.48
976	-0.844	-0.133	0.504	-12.39	2.38	5.39
1000	-0.838	-0.128	0.488	-1.05	6.58	6.37
1018	-0.85	-0.097	0.484	0.98	8.68	6.65
1039	-0.854	-0.101	0.456	7.07	12.67	7.14
1059	-0.864	-0.069	0.458	5.46	13.37	5.95
1083	-0.869	-0.104	0.475	7.42	17.29	8.12
1103	-0.862	-0.113	0.502	10.64	23.17	11.62
1121	-0.885	-0.115	0.463	18.9	28.35	13.44
1145	-0.864	-0.096	0.416	33.6	34.3	12.81
1163	-0.868	-0.111	0.391	47.04	38.43	8.54
1185	-0.897	-0.114	0.363	66.92	53.9	10.57
1208	-0.935	-0.241	0.294	134.68	52.78	0.63
1231	-0.912	-0.204	0.224	191.1	69.37	6.86
1247	-0.93	-0.133	0.149	243.95	80.92	0.14
1271	-0.967	-0.017	0.079	278.81	83.44	0.28
1295	-1.037	0.198	0.07	274.05	77.84	3.01
1312	-1.06	0.277	0.322	252.35	68.6	3.99
1330	-1.026	0.066	0.385	251.37	76.02	1.05
1350	-0.966	0.29	0.16	231.84	91.49	0.42
1374	-0.921	0.485	0.127	115.08	82.74	-23.03
1394	-0.962	-0.236	0.935	194.11	54.81	-18.83
1414	-1.444	1.211	0.392	185.99	96.25	35.63
1434	-1.008	0.938	0.443	-113.05	-67.62	0.21
1458	-0.732	-0.099	-0.007	-48.93	32.2	-8.4
1475	-1.135	0.462	0.02	-59.85	-16.59	-4.13
1497	-0.976	0.207	-0.01	-94.99	-8.26	-8.82
1518	-0.993	0.047	-0.004	-65.31	-18.9	-3.99
1538	-0.903	0.071	0.015	-37.24	-10.85	-0.21
1559	-0.935	0.054	-0.02	-14.07	-5.25	-0.21
1583	-0.938	0.112	-0.026	-2.31	-3.64	-0.14
1603	-0.978	0.225	0.026	-17.78	-0.56	0.49
1618	-1.008	0.173	0.106	-34.86	-4.83	0.0
1639	-0.982	0.058	0.14	-28.42	-1.96	2.94
1658	-1.008	0.035	0.176	-10.15	-0.77	5.95
1678	-1.022	0.092	0.215	-3.57	-3.99	4.27
1702	-0.973	0.09	0.228	-10.99	-6.44	3.36
1723	-0.971	0.077	0.223	-12.32	-5.81	-1.4
1739	-0.949	0.079	0.204	-7.21	-2.73	-2.03
1759	-0.987	0.128	0.177	-3.5	-1.05	-0.7
1780	-0.978	0.137	0.142	-4.27	-1.05	-1.4
1804	-0.98	0.151	0.135	-3.92	-1.68	-0.42
1824	-0.981	0.157	0.114	-8.75	-0.35	-1.05
1844	-1.121	0.134	0.102	-4.13	-0.84	-1.4
1865	-1.003	0.126	0.115	-2.38	-1.61	-0.21
1883	-0.997	0.124	0.119	-0.42	-2.52	0.21
1902	-0.995	0.12	0.13	1.82	-5.18	1.05
1923	-0.981	0.136	0.145	0.77	-4.13	2.45
1942	-0.983	0.097	0.164	5.39	-4.41	1.26
