Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
16626145,-0.996,0.047,-0.051,-13.580,-6.230,-1.330
16626169,-1.009,0.075,-0.042,-12.320,-8.190,0.350
16626188,-0.988,0.076,-0.100,-8.190,-8.330,1.820
16626212,-0.985,0.130,-0.078,-10.220,-7.140,4.060
16626232,-1.009,0.001,-0.034,-10.570,-12.110,3.150
16626256,-1.005,0.121,-0.023,-0.910,-15.960,4.270
16626271,-0.989,0.139,0.005,-15.050,-14.420,3.290
16626291,-0.971,0.045,-0.058,-7.560,-10.290,0.350
16626313,-0.977,0.051,-0.040,-4.550,-4.200,-2.100
16626337,-0.973,0.026,-0.052,0.070,-0.910,-6.090
16626357,-0.976,0.064,-0.052,2.450,-1.190,-12.460
16626376,-0.984,0.061,-0.124,-4.130,-5.460,-16.240
16626397,-0.978,0.091,-0.102,-4.270,-9.380,-17.080
16626415,-1.001,0.091,-0.042,-21.980,-23.310,-16.450
16626436,-0.974,0.021,-0.049,-9.940,-19.180,-11.340
16626460,-1.015,0.093,-0.040,-6.580,-20.020,-8.050
16626479,-0.994,0.032,-0.037,-9.310,-18.200,-5.460
16626503,-0.976,0.049,-0.018,-9.030,-10.710,-3.080
16626520,-1.002,0.065,-0.055,-0.770,-10.010,-0.630
16626543,-0.989,0.067,-0.033,-0.700,-11.410,-1.750
16626561,-1.001,0.092,-0.001,-0.980,-13.370,-1.260
16626585,-0.971,0.068,0.122,-0.560,-9.310,-0.210
16626605,-0.987,0.055,-0.016,-0.980,-8.680,0.560
16626623,-0.969,0.067,-0.017,5.880,-3.640,3.010
16626642,-1.018,0.146,0.034,-2.310,-6.440,3.360
16626665,-0.980,0.050,0.041,-3.150,-2.520,6.020
16626687,-1.012,0.054,0.010,-1.960,-2.590,6.300
16626707,-0.994,0.076,0.016,0.630,-0.070,6.930
16626726,-1.001,0.058,-0.012,1.750,0.980,6.440
16626745,-1.021,0.097,0.006,0.140,-1.400,6.510
16626769,-0.976,0.037,0.051,-5.530,-3.010,7.000
16626788,-0.968,0.042,0.049,0.560,3.080,8.750
16626807,-0.976,0.052,0.049,0.910,7.210,8.120
16626832,-0.990,0.043,0.037,-0.420,11.900,4.760
16626851,-1.008,0.058,-0.018,-1.050,12.320,2.380
16626871,-1.018,0.061,-0.055,1.470,6.930,0.840
16626892,-1.018,0.076,-0.021,-3.500,-1.820,-0.700
16626912,-0.987,0.027,0.001,-2.170,-4.060,1.610
16626932,-0.978,0.037,-0.012,14.280,3.010,4.060
16626951,-1.013,0.118,-0.016,10.080,3.920,3.570
16626969,-0.989,0.075,-0.028,8.890,5.180,3.920
16626989,-0.994,0.090,-0.027,8.890,7.770,4.340
16627010,-0.993,0.111,-0.015,7.700,9.870,5.530
16627029,-0.994,0.110,-0.027,5.740,10.570,4.970
16627049,-1.006,0.106,-0.051,4.130,9.730,4.270
16627068,-1.021,0.110,-0.041,0.490,4.550,2.590
16627088,-0.990,0.102,-0.040,1.050,3.570,2.170
16627112,-0.995,0.114,-0.043,2.730,3.780,1.680
16627132,-1.005,0.141,-0.038,-0.700,1.470,0.210
16627152,-0.982,0.097,-0.037,-4.830,2.800,-1.470
16627176,-0.994,0.112,-0.036,-1.190,4.690,-1.890
16627200,-1.002,0.183,-0.079,-19.810,-1.820,-8.680
16627218,-1.008,0.020,-0.102,-28.070,-1.750,-8.190
16627237,-0.972,0.060,-0.073,-17.640,-0.980,-7.490
16627259,-1.015,0.053,-0.046,-4.830,1.750,-3.500
16627283,-0.993,0.063,-0.087,-0.420,3.080,0.000
16627303,-1.001,0.099,-0.077,0.280,1.120,0.210
16627322,-0.992,0.038,-0.098,3.640,0.560,1.750
16627341,-0.983,0.065,-0.096,5.390,2.240,2.590
16627360,-0.997,0.081,-0.092,4.760,1.120,2.800
16627384,-1.000,0.081,-0.097,6.230,0.070,3.920
16627403,-0.986,0.093,-0.103,8.400,0.350,5.180
16627423,-0.994,0.103,-0.103,7.070,-0.770,6.020
16627442,-0.990,0.087,-0.101,8.120,-0.560,6.790
16627467,-0.991,0.093,-0.079,10.780,-1.400,8.470
16627487,-1.002,0.104,-0.062,11.270,-3.150,7.840
16627505,-1.007,0.111,-0.058,9.660,-1.820,7.840
16627529,-1.011,0.098,-0.049,10.920,-1.820,5.600
16627548,-0.994,0.110,-0.043,10.360,1.260,4.760
16627567,-1.008,0.092,-0.039,9.800,2.100,4.200
16627586,-1.007,0.099,-0.034,9.870,1.540,3.430
16627611,-1.013,0.107,-0.039,8.120,-0.560,3.010
16627631,-1.013,0.106,-0.049,7.840,-1.260,2.800
16627651,-1.004,0.109,-0.060,5.740,-2.380,2.590
16627668,-1.002,0.108,-0.071,7.280,-2.100,3.010
16627689,-0.996,0.119,-0.079,6.230,-2.730,2.940
16627712,-0.996,0.122,-0.084,5.250,-3.150,2.660
16627735,-0.996,0.124,-0.084,4.550,-2.450,1.820
16627759,-0.997,0.135,-0.082,4.130,-2.240,0.840
16627783,-0.993,0.134,-0.081,3.990,-2.240,-0.210
16627803,-0.983,0.140,-0.077,2.800,-1.260,-0.210
16627822,-0.994,0.141,-0.080,2.310,-1.890,-0.210
16627843,-0.990,0.140,-0.081,1.190,-1.750,0.000
16627863,-0.996,0.140,-0.083,0.560,-2.380,0.280
16627887,-0.995,0.139,-0.080,-1.050,-2.520,0.000
16627907,-0.993,0.134,-0.076,-3.010,-2.450,-0.280
16627927,-0.996,0.130,-0.061,-3.570,-0.770,-0.560
16627942,-1.002,0.118,-0.055,-4.760,-0.700,-1.470
16627966,-0.992,0.100,-0.071,1.820,0.630,-1.330
16627987,-1.005,0.151,-0.092,2.310,-0.210,-0.840
16628005,-1.029,0.157,-0.057,-7.700,-1.960,-2.870
16628029,-0.987,0.082,-0.067,-5.740,-4.130,-1.750
16628048,-0.979,0.109,-0.081,-2.030,0.280,-0.490
16628068,-0.999,0.124,-0.088,2.520,0.000,-0.630
16628087,-0.997,0.140,-0.077,-17.360,0.700,-0.770
16628111,-1.004,0.117,-0.096,-10.920,-6.370,-1.750
16628135,-0.986,0.095,-0.113,-6.510,-5.810,-0.210
16628159,-0.991,0.103,-0.113,-3.220,-6.230,0.910
16628179,-0.981,0.100,-0.099,-2.240,-6.020,1.120
16628197,-0.995,0.097,-0.100,-0.630,-6.650,0.560
16628219,-0.991,0.110,-0.093,-1.470,-7.000,-0.280
16628239,-0.981,0.107,-0.090,-0.210,-6.090,-0.560
