Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
6732101,-0.989,-0.250,0.010,0.000,-2.100,1.540
6732125,-0.984,-0.252,0.011,-0.140,-1.750,1.750
6732145,-0.988,-0.244,0.008,-0.210,-1.820,1.890
6732164,-0.989,-0.243,0.006,-0.630,-2.380,1.890
6732184,-0.988,-0.245,0.005,-0.770,-2.310,2.030
6732203,-0.985,-0.250,0.005,-0.070,-2.170,1.890
6732228,-0.990,-0.245,0.004,0.140,-2.520,2.030
6732248,-0.989,-0.239,0.007,-0.140,-2.660,1.750
6732268,-0.988,-0.247,0.012,0.280,-2.450,1.680
6732287,-0.990,-0.239,0.011,-0.280,-2.520,1.610
6732312,-0.987,-0.243,0.010,-0.420,-2.310,1.330
6732330,-0.988,-0.244,0.010,-0.560,-2.030,1.120
6732348,-0.987,-0.240,0.005,-0.630,-1.960,0.980
6732367,-0.985,-0.242,0.008,0.070,-1.610,0.770
6732391,-0.989,-0.245,0.008,0.140,-1.470,0.560
6732411,-0.989,-0.237,0.007,-0.700,-1.680,0.350
6732432,-0.991,-0.253,0.001,-0.280,-1.610,0.420
6732449,-0.990,-0.245,0.005,0.000,-1.750,0.560
6732473,-0.992,-0.245,0.006,-0.420,-2.240,0.280
6732493,-0.989,-0.244,0.013,0.770,-1.750,0.210
6732512,-0.985,-0.234,0.014,-1.120,-1.750,0.210
6732536,-0.983,-0.254,0.004,-0.770,-1.400,0.350
6732557,-0.991,-0.241,0.000,-1.470,-1.820,0.490
6732576,-0.986,-0.247,-0.000,-1.120,-2.170,0.560
6732600,-0.988,-0.248,0.005,-0.980,-2.660,0.350
6732625,-0.986,-0.248,0.001,-0.350,-2.520,0.350
6732643,-0.986,-0.251,0.000,-0.070,-2.660,0.210
6732666,-0.989,-0.244,0.003,-0.140,-2.730,0.070
6732686,-0.988,-0.244,0.009,0.280,-2.520,0.140
6732704,-0.985,-0.248,0.006,0.000,-2.380,0.070
6732728,-0.986,-0.251,0.009,-0.490,-2.660,0.280
6732748,-0.987,-0.250,0.006,0.000,-2.310,0.350
6732768,-0.984,-0.253,0.004,-0.140,-2.240,0.420
6732787,-0.987,-0.256,0.007,-0.280,-2.310,0.420
