Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
12944617,-0.797,-0.447,-0.423,-7.350,2.170,-0.140
12944636,-0.792,-0.451,-0.419,-6.300,2.170,-0.280
12944660,-0.797,-0.450,-0.427,-4.130,2.730,-0.070
12944680,-0.807,-0.430,-0.433,-3.990,1.890,-0.420
12944699,-0.807,-0.418,-0.436,-6.580,0.840,-1.750
12944718,-0.811,-0.413,-0.448,-9.730,-0.140,-3.360
12944741,-0.813,-0.424,-0.456,-9.240,-0.140,-3.500
12944762,-0.806,-0.421,-0.460,-7.140,0.980,-2.870
12944782,-0.813,-0.418,-0.466,-8.050,-0.210,-3.710
12944801,-0.813,-0.426,-0.473,-4.690,-0.980,-2.520
12944826,-0.801,-0.414,-0.438,-10.080,-0.350,-3.780
12944845,-0.796,-0.424,-0.445,-12.320,-3.080,-2.170
12944862,-0.792,-0.424,-0.451,-12.950,-1.960,-2.660
12944881,-0.793,-0.432,-0.461,-14.630,-2.800,-3.430
12944906,-0.802,-0.436,-0.464,-13.300,-2.940,-4.620
12944926,-0.809,-0.447,-0.451,-4.410,1.050,-2.590
12944950,-0.805,-0.432,-0.466,-6.160,-1.400,-5.880
12944968,-0.813,-0.456,-0.464,-2.940,-1.680,-4.550
12944988,-0.790,-0.426,-0.456,-0.210,0.280,-5.110
12945008,-0.802,-0.393,-0.462,-4.970,-1.470,-5.740
12945031,-0.806,-0.411,-0.472,-5.390,-4.130,-4.830
12945052,-0.783,-0.417,-0.464,-0.210,-4.900,-3.570
12945076,-0.776,-0.408,-0.464,0.700,-4.130,-1.960
12945095,-0.793,-0.402,-0.474,1.750,-4.130,0.000
12945112,-0.800,-0.399,-0.473,3.150,-4.690,1.120
12945135,-0.803,-0.392,-0.481,1.680,-6.020,0.910
12945152,-0.804,-0.403,-0.477,-0.420,-7.350,0.700
12945176,-0.806,-0.407,-0.480,-0.840,-7.840,0.560
12945195,-0.801,-0.418,-0.476,-0.280,-7.560,-0.560
12945216,-0.795,-0.447,-0.457,0.490,-7.490,-2.100
12945236,-0.796,-0.439,-0.448,1.960,-6.580,-1.960
12945256,-0.796,-0.436,-0.448,0.280,-6.720,-3.990
12945274,-0.799,-0.442,-0.446,0.350,-6.930,-4.410
12945298,-0.804,-0.465,-0.445,2.660,-5.670,-3.010
12945318,-0.802,-0.451,-0.445,6.090,-3.430,-2.590
12945338,-0.795,-0.425,-0.449,6.930,-2.170,-3.080
12945354,-0.795,-0.415,-0.452,5.250,-3.080,-2.590
12945375,-0.794,-0.407,-0.441,4.270,-5.040,-2.940
12945395,-0.804,-0.411,-0.457,4.900,-5.460,-2.870
12945414,-0.797,-0.401,-0.447,5.320,-5.950,-2.520
12945439,-0.792,-0.395,-0.446,3.990,-7.070,-2.660
12945459,-0.797,-0.401,-0.444,1.890,-7.350,-2.310
12945479,-0.803,-0.412,-0.450,1.960,-7.770,-2.030
12945498,-0.795,-0.419,-0.447,2.380,-7.700,-1.680
12945519,-0.791,-0.421,-0.444,3.360,-7.630,-0.840
12945539,-0.796,-0.420,-0.447,2.870,-6.580,-1.190
12945558,-0.794,-0.427,-0.441,2.380,-6.860,-1.750
12945577,-0.786,-0.423,-0.436,0.910,-6.930,-2.170
12945597,-0.797,-0.445,-0.437,0.980,-7.560,-3.920
12945622,-0.784,-0.447,-0.438,1.610,-5.880,-3.150
12945642,-0.783,-0.437,-0.443,1.470,-5.110,-3.850
12945662,-0.793,-0.449,-0.446,3.710,-3.710,-2.730
12945681,-0.792,-0.448,-0.440,5.110,-4.550,-2.030
12945705,-0.788,-0.450,-0.447,5.670,-4.270,-1.750
12945725,-0.785,-0.454,-0.432,5.460,-3.990,-1.540
12945745,-0.780,-0.447,-0.438,5.880,-3.640,-2.660
12945765,-0.780,-0.458,-0.427,7.210,-2.730,-3.010
12945785,-0.785,-0.457,-0.425,6.370,-1.680,-2.940
12945809,-0.792,-0.461,-0.422,8.470,-1.470,-2.940
12945828,-0.795,-0.447,-0.425,6.720,-1.190,-3.220
12945847,-0.804,-0.444,-0.417,4.830,-1.750,-4.690
12945872,-0.801,-0.451,-0.420,4.340,-1.890,-4.970
12945891,-0.790,-0.454,-0.412,6.580,-1.400,-3.850
12945911,-0.789,-0.447,-0.404,7.630,-0.700,-3.010
12945931,-0.798,-0.434,-0.410,7.140,-1.260,-2.730
12945955,-0.802,-0.427,-0.414,5.600,-2.310,-2.660
12945970,-0.795,-0.431,-0.414,4.690,-2.730,-1.820
12945995,-0.798,-0.439,-0.410,6.020,-2.450,-0.700
12946015,-0.796,-0.434,-0.403,5.390,-2.730,-0.910
12946034,-0.801,-0.442,-0.402,5.460,-2.940,0.000
12946058,-0.802,-0.445,-0.405,7.980,-2.730,2.380
12946078,-0.801,-0.440,-0.401,7.630,-3.150,2.940
12946094,-0.806,-0.432,-0.405,5.390,-4.900,2.450
12946114,-0.801,-0.440,-0.403,4.130,-6.020,1.890
12946134,-0.795,-0.441,-0.402,2.940,-5.880,1.400
12946158,-0.792,-0.455,-0.400,3.010,-5.460,0.980
12946178,-0.791,-0.452,-0.399,3.850,-4.690,1.050
12946196,-0.795,-0.447,-0.402,2.870,-5.040,0.210
12946214,-0.796,-0.457,-0.401,1.330,-5.180,-0.140
12946238,-0.791,-0.452,-0.402,0.350,-4.760,-1.120
12946258,-0.792,-0.454,-0.406,0.280,-3.360,-1.260
12946278,-0.799,-0.452,-0.405,0.560,-2.730,-1.260
12946296,-0.808,-0.452,-0.397,0.980,-3.150,-0.840
12946317,-0.801,-0.444,-0.399,-0.210,-2.870,-1.120
12946341,-0.804,-0.452,-0.401,-0.490,-3.080,-1.050
12946360,-0.806,-0.457,-0.397,-0.350,-3.640,-1.050
12946379,-0.801,-0.452,-0.395,-1.400,-3.570,-1.120
12946404,-0.800,-0.457,-0.387,-1.750,-4.060,-1.190
12946423,-0.798,-0.457,-0.392,-0.840,-3.920,-1.050
12946443,-0.796,-0.450,-0.391,-0.140,-3.570,-0.280
