Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.01	0.035	0.181	0.0	-4.41	2.17
18	-1.007	0.034	0.18	0.35	-4.41	2.31
37	-1.007	0.036	0.184	0.42	-4.34	2.38
62	-1.006	0.04	0.187	0.49	-4.2	2.24
82	-1.007	0.038	0.182	0.14	-3.78	2.24
102	-1.006	0.036	0.186	0.07	-3.85	2.17
122	-1.011	0.036	0.185	0.28	-3.78	2.31
146	-1.008	0.042	0.186	-0.14	-3.5	2.31
162	-1.014	0.035	0.185	-0.21	-4.06	2.17
186	-1.004	0.039	0.188	0.63	-3.92	1.96
205	-1.007	0.038	0.187	0.49	-3.92	1.89
224	-1.008	0.038	0.186	0.49	-3.71	1.82
242	-1.003	0.043	0.188	0.14	-3.64	1.68
266	-1.01	0.041	0.19	0.0	-3.64	1.68
286	-1.008	0.04	0.19	0.28	-3.78	1.54
306	-1.003	0.043	0.194	0.07	-3.15	1.4
325	-1.006	0.041	0.192	-0.28	-3.01	1.47
346	-1.004	0.04	0.188	-0.42	-2.59	1.47
362	-1.011	0.041	0.191	-0.42	-2.87	1.54
383	-1.008	0.037	0.192	-0.28	-2.73	1.47
404	-1.005	0.042	0.189	-0.35	-2.73	1.54
424	-1.007	0.041	0.188	-0.28	-2.45	1.54
448	-1.006	0.041	0.194	-0.35	-2.52	1.54
468	-1.004	0.042	0.192	-0.84	-2.38	1.47
488	-1.009	0.044	0.193	-0.77	-2.8	1.47
508	-1.005	0.042	0.192	-0.63	-2.73	1.26
527	-1.007	0.04	0.188	-0.35	-2.52	1.4
548	-1.009	0.045	0.195	-0.49	-2.73	1.19
567	-1.004	0.041	0.194	-0.21	-2.38	1.05
587	-1.004	0.044	0.191	-0.49	-2.1	1.05
610	-1.005	0.042	0.194	-0.35	-2.1	0.98
631	-1.002	0.042	0.191	-0.63	-1.68	0.84
654	-1.006	0.042	0.191	-0.42	-1.68	0.91
673	-1.009	0.041	0.186	-0.42	-1.68	0.77
694	-1.01	0.043	0.19	-0.21	-1.75	0.63
718	-1.007	0.043	0.19	-0.07	-1.96	0.56
734	-1.005	0.041	0.19	-17.92	-2.24	0.49
758	-1.01	0.038	0.191	-0.28	-2.17	0.49
778	-1.004	0.036	0.191	-0.14	-1.96	0.63
798	-1.004	0.04	0.19	-0.21	-1.89	0.56
818	-1.007	0.039	0.187	-0.28	-2.03	0.28
837	-1.009	0.038	0.189	-0.07	-2.1	0.35
853	-1.005	0.041	0.188	0.14	-2.03	0.21
873	-1.006	0.04	0.188	0.0	-1.89	0.35
894	-1.01	0.04	0.188	-0.07	-2.03	0.49
913	-1.007	0.038	0.185	0.07	-2.24	0.28
937	-1.012	0.035	0.187	0.35	-3.15	0.07
957	-1.007	0.033	0.186	0.91	-3.36	0.07
977	-1.01	0.035	0.189	0.77	-3.43	0.14
997	-1.008	0.035	0.189	0.42	-3.36	0.21
1021	-1.006	0.036	0.191	0.49	-3.29	0.21
1041	-1.009	0.038	0.191	1.12	-3.29	0.07
1060	-1.003	0.04	0.195	0.56	-2.87	0.07
1079	-1.005	0.038	0.198	-0.07	-2.73	0.14
1103	-1.007	0.037	0.195	-0.28	-2.38	0.07
1122	-1.004	0.034	0.195	-0.14	-2.24	0.14
1143	-1.002	0.034	0.191	-0.35	-1.89	0.14
1158	-1.009	0.032	0.191	-0.35	-1.82	0.21
1179	-1.005	0.029	0.191	0.07	-1.54	0.0
1198	-1.009	0.034	0.191	0.28	-1.47	0.07
1222	-1.004	0.034	0.19	-0.14	-1.4	0.14
1242	-1.006	0.036	0.192	-0.56	-1.4	0.21
1265	-1.01	0.026	0.188	-0.42	-1.33	0.35
1286	-1.007	0.03	0.188	-0.21	-1.26	0.35
1304	-1.008	0.032	0.188	-0.63	-1.54	0.49
1322	-1.007	0.029	0.191	-0.49	-1.54	0.56
1343	-1.012	0.031	0.187	-0.56	-1.68	0.63
