Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9494876,-1.008,0.001,0.185,-0.980,-12.040,1.540
9494896,-0.982,0.000,0.159,-1.820,-11.270,2.240
9494921,-0.975,-0.007,0.174,-2.730,-9.940,0.980
9494941,-0.996,0.007,0.191,-3.220,-9.940,0.490
9494957,-1.016,0.016,0.201,-2.870,-10.010,0.700
9494980,-1.008,0.020,0.203,-2.170,-9.170,1.400
9495001,-0.995,0.010,0.204,-2.170,-8.960,1.400
9495025,-0.991,0.007,0.196,-1.610,-8.330,1.050
9495045,-1.004,0.017,0.193,-1.610,-9.170,1.050
9495065,-1.013,0.017,0.220,-3.570,-8.540,1.680
9495083,-1.003,0.010,0.209,-2.240,-8.890,1.260
9495105,-0.991,0.011,0.198,-1.050,-8.050,1.260
9495127,-0.988,0.002,0.192,-0.910,-5.950,0.700
9495148,-0.996,0.010,0.196,-0.840,-6.160,0.210
9495167,-0.998,0.011,0.193,-0.910,-6.510,-0.070
9495186,-0.997,0.019,0.194,-0.560,-5.460,0.140
9495205,-1.002,0.015,0.196,0.000,-4.760,0.700
9495224,-0.997,0.010,0.200,1.120,-5.250,0.840
9495247,-1.006,0.004,0.202,1.330,-4.760,0.490
9495267,-1.013,0.000,0.211,1.260,-6.230,-0.140
9495286,-1.022,0.010,0.211,2.170,-7.980,-0.980
9495312,-1.021,0.008,0.205,2.940,-10.570,-0.770
9495330,-1.021,0.010,0.210,3.640,-11.830,-1.400
9495351,-1.013,0.024,0.202,2.450,-14.350,-2.450
9495374,-1.029,0.037,0.218,2.660,-14.980,-2.520
9495394,-0.974,-0.003,0.210,2.800,-20.650,-3.570
9495414,-0.895,-0.009,0.188,1.470,-13.440,-6.650
9495438,-1.005,0.018,0.257,5.530,-14.700,-4.550
9495457,-0.997,0.026,0.221,3.220,-11.270,-4.410
9495476,-0.943,-0.002,0.298,0.420,-12.460,-4.830
9495500,-0.910,0.007,0.219,4.620,-13.510,-7.350
9495520,-0.954,0.054,0.254,-1.330,3.640,-2.660
9495539,-1.012,-0.006,0.348,1.190,2.310,-2.100
9495560,-1.029,-0.010,0.312,8.190,-0.210,-2.450
9495585,-0.980,0.012,0.270,7.840,0.070,-1.400
9495603,-0.965,0.003,0.249,6.510,3.990,-0.770
9495624,-0.975,0.001,0.269,4.760,6.930,-1.470
9495643,-0.973,0.009,0.269,3.570,8.540,-1.890
9495662,-0.992,0.012,0.279,4.480,5.320,-1.470
9495686,-0.977,0.018,0.257,4.690,8.050,-1.190
9495705,-0.992,0.013,0.268,4.200,8.820,-1.050
9495725,-0.996,0.023,0.256,5.180,9.590,-0.770
9495746,-1.002,0.022,0.248,4.060,9.590,-0.420
9495766,-0.996,0.008,0.255,2.800,10.010,-0.700
9495785,-1.007,0.006,0.271,3.010,9.940,-0.490
9495803,-0.996,0.006,0.265,3.640,8.610,-0.770
9495827,-0.985,0.016,0.245,2.800,7.910,-0.560
9495849,-0.976,0.018,0.216,1.330,6.860,-1.190
9495871,-0.969,0.022,0.229,-1.750,10.850,-1.680
9495891,-1.015,0.038,0.277,-1.820,11.480,-1.400
9495909,-1.023,0.025,0.277,-1.470,9.380,-0.770
9495928,-1.015,0.025,0.264,-1.050,9.100,-0.420
9495953,-1.009,0.022,0.244,-1.260,9.660,0.280
9495977,-0.996,0.022,0.217,-1.190,10.640,-0.350
9495993,-1.004,0.015,0.223,-2.940,10.430,-0.350
9496017,-0.992,0.004,0.190,-2.380,6.440,-3.290
9496037,-1.008,0.035,0.229,-1.330,6.790,-2.660
9496056,-0.994,0.026,0.172,-0.770,-1.330,-3.150
9496075,-0.960,0.054,0.127,-6.160,5.600,-4.270
9496094,-1.014,0.049,0.204,-9.240,10.850,-4.270
9496119,-1.026,0.015,0.206,-6.860,3.710,-6.580
9496139,-0.998,0.047,0.166,-9.660,3.010,-5.040
9496158,-0.990,0.020,0.175,-13.020,3.360,-5.880
9496179,-1.023,0.020,0.240,-14.140,2.660,-4.480
9496198,-1.016,-0.007,0.258,-10.920,-0.140,-3.710
9496223,-1.034,-0.040,0.255,-5.950,-6.370,-4.620
9496242,-1.030,-0.039,0.175,-1.330,-9.030,-7.280
9496262,-1.000,0.028,0.141,-3.640,-4.550,-7.070
9496281,-0.991,0.050,0.167,-5.320,-4.970,-5.110
9496301,-0.980,0.017,0.150,-2.100,-1.120,-2.870
9496326,-1.000,-0.034,0.156,4.200,1.330,-3.220
9496346,-1.011,-0.035,0.175,0.140,3.430,-5.040
9496365,-1.005,-0.009,0.191,-6.020,2.800,-5.250
9496390,-0.994,-0.008,0.198,-9.100,3.500,-5.180
9496409,-0.976,-0.015,0.196,-7.840,3.570,-4.480
9496425,-0.989,-0.015,0.198,-4.620,3.990,-4.130
9496449,-1.017,-0.005,0.203,-4.550,3.220,-2.940
9496470,-1.028,-0.005,0.204,-6.790,1.750,-1.610
9496489,-1.016,-0.015,0.189,-5.670,0.350,-0.840
9496510,-0.988,-0.033,0.162,-3.640,1.190,-0.420
9496529,-0.982,-0.052,0.161,-4.830,3.220,-0.630
9496550,-0.998,-0.060,0.192,-5.460,3.150,-1.890
