Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
11399127,-0.993,0.104,0.226,-1.610,1.890,2.940
11399146,-0.987,0.100,0.236,-1.820,3.010,2.100
11399171,-0.994,0.098,0.216,-1.960,4.340,1.260
11399190,-0.995,0.089,0.216,-1.540,5.110,0.700
11399210,-1.002,0.090,0.212,-1.120,5.040,0.210
11399229,-0.997,0.095,0.205,-0.210,5.390,-0.210
11399252,-0.996,0.084,0.203,-1.120,5.460,-0.210
11399272,-1.001,0.083,0.203,-1.330,5.670,0.490
11399296,-1.010,0.099,0.190,-2.590,5.390,0.490
11399316,-1.006,0.092,0.191,-2.520,4.900,0.210
11399334,-1.012,0.082,0.188,-2.240,3.920,0.070
11399351,-1.006,0.084,0.192,-1.750,4.130,0.210
11399375,-1.007,0.088,0.188,-2.170,3.920,0.210
11399396,-1.011,0.072,0.179,-1.190,3.640,0.560
11399414,-1.007,0.088,0.181,-0.490,3.220,0.840
11399434,-1.006,0.082,0.177,-0.140,2.730,0.630
11399454,-1.005,0.081,0.180,0.560,2.310,0.630
11399478,-1.005,0.083,0.180,1.190,2.310,0.490
11399495,-1.001,0.094,0.188,0.700,2.730,0.630
11399519,-1.004,0.089,0.173,0.140,2.800,0.280
11399539,-1.004,0.087,0.175,-0.350,3.080,0.350
11399558,-1.005,0.085,0.173,-0.490,3.360,0.630
11399583,-1.009,0.091,0.168,-0.840,2.940,0.700
11399603,-1.014,0.083,0.159,-1.190,2.100,0.490
11399622,-1.011,0.080,0.159,-0.840,1.260,0.420
11399641,-1.008,0.080,0.161,-0.280,0.770,0.560
11399666,-1.007,0.081,0.156,-0.350,0.070,0.770
11399686,-1.011,0.087,0.161,-0.630,-0.560,0.700
11399706,-1.011,0.081,0.156,-0.420,-1.120,0.490
11399726,-1.015,0.078,0.157,-0.210,-1.610,0.700
11399750,-1.005,0.084,0.162,-0.490,-1.610,0.910
11399769,-1.006,0.079,0.163,-0.420,-1.330,1.050
11399793,-1.012,0.084,0.156,-0.070,-1.890,1.050
11399813,-1.011,0.081,0.157,-0.280,-2.660,0.980
11399830,-1.009,0.083,0.159,-0.140,-2.940,0.980
11399849,-1.012,0.080,0.159,-0.280,-3.220,1.190
11399874,-1.013,0.083,0.158,-0.280,-3.850,1.050
11399893,-1.011,0.084,0.162,-0.420,-4.060,0.840
11399913,-1.007,0.086,0.160,-0.560,-4.130,0.840
11399933,-1.010,0.085,0.162,-0.420,-4.550,0.630
11399956,-1.007,0.082,0.163,0.000,-4.690,0.350
11399977,-1.006,0.081,0.163,-0.070,-4.760,0.490
11399997,-1.009,0.085,0.163,-0.350,-4.900,0.420
11400017,-1.006,0.076,0.167,0.140,-5.390,0.560
11400037,-1.008,0.081,0.167,0.210,-5.530,0.840
11400055,-1.011,0.081,0.166,-0.070,-5.810,0.770
11400074,-1.012,0.077,0.169,-0.140,-6.020,0.630
11400099,-1.007,0.078,0.167,0.280,-6.300,0.560
11400119,-1.003,0.083,0.178,0.350,-6.020,0.490
11400139,-1.006,0.083,0.177,0.000,-5.950,0.560
11400157,-1.008,0.078,0.172,-0.420,-6.020,0.630
11400179,-1.006,0.070,0.178,-0.140,-6.090,1.050
11400199,-1.003,0.079,0.183,-0.070,-5.740,1.190
11400218,-1.001,0.080,0.182,-0.280,-5.460,1.260
11400241,-1.011,0.085,0.176,-0.350,-5.530,1.260
11400259,-1.009,0.071,0.180,-0.420,-6.020,1.050
11400279,-1.006,0.078,0.187,0.140,-5.950,1.260
11400303,-1.004,0.091,0.186,0.070,-5.880,0.770
11400323,-1.003,0.080,0.186,-0.560,-5.670,0.140
11400343,-0.999,0.080,0.190,-0.210,-5.250,0.210
11400360,-0.997,0.083,0.193,0.280,-4.620,-0.140
11400382,-0.992,0.082,0.198,-0.560,-3.150,-0.560
11400405,-1.000,0.082,0.203,-1.190,-1.960,-0.840
11400425,-0.992,0.090,0.200,-0.420,-0.700,-1.260
11400444,-0.993,0.070,0.200,-0.490,0.980,-2.030
11400466,-0.996,0.093,0.197,-0.350,1.960,-2.730
11400489,-0.991,0.086,0.201,-1.400,3.430,-4.410
11400506,-0.992,0.083,0.204,-1.400,5.320,-5.180
11400530,-1.001,0.070,0.182,-1.330,6.650,-5.670
11400550,-1.005,0.077,0.182,-3.430,6.790,-5.250
11400570,-1.023,0.059,0.157,-3.640,5.670,-5.110
11400589,-1.028,0.035,0.148,-2.450,3.570,-4.830
11400606,-1.022,0.018,0.149,-1.050,1.960,-3.430
11400630,-1.029,0.123,0.164,-0.910,-1.050,-4.410
11400649,-1.037,0.044,0.135,-2.590,-3.990,-4.760
11400670,-1.007,0.016,0.172,0.420,-4.760,-3.500
11400689,-1.003,0.025,0.169,2.310,-4.410,-1.890
11400709,-1.007,0.073,0.165,1.400,-5.180,-1.330
11400734,-1.020,0.078,0.176,-1.540,-5.950,-3.150
11400753,-1.004,0.058,0.180,-1.330,-5.390,-4.340
