Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.003	0.127	0.131	-4.62	2.66	-7.7
20	-1.013	0.134	0.134	-4.48	1.4	-6.79
44	-1.017	0.131	0.13	-4.06	-0.28	-5.25
62	-1.01	0.141	0.119	-4.55	-1.75	-4.27
80	-1.01	0.136	0.128	-4.69	-3.5	-3.08
100	-1.005	0.123	0.139	-4.69	-3.85	-2.1
123	-1.009	0.116	0.146	-3.78	-4.13	-1.33
141	-1.006	0.117	0.143	-1.89	-4.48	-0.63
165	-1.002	0.137	0.141	-1.54	-4.34	-0.28
185	-1.005	0.137	0.14	-1.61	-4.48	0.07
205	-1.124	0.136	0.14	-1.54	-4.55	0.21
225	-1.0	0.134	0.148	-1.26	-4.34	0.49
249	-1.002	0.124	0.158	-0.49	-3.5	0.7
269	-1.014	0.123	0.139	-0.28	-4.2	1.47
287	-1.007	0.114	0.139	1.05	-5.32	2.45
308	-0.998	0.134	0.138	1.26	-6.09	3.01
332	-0.994	0.133	0.141	0.84	-6.3	3.08
349	-1.001	0.136	0.152	0.77	-6.3	2.94
372	-1.015	0.115	0.156	2.03	-7.84	3.43
392	-1.012	0.125	0.142	3.57	-9.1	3.85
416	-0.997	0.165	0.153	3.78	-9.24	4.13
436	-1.01	0.15	0.154	2.03	-9.8	4.76
456	-1.016	0.136	0.163	2.17	-10.5	5.53
474	-0.989	0.141	0.168	2.87	-10.22	5.74
496	-1.0	0.15	0.166	2.87	-10.08	5.39
520	-0.975	0.144	0.17	3.01	-9.24	4.83
538	-0.992	0.163	0.181	4.41	-9.1	4.06
555	-0.994	0.167	0.19	4.06	-7.77	2.59
576	-0.976	0.16	0.195	4.41	-4.9	1.12
600	-0.979	0.186	0.2	3.01	-1.68	-0.35
620	-0.978	0.169	0.181	2.03	0.07	-0.84
639	-0.992	0.158	0.179	1.05	0.07	-1.26
659	-0.988	0.147	0.179	0.49	1.19	-2.03
682	-0.991	0.141	0.179	2.1	2.38	-3.08
703	-0.993	0.176	0.172	2.66	3.36	-3.64
722	-0.996	0.158	0.173	1.26	3.85	-3.92
745	-1.001	0.137	0.168	1.89	3.92	-4.2
764	-0.999	0.146	0.162	3.36	3.71	-4.34
783	-0.998	0.152	0.158	3.64	3.85	-4.48
808	-1.006	0.144	0.161	3.64	3.57	-4.2
828	-1.003	0.142	0.161	2.94	4.06	-4.06
852	-1.004	0.13	0.155	3.01	3.29	-3.92
872	-1.005	0.127	0.148	4.41	3.08	-3.85
893	-1.002	0.133	0.139	4.9	2.8	-3.92
911	-0.996	0.147	0.151	3.64	2.87	-3.78
932	-1.006	0.124	0.145	0.84	3.15	-3.36
951	-1.009	0.123	0.148	1.26	3.29	-3.36
970	-1.017	0.124	0.141	2.66	2.59	-3.22
990	-1.012	0.119	0.137	3.08	1.96	-2.8
1010	-1.01	0.129	0.131	0.7	2.17	-2.1
1034	-1.015	0.118	0.127	0.84	1.61	-1.61
1055	-1.005	0.119	0.138	0.84	1.12	-1.47
1070	-1.021	0.109	0.128	1.75	0.28	-1.26
1090	-1.013	0.109	0.12	1.19	-0.35	-0.35
1115	-1.004	0.121	0.122	1.33	-1.4	0.21
1135	-1.004	0.124	0.124	1.26	-2.24	0.42
1155	-1.013	0.104	0.126	1.33	-2.66	0.56
1175	-1.007	0.104	0.129	2.8	-3.08	0.42
1199	-1.007	0.123	0.121	3.08	-3.64	0.7
1219	-1.008	0.116	0.126	2.24	-4.27	1.12
1235	-1.015	0.115	0.126	2.17	-4.83	1.54
1259	-1.012	0.118	0.122	1.68	-5.67	2.17
1278	-1.009	0.122	0.127	1.96	-6.37	3.01
1299	-1.012	0.113	0.135	0.28	-6.65	3.5
1319	-1.008	0.117	0.134	-0.35	-6.93	3.92
1340	-1.004	0.117	0.139	-0.07	-6.93	3.71
1363	-1.009	0.122	0.138	0.56	-7.14	3.78
1383	-1.01	0.128	0.139	0.07	-7.35	3.99
1403	-1.01	0.126	0.144	-0.42	-7.63	4.34
1426	-1.009	0.122	0.154	-0.21	-7.21	4.2
1443	-1.005	0.117	0.151	-0.63	-6.44	4.06
1465	-0.998	0.125	0.15	-0.49	-6.09	3.85
1489	-0.996	0.134	0.15	-0.28	-5.95	3.5
1513	-0.994	0.142	0.153	-1.19	-5.53	3.01
1533	-1.007	0.145	0.161	-1.47	-5.18	2.73
1550	-1.019	0.121	0.153	-1.47	-5.53	3.36
1574	-1.011	0.123	0.149	-0.91	-5.88	3.85
1592	-1.003	0.131	0.148	-0.7	-6.51	4.13
1611	-0.998	0.13	0.156	-0.77	-7.0	4.2
1635	-0.998	0.118	0.156	-0.63	-7.14	3.99
1654	-0.996	0.123	0.162	0.91	-7.0	3.99
1673	-1.01	0.149	0.178	1.61	-6.72	4.13
1692	-0.998	0.155	0.174	-0.14	-5.74	3.71
1716	-0.989	0.126	0.171	-0.35	-4.69	2.87
1737	-0.99	0.138	0.173	1.05	-4.06	2.17
1757	-0.99	0.141	0.186	2.1	-2.94	1.12
1777	-1.001	0.155	0.189	2.1	-0.98	0.28
1795	-1.002	0.149	0.173	1.33	-0.21	-0.07
1819	-0.993	0.137	0.171	1.05	0.28	-0.07
1839	-0.989	0.135	0.167	1.47	0.98	-0.56
1856	-0.996	0.143	0.166	0.28	0.91	-0.35
1876	-1.005	0.147	0.17	0.14	0.91	-0.07
1900	-1.013	0.152	0.159	-2.1	0.7	-0.07
1920	-1.014	0.122	0.15	-1.33	-0.63	0.63
1938	-1.012	0.127	0.15	-1.05	-1.47	1.12
1960	-1.005	0.141	0.157	-0.77	-2.03	1.33
1978	-0.999	0.141	0.158	-1.47	-2.17	0.98
1997	-0.991	0.119	0.161	-1.26	-2.59	0.7
2021	-0.997	0.135	0.162	0.42	-2.59	0.35
2042	-1.002	0.14	0.166	0.07	-2.38	0.14
2058	-1.005	0.121	0.161	0.35	-2.31	0.35
2082	-1.004	0.139	0.163	1.4	-1.96	0.56
2097	-1.005	0.139	0.162	2.24	-2.31	0.49
2122	-1.0	0.127	0.159	1.89	-2.31	0.49
2141	-1.007	0.124	0.156	2.59	-2.66	0.84
2162	-1.009	0.137	0.152	2.03	-3.57	1.4
2182	-1.007	0.126	0.157	2.8	-4.2	1.82
2202	-1.006	0.143	0.151	2.66	-5.04	2.31
2222	-1.024	0.117	0.145	2.94	-6.93	2.8
2242	-1.004	0.14	0.159	3.08	-7.63	3.15
2261	-0.996	0.149	0.159	2.38	-7.77	3.22
2282	-0.994	0.176	0.168	-0.91	-7.84	3.43
2301	-0.973	0.144	0.178	-3.08	-6.16	2.8
2322	-0.987	0.127	0.181	-2.52	-5.39	2.38
2342	-1.003	0.15	0.182	-2.73	-4.2	1.89
2362	-1.007	0.144	0.174	-3.29	-3.57	1.75
2382	-0.992	0.136	0.173	-0.77	-2.94	1.4
2405	-0.982	0.147	0.177	0.21	-2.31	0.63
2426	-0.975	0.144	0.186	-2.03	-0.21	-0.77
2441	-0.985	0.143	0.193	-1.68	1.05	-1.54
