time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
0.0,0.29734504315825006,0.25333662327182893,0.3966386674328345,0.025148870233984155,0.8784659670026714,0.07198165989539229,0.7234206904026037,0.5798714286110698,0.7646575105287783,0.25867229369266465,0.4780686699671749,0.8569687512244036,0.9325990391588375,0.3145497350759002,0.07446440708388191,0.9960712530647131,0.0041587071411410825,0.3861989966374778,0.29015278657043997,0.38720076389376423,0.03495145176178727,0.14409264669253252,0.8091842922673341,0.3535374210907123
1.0,0.7595086049253804,0.15202674142736872,0.7842054409673236,0.9511951519517936,0.6071502048784819,0.055111607566091125,0.8821183297764533,0.3864510578912531,0.1349125554232793,0.30646522267322895,0.7271925109325165,0.7936999710959565,0.777732577332397,0.3514174503883062,0.8461135046664694,0.14462851453737713,0.2135837895602819,0.9030588845094671,0.052817310966265074,0.6302680551046911,0.5478267430823425,0.44490579153449306,0.8738262014929347,0.5446805690949555
2.0,0.42392983165574105,0.25159216629195924,0.19088836414539212,0.7716673217629434,0.17590136039296767,0.6099519343991519,0.8864574451169271,0.3532872937544099,0.8154983896518565,0.7634708895522863,0.5392966916234109,0.11310067240261423,0.6331832341198872,0.5435018443782114,0.3007788371381005,0.8230352057665378,0.9107663192488153,0.6699642958369736,0.5107679970537989,0.2965194340033006,0.04662409155292724,0.533960756837656,0.46463477903429506,0.1613243698421689
3.0,0.8631576933666,0.33171305133533247,0.15664779829152675,0.710889338069433,0.541001065793846,0.024997839661769272,0.01792943050009821,0.8801089160199083,0.568756448193807,0.11855497674832338,0.9401912302349094,0.5252557910990139,0.5296902266788714,0.17519773964255259,0.7462223400967676,0.5620961661809614,0.6160678211233442,0.10027581705559296,0.6417703332070612,0.11823463956983482,0.017283627479640074,0.778271791833515,0.8424812551042165,0.7608059727904743
4.0,0.33239142993544024,0.03173725438758268,0.24234367542021173,0.41343401353479337,0.4682537499795042,0.21724741160190275,0.32958172744534475,0.7077739311710661,0.3909821192964158,0.2874695819421801,0.3557988168366766,0.9235116114484879,0.29094263066419046,0.22831076214118906,0.4239725541077668,0.041268401814411826,0.18817363732067738,0.7819549548742205,0.19121947909741088,0.9948985214879208,0.39898518448679976,0.5251091516166728,0.6866916427463597,0.569138005615334
5.0,0.9914467320052617,0.7870018659416239,0.39897355550419467,0.5692343707972317,0.36656975718334883,0.4070713461403729,0.5466460311605683,0.4098474328640649,0.8746336657203687,0.027086289580569023,0.5145228133016598,0.36311132243989097,0.2806103439696849,0.43194138244057756,0.97793839244063,0.6587447462150721,0.7443704561290533,0.30822177697197684,0.7409870078786563,0.36307225221690875,0.24495691572148115,0.46068465092537003,0.7100028705726492,0.9640773563533175
6.0,0.6402414150968504,0.9702934784546939,0.17472331510474337,0.18741479896970226,0.8018336963975025,0.8088778662052757,0.3188636142866109,0.9548512985337045,0.8151420990455956,0.14566252329052098,0.5751554396839338,0.7457815485957965,0.24573983981801417,0.5966447626147844,0.9113690300507179,0.12713980745498388,0.8327802083570868,0.2780005133338743,0.5528912408658029,0.03509459636715628,0.3303222824581403,0.9116693941122257,0.3938491171596826,0.9748904204100849
7.0,0.4218427842977047,0.8393081554671875,0.7839090686102222,0.49579312778271634,0.3487431897558664,0.39175394103057637,0.5435413618412409,0.6360951926028195,0.1962545608214974,0.8661519817374955,0.8490529637819566,0.8387449440367158,0.4110955625581556,0.9195027722051358,0.49233295643928876,0.08535679985921585,0.41374592323595927,0.2920439039298519,0.6512655257248778,0.9715628573006605,0.3301458783302834,0.6894558673960741,0.4572982863076398,0.037718062386250195
8.0,0.2622733203471296,0.08534970792951313,0.9142435332851176,0.8348267599834301,0.16173691750651387,0.3009266114633271,0.8578495882928889,0.06941542886083074,0.29136588923210893,0.16980573826134782,0.5684066215711706,0.1649760947364468,0.8288682705062488,0.524996506521732,0.8721747616656628,0.7626793455861219,0.4849834533580959,0.04580848999137144,0.9093456257275984,0.09981815450524867,0.8029545483996119,0.42223382219541916,0.03507542641847183,0.7469623735136309
9.0,0.7983462587070919,0.4408742584879938,0.8386874011570027,0.5669251843205385,0.7928013625853715,0.9842409744611704,0.7574521981042688,0.018162518984377263,0.8525825559817084,0.7979485645137516,0.46407679131978796,0.4212504411415544,0.5518727776867614,0.8274695349312458,0.042043452124695624,0.2621403574218911,0.9217428252881278,0.10786683938583086,0.315469547654482,0.6411805768749527,0.8083777182525369,0.6005900690082691,0.5458032854481775,0.7768230046467871
10.0,0.35897944609934096,0.0007702435041666567,0.02084215612224083,0.6023504506407065,0.20622571590593897,0.7908384847515387,0.4176009278948578,0.5183729390153545,0.3040859540748341,0.06515627771302135,0.6202423407398242,0.9655275961644996,0.22595367071638717,0.503392800772056,0.8510279656679596,0.8124680044741148,0.15299116016617487,0.2935077999930845,0.4319499558504405,0.42688879701258897,0.5134003505927371,0.7416362509289578,0.8180517190565335,0.9286722173089859
11.0,0.9540664171981335,0.9778262077906346,0.886626094171648,0.38863313650365827,0.5269536248545866,0.564323410467738,0.8438762572264361,0.499138062580769,0.4328448499302532,0.9928320894436077,0.30840056045085196,0.8669402262554554,0.35408042278214336,0.5988667658976962,0.8387070555858214,0.3168216894147722,0.08537621673518592,0.5596266887332673,0.29562556936700446,0.13606957810422882,0.7318646453198552,0.849217845954884,0.15610010406532215,0.9118779604409503
12.0,0.9650795414551018,0.8815639580715129,0.6790493475046068,0.14296557215330064,0.17702695708171146,0.7996701696264705,0.04402001601374261,0.7161888360116575,0.07058955517129462,0.6165962629986315,0.14241723703884324,0.047051562394621604,0.2802175590911633,0.9216108785683489,0.17218616803635356,0.0074615135169646685,0.5078527222812507,0.8924651946334531,0.4624505835932241,0.6488116909460954,0.01246885074073445,0.6841307157979667,0.6737600058460476,0.9449029589425585
13.0,0.315302525741987,0.857959880351198,0.5176969698584373,0.11017780508494002,0.899740266029505,0.06306770346778534,0.8367902710568281,0.8228404516889799,0.28513927307065967,0.9401411473543805,0.11685951238239589,0.23029051220950425,0.8274329936129264,0.6559673332260954,0.7056221139632498,0.8850857153110216,0.0419162414741745,0.07629874218219246,0.813611352150901,0.3147165796518311,0.739912202602644,0.12574330136354728,0.18593817300544246,0.4488129461887007
14.0,0.1161613218303964,0.0037270275324963187,0.3558501873019304,0.88271971357207,0.15669118419503114,0.3426700570214075,0.5991753472301883,0.17525299649014625,0.1423300204497301,0.4824568876795793,0.3257957740020241,0.8605942594407983,0.1853067200677022,0.8881318072643744,0.47988004090785796,0.9268989444452127,0.8594578096901915,0.5842042372272634,0.3880526469943252,0.053032909911915005,0.6958167494273472,0.09924594412966736,0.6189028197834227,0.13039842073745744
15.0,0.29885867632425134,0.04373672952680152,0.8426007670196873,0.7809843681688121,0.6244519502416687,0.7066791425771874,0.4039603184040981,0.8371266282922073,0.20252741675863561,0.8689116126937099,0.776576427526696,0.9662330472659821,0.12903944429658132,0.728051629343804,0.879064389798484,0.5002614499350622,0.7656752920155131,0.8482993475588273,0.8219020192516645,0.558538612314304,0.17298567504342166,0.476437998176952,0.22142560965674563,0.707977216891344
16.0,0.2848933566727939,0.6671803356076216,0.6795029862368838,0.8688870261058437,0.519728298292596,0.9898606543709169,0.6027473680852647,0.7759347449611518,0.7097529293353559,0.6618832664555919,0.3642536360411639,0.7259922540562533,0.005583653900565255,0.22537474619745557,0.8373442336282981,0.2807022217856847,0.4593152493983873,0.7703138836413269,0.11826719718617107,0.9121575094529718,0.6359961729327125,0.02842818514475942,0.20901016643937276,0.02605621565863181
17.0,0.47217615497651755,0.5750006567812032,0.9327283957971372,0.15548041991947392,0.6243550199356802,0.7685853102852447,0.17907277341631722,0.3158920460303527,0.7502720498276142,0.6878975550476043,0.9206821443486184,0.2092899303178407,0.6094942251458287,0.18836684027167783,0.9774766837988625,0.08184684272348208,0.8712700175094896,0.23600275954052463,0.138895804575902,0.72749228996795,0.7408738220455973,0.6559524684802567,0.3974595324671629,0.7481926771437329
18.0,0.9585158983911567,0.6064426280427972,0.7292635031189882,0.1891652717800657,0.34662805072266767,0.7687906231283541,0.6078754961440807,0.06831963007260711,0.9772293398086653,0.28045994116640083,0.2881908909835267,0.34511517617404375,0.8630842086320485,0.08726631354791614,0.15604867100077713,0.9955197965860763,0.6338958021205892,0.7591886720737578,0.6343262255197872,0.29591414835546037,0.8019508623410356,0.7018419723627394,0.15875713457539686,0.7844367200010607
19.0,0.4962651083687156,0.7807989262061491,0.9277934924985051,0.2521380143488977,0.23262403330592651,0.28676825539305084,0.3798359184313651,0.709364916277962,0.5228882555582067,0.21570439026370325,0.6561994084082962,0.8257321856809575,0.15303428830762944,0.6012938507883784,0.9500905712952848,0.22447704343201247,0.7265513935374402,0.23732591778191225,0.57674089574275,0.27479506357159666,0.11205255366640487,0.7144757836167124,0.5273336780005501,0.0030998911506746607
20.0,0.4126066018670287,0.3525978158369748,0.10031387022806759,0.6460080468646482,0.5504641307130371,0.5529034459583386,0.9704140925147781,0.7661156302646779,0.892561769385376,0.4904260976396496,0.986339856554567,0.4352274480940842,0.17092069131920407,0.18686581297680616,0.6076836371066728,0.12723647029737262,0.02879461962407648,0.6087758427236242,0.25530710223728825,0.3330431903216162,0.15147540793921432,0.883864639310322,0.380323719427737,0.7979147445290846
21.0,0.3900320160616645,0.01979702836274022,0.5442990809385508,0.7372737263490448,0.8068004723420404,0.3282121987209865,0.7618106777245778,0.4166061366107108,0.667561694917216,0.3976549352075549,0.22832327854233692,0.7212000986668551,0.8198863501668933,0.5713439350406978,0.18969528182019801,0.7971926093694484,0.5991180158264856,0.5559302121557266,0.9175479601628274,0.24585163960630174,0.49981383601701257,0.03798094456491374,0.10068670733822238,0.6668778024856981
22.0,0.6331081912619876,0.24122956929530714,0.008107835141134112,0.7497358246216997,0.5518331260826781,0.041345031781027775,0.44709571984291974,0.5090070642290315,0.3012671338450309,0.9045887221406956,0.36001401185457094,0.4163921547232067,0.7593193023748441,0.45358787593237215,0.31262859044625513,0.1600452402497493,0.19040932974505942,0.21576590637886572,0.1369108221201566,0.427963302987621,0.3935931969018439,0.8558650697268068,0.21513553522111062,0.01054062847458448
