time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
0.0,0.7971612372042091,0.839867777919113,0.04604321706577985,0.8251667791514101,0.1563995867076854,0.11325168078047343,0.9417244994071745,0.401791936476111,0.09397249474021074,0.09152697301159918,0.8418615499999977,0.5635599803031839,0.5810006500285412,0.5989386199371538,0.8280939738507836,0.23570105710640188,0.8530259650879163,0.042412075452971876,0.31842626673098606,0.5765087922066134,0.9451010035171931,0.589163236979183,0.6285496188429425,0.029644111361519454
1.0,0.20795604949699353,0.20307780908479534,0.5544978637476013,0.824837740027018,0.048242982358159936,0.1901702182731465,0.7499041088205568,0.8379291491894957,0.004733006318750843,0.9701976053675122,0.8882851018350392,0.16905799350265216,0.07923169250063322,0.9834107375405727,0.856811220235019,0.015603606557146987,0.4431357174161874,0.9993416652556714,0.5411374997141246,0.2789063684904918,0.340941317386931,0.11260502112971749,0.17009247091560808,0.000656170468517514
2.0,0.2893185061366236,0.8953055919516624,0.9435427185282493,0.8155670885017913,0.7737720142269914,0.5062929440739958,0.2446753910056857,0.23380474345392743,0.03621945458055209,0.2704362810047144,0.10555400191541986,0.07685295517636903,0.7971841687739968,0.3872177963199831,0.4594229742898265,0.16260339334108764,0.19854629330149876,0.15163581592317799,0.5063259427174807,0.5841595695021615,0.5743620517806319,0.14443082004969665,0.5980338184331085,0.06902128884853953
3.0,0.8740793376650505,0.5457015913079224,0.06055764050173851,0.7599462617290641,0.9991381380994084,0.5631024753747894,0.04348633984015948,0.7076466078376269,0.6540683748454661,0.30776030113455854,0.2985511575702592,0.0037639281552348525,0.32543208534007373,0.30624109591352944,0.10370147139711294,0.9624876562854909,0.6912876263526918,0.6997322048128874,0.7642793457453366,0.2745564359393867,0.47395157322708903,0.2736176484763727,0.29149839880749917,0.9964440128220494
4.0,0.31996866563346316,0.9014226903018697,0.8715559924615784,0.5698057304089806,0.14444556687658316,0.01725059728095979,0.6402545591478411,0.6764724047952219,0.8397731276234954,0.7530267081142797,0.85363918342112,0.7271167286992586,0.07590604544734991,0.35498062453747314,0.827359515430764,0.9183790666353183,0.7166936478470405,0.7211459443061402,0.8578744478778707,0.5413926524546349,0.15165790045052985,0.8237474036158153,0.8507380540994356,0.13987610996569644
5.0,0.15376233828090258,0.12911122022150345,0.06871733119639323,0.7380545979177131,0.031836240043404906,0.8904722987416164,0.6713848374913985,0.7790748941980302,0.7090183633972903,0.9035341874538466,0.11469021988492334,0.3360961300026114,0.4450952838949509,0.2228405143521064,0.7404756371490356,0.5408235282664123,0.21196203808840364,0.4881121697796952,0.6066776178626954,0.1018881597219431,0.9588304307897384,0.7519909325373119,0.9906191817273869,0.16518549234336977
6.0,0.3897069986103231,0.9914759663967851,0.03385183441874595,0.30181878735495593,0.6613774536947874,0.2024264430874182,0.40830379159803554,0.5670550548115352,0.9829213936045768,0.9675762600623656,0.20020678805918024,0.7118581735628617,0.3025937421179732,0.23493094952275195,0.24640195329561798,0.48488644035467077,0.3373848590450509,0.5158102165210593,0.12229547861150891,0.5659770523915191,0.6892435229106197,0.5214042000084442,0.6063796440061099,0.2388355726978344
7.0,0.554868015582885,0.24100089183599227,0.311650263498932,0.5887046216133849,0.8746415135387996,0.3720950838469297,0.5796581224740363,0.7857717355676002,0.9084448455769841,0.5554818204209476,0.3992856360184316,0.12757295296148186,0.9350428811003596,0.7390253822386341,0.5333772832573569,0.7521041591431,0.13747176118673166,0.8942970966834908,0.007712780740628977,0.7464785419535023,0.332736952649349,0.0770672193604447,0.9210046689602067,0.36960694214510714
8.0,0.16715863250045404,0.20883265242518845,0.8745025504798,0.9649162746100963,0.13706609322458807,0.43061085890844386,0.006968503337859255,0.12630478131954237,0.5969375101249719,0.44217003260914245,0.2519601764116174,0.6292676696002693,0.021007796733864104,0.18273661659125706,0.829810656728262,0.026033726390069956,0.33172000210816477,0.7785210002411558,0.9315414258699936,0.029915217356525914,0.2678158607399388,0.46366254681586483,0.40547951856349806,0.5545995433830869
9.0,0.17583375996466033,0.037097174819388234,0.0728799229464614,0.5506256276088247,0.7648939260492712,0.3703512924267841,0.4230073565600203,0.0037051272031558558,0.8646098330706331,0.16948615159164016,0.33820995757822536,0.12230418317073466,0.6942295846256581,0.3993271179276243,0.2642128422240527,0.8246297900392334,0.2966702511520113,0.4063029834446902,0.1388810655552809,0.07601381838440513,0.6552196383951252,0.4988181162617563,0.5549248765552266,0.958999476132722
10.0,0.3126362122247439,0.9967073984323505,0.7102277791478372,0.1215559353005009,0.3793057137247542,0.021187147808022222,0.7288132149671062,0.533844872846649,0.8243275005285393,0.05423758764393205,0.7407743524255054,0.1491143215608991,0.4604418393394172,0.7201763061207271,0.782939702591914,0.44256272820008424,0.7677480586152443,0.9916908983210951,0.7168565731203524,0.008455654724453865,0.2662893012515074,0.6397108284618943,0.2829610659638965,0.5907340957154009
11.0,0.31133844350595263,0.1867016034184663,0.2123467687769699,0.21752334195245016,0.6603249582802322,0.9710939217341882,0.11225848407381156,0.5795131544744383,0.4065079934728034,0.14127183941978605,0.7049142713525124,0.908188840438731,0.05802206471800486,0.20309655853446096,0.43442123488398365,0.8073902167003174,0.9975885579191235,0.7865741082355399,0.5879308654684272,0.4981837301545572,0.8705812353440509,0.6147613570482819,0.17274806622853345,0.7972653400296799
12.0,0.9117743927207712,0.20120137242356784,0.6372194950653348,0.9518409761902833,0.11987751938152957,0.20639117525697936,0.734173286743234,0.5221995857148136,0.5428584577499519,0.9168636217790714,0.5583906241216353,0.13950912709308094,0.9795189119582947,0.9850232821545911,0.1064833537412786,0.09482891273662053,0.4862853214988936,0.3592935885363987,0.2866825471756259,0.9742335204062721,0.24139849535230562,0.3951902785571818,0.43277364289316445,0.5462916746608515
13.0,0.1681940467586498,0.7095774592206457,0.8122865366751955,0.7115381447687279,0.5288571815429384,0.35188201484383175,0.7781373088754707,0.01981362539339704,0.8531570093697981,0.7663121152750385,0.09200354521413878,0.19111467725287656,0.13668131454108723,0.19003523862429772,0.9855199941479017,0.8611518263704875,0.7669025030800347,0.35348688053360655,0.9478239590773773,0.47299971417262143,0.09463246999185293,0.8563747700033855,0.8196900265551674,0.18550342297059397
14.0,0.8758813763383829,0.2589992218858095,0.8756375097714973,0.3000713864830903,0.621643005074774,0.9068518724917032,0.34322426202819756,0.10984749309460184,0.637140906612592,0.5481722084582932,0.38280390903124273,0.2804041091670111,0.8866961512312439,0.7296044743263547,0.509178960060478,0.7490599828170613,0.7063074259712045,0.7772973361760287,0.3015763523596049,0.3241059222775571,0.6759613973260317,0.6692488736668469,0.2811452489230172,0.4409643160665039
15.0,0.1748746480221154,0.680685676658033,0.2807265161197021,0.6989925708874468,0.6223704211839918,0.39265885632708053,0.46459241487975067,0.06085586050361147,0.27708054363395684,0.953600217156076,0.5803938400325255,0.025165587674625955,0.4859985336765148,0.3290533864180981,0.3505836337154331,0.6932469080708231,0.1138903613354485,0.265201198129113,0.12339717507069092,0.15290417731416628,0.52792751326719,0.7207088194693285,0.17222763463584212,0.2106249136218471
16.0,0.27093825980045827,0.7538240603999725,0.9482156116404726,0.15061500432683683,0.5318350049721644,0.9994019867793806,0.36903139740873936,0.580281459682288,0.1515960002778407,0.2975122766123056,0.19797503633175384,0.5415022049802125,0.9692786077020266,0.35942357202011843,0.78159552368823,0.016056138316460244,0.80583222360251,0.24386724088991218,0.6550341700742593,0.8156279903026636,0.4019775807327347,0.12237850101328951,0.15678020048271735,0.43314722586603616
17.0,0.1038324918315614,0.25231896204559134,0.3468389042084127,0.9999861375341557,0.3218423188381001,0.07133888808877886,0.42545296456523773,0.24159963696584397,0.5839252665562391,0.35470084128162405,0.1802549961284634,0.39818267772378935,0.37788503854048316,0.8228368455749052,0.6511800155213636,0.3698599637640353,0.8064352540423829,0.021040447350207048,0.8833849672039881,0.02181555412535474,0.318027648101848,0.617141042152644,0.581573558408782,0.8955138089475909
18.0,0.35694184763726344,0.7875573178953396,0.032166354489198246,0.4211345533528871,0.511662704633257,0.25221238194635276,0.9546292731979206,0.33442041771146136,0.2271054564813244,0.614186516897594,0.6384845063812953,0.23204715671346354,0.7299828584416677,0.9805305909054441,0.1658303496655934,0.09442738876457846,0.5018333667591394,0.6029783576506688,0.8237203165895497,0.2688187786102997,0.24067056295057743,0.3984996803253221,0.18646095885679237,0.13469957031141344
19.0,0.49381332736263894,0.702046902115196,0.04983564136077334,0.7377290686165027,0.7729684535911239,0.23118551392375764,0.8557932669221472,0.08885408224817704,0.7689949109269216,0.5937417221729914,0.8301242061404219,0.6094642015804441,0.43262356955152936,0.3733741148851817,0.07317989975936545,0.8123793456125517,0.054130717941651474,0.13568012563908272,0.0747765811442016,0.00853629878762674,0.5110672809032841,0.07572331048887204,0.7280798056932722,0.004913294765724996
20.0,0.9645237599396043,0.5062280778125355,0.8731202091640546,0.38058020388687874,0.5872517556719788,0.3509332142511572,0.5735948996222687,0.5184426552619541,0.6500257335855434,0.14265470430761318,0.1523935906835534,0.5935765053813654,0.9316524417859735,0.5913311422445549,0.43987356200643524,0.24443281195877498,0.17693573238610494,0.5597585475826535,0.02494200946106706,0.045467771839126536,0.1675032550506791,0.6786661849533135,0.039180056826965126,0.19922340377558778
