time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,head,right arm,left arm,right forearm,left forearm
0.0,0.5574385668654546,0.10602352239450508,0.3422682465519251,0.7736347751125521,0.8077042936094972,0.7019512668645324,0.034903551880381745,0.910046788546566,0.4174153725395623,0.6762183327778063,0.6316023457080696,0.6513333689986812,0.9706391632722149,0.7719013440636145,0.0770520277317136,0.4573762675105134,0.048495188879530415,0.9130298593147121,0.08303810922348576,0.16539944528067174,0.5360496324376025,0.20137445182762126,0.021403644991462634,0.49099717102026375
1.0,0.5583868086198713,0.15378152839537318,0.6929834911371994,0.4990349864786756,0.5158904727207013,0.9325816941185563,0.04350653448649533,0.5470278091116635,0.9351771345999818,0.46413931338331527,0.33567007272679916,0.4184539324129335,0.7948400768574646,0.6764125228724533,0.19306343666771142,0.9197862377936012,0.05537400553690086,0.5752449627856785,0.3434736392770871,0.5031818945067741,0.7440283735469432,0.6899167082812737,0.027515240193277557,0.19132100850828948
2.0,0.5488332822706646,0.9192022880522441,0.16005043752318304,0.17311083779599146,0.6811451169821743,0.3697209200477247,0.8350905136494435,0.31833994262284704,0.00980374019547825,0.7650064041477309,0.27739550581633987,0.7508970967622314,0.6588587788636456,0.9667764283239356,0.8161462918974354,0.7503303564325452,0.1887312785837728,0.9452507113545804,0.07314517795673336,0.9464195559842681,0.5317541515613936,0.366560723030779,0.37113977169826873,0.13716302966392524
3.0,0.44157499682053625,0.588989009628752,0.7947388057359773,0.7162505003112923,0.1679148614115603,0.9025824090244702,0.8397996410436566,0.020895390407570935,0.3308234940210102,0.1863384446891556,0.17856268537555697,0.3053759142554425,0.7319170668159263,0.6736762057051031,0.9881979290958912,0.24228672026618048,0.317654523244166,0.7372352374594558,0.3396352841801239,0.9172944739696984,0.7204004832073407,0.4404628862455864,0.01646110595044481,0.09766349191274692
4.0,0.6387986352879717,0.6527770149211266,0.018311282474162915,0.15051468409475355,0.08580933722714834,0.5060783556624261,0.9314245845306366,0.27226625455897935,0.4478854740208986,0.18204724738122247,0.4833097594391367,0.8073177695840585,0.9761144199952623,0.019094975319124186,0.516034938990213,0.4582879641663855,0.681298178664039,0.8316177447890755,0.4632876207374921,0.3096817645954869,0.1674885541854637,0.8256839122292184,0.03586789264454027,0.8340597485844689
5.0,0.36138900993122725,0.7862414608319557,0.48809251991561453,0.3740859517288816,0.9686991151875851,0.40124539477035126,0.0022334794643582567,0.32709746847169674,0.22956595646350353,0.8034789136301371,0.8590473240770377,0.7732494543021915,0.8497880302559646,0.9565764022030973,0.9320762166219014,0.5225058472457864,0.03171518371736748,0.7713283194679618,0.7462567158991423,0.32978067077459816,0.7550434485064839,0.8732949032593293,0.39110145417947006,0.29943027856999793
6.0,0.30798936534257115,0.3061718968201662,0.7114830568773012,0.47174780995637833,0.41776282717388014,0.31705739248693243,0.5562471454361997,0.8185468556696059,0.4364081258696394,0.42224505422868575,0.27689619029873047,0.11815111323672778,0.9842260427279431,0.3128483485452528,0.922891468787866,0.6024467392329733,0.9108791304830616,0.9193518625874981,0.19422429647923412,0.41619185619608934,0.3907210457790332,0.10557828643859113,0.3779963347736178,0.46115946973114796
7.0,0.35450165770723874,0.536072205743971,0.9442854774384307,0.8679777902112447,0.7757802244881759,0.4793169062230255,0.5673738556139986,0.8457501732415584,0.5427423740298526,0.4446503679950008,0.9603230296616448,0.21854234612954526,0.22714783934854832,0.39427631106509786,0.12367454081576745,0.21121330989986886,0.5454926009903768,0.12968011777907396,0.5972958999701965,0.5426101064151606,0.5918039633974042,0.5920683166536994,0.6851063692841572,0.4633956072411516
8.0,0.16517992409165771,0.04033632663128073,0.9176823911376968,0.8668537304493161,0.8864699870821816,0.034621805180960696,0.2820103416632078,0.15748832282834613,0.36167875950598305,0.34290850228351766,0.6695241538924797,0.6853438281293359,0.2746952900444153,0.8730791577707518,0.2860653312447282,0.08570483890781144,0.8319123004825563,0.20619145573875108,0.6325874473852301,0.3822706780602616,0.35100235734805907,0.5403053468992866,0.050176015128074125,0.18212780694623387
9.0,0.49363720793846166,0.39782167500294474,0.7439704517780201,0.8869393111937077,0.5094562066831998,0.7215029697520613,0.5513841902045976,0.8561785318376933,0.6708383644153126,0.8905363064012669,0.8939079712208454,0.6762006638225135,0.20962202751176895,0.3882746255368855,0.7707530608189301,0.5261594495944302,0.7551763917347051,0.23597970949841718,0.9262535345440738,0.2524068568558223,0.20428158065728486,0.019435831547924276,0.30310263170643736,0.12134887015682527
10.0,0.0456524727172658,0.6560336452787514,0.9015931774610547,0.46434730778831634,0.27750398147248123,0.036715312141759826,0.28360097788744754,0.9254612055894501,0.623767595786766,0.3496529052471269,0.2405999162248632,0.56923011833861,0.04641725685823972,0.2803968580494728,0.7053744756856446,0.5804051423693412,0.2898465536384862,0.4681345674384553,0.32792919653985786,0.120744025112556,0.5616575782842502,0.013233181733742994,0.051089614782798054,0.9368694504738759
11.0,0.5211562352129482,0.2728513061671859,0.3459159885724765,0.23803437263491378,0.350781037118331,0.9764164880661488,0.9353845514892722,0.3145983563593291,0.8593206314680054,0.9807538818016392,0.49777486090424805,0.7388902419601459,0.515770138770013,0.7021060099538012,0.8169404981922014,0.1619794385323694,0.6843022539339733,0.8619798155615386,0.3743572667064611,0.49039335665603845,0.0647824837719122,0.4777396843112748,0.689227986486448,0.7934298091604023
