Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.989	-0.25	0.01	0.0	-2.1	1.54
24	-0.984	-0.252	0.011	-0.14	-1.75	1.75
44	-0.988	-0.244	0.008	-0.21	-1.82	1.89
63	-0.989	-0.243	0.006	-0.63	-2.38	1.89
83	-0.988	-0.245	0.005	-0.77	-2.31	2.03
102	-0.985	-0.25	0.005	-0.07	-2.17	1.89
127	-0.99	-0.245	0.004	0.14	-2.52	2.03
147	-0.989	-0.239	0.007	-0.14	-2.66	1.75
167	-0.988	-0.247	0.012	0.28	-2.45	1.68
186	-0.99	-0.239	0.011	-0.28	-2.52	1.61
211	-0.987	-0.243	0.01	-0.42	-2.31	1.33
229	-0.988	-0.244	0.01	-0.56	-2.03	1.12
247	-0.987	-0.24	0.005	-0.63	-1.96	0.98
266	-0.985	-0.242	0.008	0.07	-1.61	0.77
290	-0.989	-0.245	0.008	0.14	-1.47	0.56
310	-0.989	-0.237	0.007	-0.7	-1.68	0.35
331	-0.991	-0.253	0.001	-0.28	-1.61	0.42
348	-0.99	-0.245	0.005	0.0	-1.75	0.56
372	-0.992	-0.245	0.006	-0.42	-2.24	0.28
392	-0.989	-0.244	0.013	0.77	-1.75	0.21
411	-0.985	-0.234	0.014	-1.12	-1.75	0.21
435	-0.983	-0.254	0.004	-0.77	-1.4	0.35
456	-0.991	-0.241	0.0	-1.47	-1.82	0.49
475	-0.986	-0.247	-0.0	-1.12	-2.17	0.56
499	-0.988	-0.248	0.005	-0.98	-2.66	0.35
524	-0.986	-0.248	0.001	-0.35	-2.52	0.35
542	-0.986	-0.251	0.0	-0.07	-2.66	0.21
565	-0.989	-0.244	0.003	-0.14	-2.73	0.07
585	-0.988	-0.244	0.009	0.28	-2.52	0.14
603	-0.985	-0.248	0.006	0.0	-2.38	0.07
627	-0.986	-0.251	0.009	-0.49	-2.66	0.28
647	-0.987	-0.25	0.006	0.0	-2.31	0.35
667	-0.984	-0.253	0.004	-0.14	-2.24	0.42
686	-0.987	-0.256	0.007	-0.28	-2.31	0.42
710	-0.986	-0.248	0.007	0.21	-2.24	0.42
728	-0.986	-0.252	0.006	0.42	-2.24	0.28
748	-0.987	-0.247	0.009	0.77	-2.24	0.28
770	-0.987	-0.25	0.01	0.21	-2.17	0.14
794	-0.985	-0.253	0.004	0.07	-2.31	0.28
812	-0.989	-0.254	0.01	-0.07	-2.17	0.42
831	-0.985	-0.248	0.01	-0.63	-2.17	0.35
855	-0.984	-0.25	0.009	-1.05	-1.96	0.42
876	-0.984	-0.252	0.005	-1.05	-1.68	0.35
895	-0.986	-0.255	0.007	-0.42	-1.12	0.49
916	-0.984	-0.26	0.003	-0.84	-1.54	0.7
936	-0.988	-0.252	-0.003	-0.91	-1.75	0.77
960	-0.983	-0.255	-0.003	-0.49	-2.17	0.84
980	-0.984	-0.254	0.005	-0.56	-2.38	0.91
996	-0.984	-0.253	0.005	-0.98	-2.45	0.98
1015	-0.987	-0.258	0.004	-0.49	-2.59	1.19
1040	-0.985	-0.26	0.001	0.0	-2.1	1.26
1060	-0.982	-0.258	0.006	-0.28	-2.03	1.19
1080	-0.98	-0.253	0.007	0.07	-1.82	1.26
1098	-0.988	-0.247	0.004	0.42	-1.54	1.12
1115	-0.991	-0.24	0.001	-0.42	-1.89	1.05
1135	-0.99	-0.257	0.004	0.0	-2.24	0.91
1160	-0.984	-0.256	0.004	-0.49	-1.96	0.98
1180	-0.986	-0.251	0.003	-0.84	-2.17	0.98
1199	-0.985	-0.254	-0.0	-0.42	-2.24	1.05
1223	-0.985	-0.254	-0.001	-0.35	-1.89	1.19
1243	-0.988	-0.25	0.002	-0.84	-2.38	1.12
1260	-0.992	-0.242	0.004	-0.63	-2.52	1.26
1284	-0.98	-0.269	-0.0	0.56	-1.61	1.19
1304	-0.987	-0.245	0.001	-0.7	-2.66	1.12
1324	-0.983	-0.252	0.004	-0.35	-2.31	1.12
1343	-0.985	-0.255	0.001	-1.19	-2.52	1.26
1364	-0.986	-0.258	-0.002	-0.84	-2.24	1.61
1388	-0.985	-0.253	0.001	-0.7	-2.52	1.68
1408	-0.987	-0.254	0.001	-0.35	-2.52	1.68
1427	-0.987	-0.256	-0.123	0.0	-2.52	1.82
1448	-0.985	-0.253	0.0	0.07	-2.59	1.96
1467	-0.986	-0.253	-0.002	0.28	-2.73	1.89
1492	-0.987	-0.251	0.001	0.28	-3.15	1.96
1509	-0.988	-0.257	0.003	0.63	-3.08	2.03
1531	-0.991	-0.253	0.002	-0.14	-3.64	2.1
1551	-0.985	-0.251	0.002	0.42	-3.43	1.89
1575	-0.984	-0.247	0.006	0.35	-3.15	1.82
1594	-0.988	-0.244	0.012	0.28	-3.08	1.75
1611	-0.988	-0.25	0.005	0.28	-2.73	1.82
1630	-0.986	-0.246	0.004	0.14	-2.59	1.82
1655	-0.988	-0.249	0.009	0.14	-2.59	1.82
1675	-0.988	-0.249	0.008	-0.35	-2.59	1.61
1695	-0.987	-0.249	0.004	-0.63	-2.59	1.54
1714	-0.99	-0.247	0.005	-0.63	-2.66	1.68
1735	-0.99	-0.247	0.006	-1.19	-2.94	1.61
1755	-0.989	-0.248	0.002	-0.7	-3.01	1.68
1774	-0.986	-0.252	0.006	-0.35	-2.94	1.75
1799	-0.988	-0.25	0.007	-0.56	-2.87	1.75
1818	-0.989	-0.244	0.007	-0.77	-2.94	1.68
1842	-0.989	-0.25	0.006	-0.49	-2.87	1.68
1857	-0.989	-0.247	0.007	-0.35	-3.01	1.54
1882	-0.987	-0.244	0.006	-0.14	-2.94	1.47
1900	-0.991	-0.244	0.006	-0.14	-3.08	1.47
1924	-0.99	-0.244	0.005	0.07	-2.8	1.47
1944	-0.987	-0.247	0.01	0.21	-2.52	1.54
1963	-0.985	-0.249	0.005	-0.21	-2.66	1.47
1984	-0.989	-0.244	0.009	-0.63	-2.59	1.47
2004	-0.984	-0.243	0.006	-0.63	-2.38	1.4
2028	-0.989	-0.247	0.009	-0.21	-2.31	1.4
2048	-0.988	-0.242	0.008	-0.49	-2.59	1.33
2068	-0.985	-0.245	0.007	-0.42	-2.45	1.33
2086	-0.988	-0.243	0.009	-0.42	-2.1	1.33
2109	-0.986	-0.244	0.01	-0.77	-2.1	1.12
2133	-0.985	-0.248	0.008	-0.35	-2.03	1.19
2153	-0.989	-0.244	0.005	-0.49	-2.17	1.26
2173	-0.987	-0.245	0.005	-0.21	-2.31	1.26
2197	-0.988	-0.247	0.007	0.07	-2.17	1.19
2216	-0.99	-0.244	0.007	0.28	-2.1	1.12
2238	-0.988	-0.246	0.008	0.07	-2.24	0.91
2256	-0.988	-0.241	0.009	-0.35	-2.38	0.91
2276	-0.99	-0.246	0.005	0.21	-2.17	0.77
2296	-0.988	-0.245	0.007	0.21	-2.1	0.77
2320	-0.986	-0.248	0.005	-0.07	-2.17	0.7
2340	-0.989	-0.244	0.008	-0.56	-2.38	0.63
2358	-0.989	-0.244	0.005	-0.07	-2.38	0.63
2382	-0.991	-0.248	0.004	0.21	-2.73	0.63
2406	-0.988	-0.247	0.004	0.28	-2.8	0.63
2426	-0.988	-0.248	0.005	0.49	-2.94	0.56
2446	-0.988	-0.245	0.008	0.77	-2.66	0.49
2465	-0.989	-0.244	0.007	0.35	-2.8	0.42
2489	-0.993	-0.246	0.01	0.49	-2.94	0.28
2513	-0.987	-0.251	0.009	0.77	-2.8	0.28
2531	-0.985	-0.248	0.01	0.56	-2.94	0.28
2552	-0.988	-0.248	0.006	0.56	-3.08	0.14
