Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.974	-0.158	0.247	-4.34	-0.91	-11.06
23	-0.981	-0.165	0.253	-3.78	-1.68	-10.99
44	-0.983	-0.164	0.262	-3.99	-3.57	-10.78
64	-0.978	-0.163	0.256	-4.69	-5.67	-10.64
79	-0.971	-0.177	0.25	-4.48	-6.37	-10.5
100	-0.971	-0.185	0.244	-4.13	-5.25	-9.87
124	-0.98	-0.188	0.253	-4.76	-4.34	-9.1
143	-0.976	-0.185	0.244	-6.09	-5.39	-8.68
165	-0.971	-0.195	0.248	-4.62	-4.97	-8.12
189	-0.973	-0.204	0.24	-3.29	-3.92	-7.07
209	-0.97	-0.203	0.25	-3.5	-3.43	-6.44
224	-0.973	-0.206	0.257	-4.13	-3.78	-5.74
249	-0.97	-0.204	0.259	-5.04	-5.81	-5.39
272	-0.965	-0.192	0.254	-4.97	-6.51	-4.97
294	-0.959	-0.189	0.248	-3.92	-5.46	-3.78
313	-0.957	-0.195	0.248	-3.92	-4.76	-3.36
332	-0.967	-0.205	0.254	-3.85	-4.9	-2.45
356	-0.972	-0.212	0.258	-3.99	-6.51	-1.68
376	-0.976	-0.22	0.261	-3.92	-6.65	-1.33
396	-0.977	-0.224	0.258	-3.64	-6.3	-0.84
414	-0.968	-0.227	0.264	-2.94	-5.81	-0.49
437	-0.955	-0.225	0.275	-2.24	-5.81	0.0
453	-0.955	-0.218	0.278	-1.26	-5.81	0.0
472	-0.957	-0.22	0.274	-0.14	-6.3	0.42
497	-0.959	-0.223	0.266	0.84	-6.93	1.19
518	-0.959	-0.212	0.258	1.4	-5.95	1.82
534	-0.957	-0.209	0.255	1.19	-4.76	2.03
558	-0.956	-0.211	0.255	0.7	-2.45	2.66
578	-0.952	-0.209	0.242	-0.14	-2.66	2.87
597	-0.955	-0.203	0.248	-0.98	-0.49	2.94
620	-0.955	-0.203	0.252	-0.49	1.33	2.8
639	-0.956	-0.206	0.255	-0.07	1.68	3.08
659	-0.959	-0.203	0.247	-1.68	1.54	3.29
683	-0.961	-0.199	0.256	-3.29	2.24	3.64
702	-0.97	-0.202	0.266	-3.57	1.54	3.64
725	-0.973	-0.201	0.273	-2.45	0.56	4.27
745	-0.97	-0.197	0.275	-1.33	0.21	4.83
766	-0.973	-0.196	0.274	-0.63	-0.77	5.46
782	-0.97	-0.193	0.273	-0.56	-1.19	5.46
801	-0.964	-0.189	0.272	-0.42	-1.75	5.67
825	-0.966	-0.184	0.265	-0.35	-2.31	5.81
846	-0.967	-0.188	0.262	-1.19	-1.54	6.16
864	-0.966	-0.187	0.261	-0.56	-1.54	6.16
887	-0.972	-0.184	0.27	-0.35	-1.4	5.95
911	-0.974	-0.179	0.271	-0.21	-1.68	5.39
929	-0.975	-0.178	0.273	-0.49	-2.17	5.18
954	-0.975	-0.173	0.272	-0.28	-2.59	4.97
973	-0.973	-0.168	0.274	0.28	-3.15	4.97
989	-0.973	-0.166	0.27	1.19	-3.78	5.18
1012	-0.971	-0.166	0.266	1.54	-3.92	5.04
1030	-0.967	-0.167	0.261	1.26	-3.64	5.11
1050	-0.963	-0.167	0.263	0.91	-2.94	5.11
