Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.972	-0.24	-0.044	0.7	-2.59	-0.91
18	-0.975	-0.239	-0.042	0.7	-2.87	-0.63
42	-0.969	-0.241	-0.045	0.84	-2.87	-0.7
62	-0.981	-0.235	-0.045	1.33	-3.78	-0.84
77	-0.978	-0.233	-0.053	0.63	-3.85	-0.91
97	-0.971	-0.24	-0.036	1.61	-3.99	-0.98
119	-0.969	-0.237	-0.035	1.4	-3.29	-0.91
141	-0.972	-0.231	-0.038	0.49	-3.15	-1.33
165	-0.977	-0.24	-0.04	1.05	-3.5	-0.84
185	-0.977	-0.234	-0.034	1.26	-3.01	-1.4
205	-0.973	-0.232	-0.035	0.7	-2.8	-1.89
225	-0.974	-0.244	-0.041	0.35	-2.66	-1.82
241	-0.972	-0.235	-0.042	0.35	-2.66	-1.75
260	-0.977	-0.236	-0.044	0.7	-2.8	-1.82
285	-0.98	-0.239	-0.044	1.54	-3.5	-1.96
304	-0.985	-0.234	-0.047	1.12	-4.27	-2.17
325	-0.98	-0.23	-0.05	0.77	-4.69	-2.45
349	-0.985	-0.237	-0.053	0.84	-5.39	-2.31
369	-0.975	-0.239	-0.046	1.12	-5.95	-2.45
389	-0.975	-0.248	-0.053	2.24	-6.65	-1.89
407	-0.983	-0.244	-0.044	3.29	-8.12	-1.68
428	-0.989	-0.222	-0.063	0.28	-10.71	-1.26
446	-0.983	-0.242	-0.048	-0.35	-11.97	-1.12
470	-0.975	-0.237	-0.028	-1.33	-12.32	-0.42
490	-0.958	-0.238	0.005	-3.71	-11.97	-0.35
514	-0.966	-0.246	-0.003	-3.43	-10.57	0.14
532	-0.955	-0.233	0.01	-4.41	-7.84	-0.42
554	-0.965	-0.225	0.012	-2.45	-5.88	-1.4
572	-0.956	-0.229	0.014	-0.56	-3.57	-2.1
592	-0.96	-0.234	0.014	-0.14	-1.61	-2.87
613	-0.965	-0.24	0.003	1.54	0.28	-3.43
637	-0.971	-0.243	0.001	2.31	1.61	-3.85
657	-0.976	-0.241	-0.017	1.89	2.45	-3.99
675	-0.977	-0.242	-0.022	1.05	2.24	-3.64
695	-0.978	-0.245	-0.034	1.12	1.47	-3.15
719	-0.978	-0.249	-0.034	0.84	0.56	-2.73
735	-0.983	-0.241	-0.04	1.12	-0.35	-2.45
756	-0.982	-0.241	-0.041	0.0	-1.54	-2.59
775	-0.976	-0.24	-0.026	-0.21	-1.89	-2.59
798	-0.971	-0.249	-0.02	-0.35	-1.33	-2.59
820	-0.976	-0.247	-0.031	0.0	-1.12	-2.38
840	-0.979	-0.245	-0.034	-0.7	-1.26	-2.17
860	-0.981	-0.237	-0.037	-0.56	-1.82	-2.17
879	-0.978	-0.244	-0.035	-0.98	-2.38	-1.96
899	-0.975	-0.251	-0.033	-1.4	-2.8	-1.96
918	-0.97	-0.247	-0.026	-1.05	-2.8	-1.54
943	-0.969	-0.248	-0.021	-0.28	-2.31	-1.54
962	-0.974	-0.251	-0.029	0.28	-2.31	-1.54
978	-0.968	-0.246	-0.03	0.35	-2.17	-1.19
1001	-0.974	-0.243	-0.024	-0.49	-1.75	-1.19
1021	-0.967	-0.25	-0.023	0.7	-0.98	-1.33
1040	-0.976	-0.241	-0.037	1.05	-1.05	-1.05
1060	-0.983	-0.241	-0.034	-0.35	-1.61	-1.19
1084	-0.979	-0.244	-0.035	-0.14	-1.61	-1.19
1099	-0.981	-0.245	-0.033	0.35	-1.61	-1.05
1124	-0.974	-0.237	-0.037	0.28	-1.75	-1.26
1144	-0.974	-0.24	-0.037	0.98	-1.54	-1.26
1164	-0.972	-0.236	-0.034	1.54	-1.61	-1.33
1183	-0.976	-0.245	-0.035	1.4	-2.17	-1.75
1200	-0.984	-0.239	-0.057	1.96	-1.89	-1.47
1224	-0.997	-0.245	0.028	2.94	-6.93	-3.78
1244	-0.971	-0.282	-0.022	6.93	-6.02	-0.63
1263	-0.998	-0.224	-0.045	-0.77	-1.75	-0.91
1283	-0.975	-0.238	-0.035	-0.07	-3.15	-1.12
1307	-0.985	-0.228	-0.037	0.91	-3.01	-1.47
1327	-0.983	-0.242	-0.03	1.05	-2.73	-1.4
1342	-0.976	-0.243	-0.035	0.28	-2.17	-1.33
1367	-0.972	-0.245	-0.035	1.4	-1.82	-0.91
1387	-0.981	-0.235	-0.03	0.91	-2.24	-1.19
1406	-0.979	-0.241	-0.042	0.49	-2.66	-1.05
1425	-0.973	-0.244	-0.037	1.05	-2.73	-1.05
1449	-0.976	-0.242	-0.037	1.12	-2.8	-1.05
1470	-0.975	-0.244	-0.039	1.33	-2.31	-1.05
1490	-0.974	-0.244	-0.032	1.26	-2.38	-0.98
1507	-0.976	-0.243	-0.034	1.26	-2.17	-1.05
