Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.996	0.047	-0.051	-13.58	-6.23	-1.33
24	-1.009	0.075	-0.042	-12.32	-8.19	0.35
43	-0.988	0.076	-0.1	-8.19	-8.33	1.82
67	-0.985	0.13	-0.078	-10.22	-7.14	4.06
87	-1.009	0.001	-0.034	-10.57	-12.11	3.15
111	-1.005	0.121	-0.023	-0.91	-15.96	4.27
126	-0.989	0.139	0.005	-15.05	-14.42	3.29
146	-0.971	0.045	-0.058	-7.56	-10.29	0.35
168	-0.977	0.051	-0.04	-4.55	-4.2	-2.1
192	-0.973	0.026	-0.052	0.07	-0.91	-6.09
212	-0.976	0.064	-0.052	2.45	-1.19	-12.46
231	-0.984	0.061	-0.124	-4.13	-5.46	-16.24
252	-0.978	0.091	-0.102	-4.27	-9.38	-17.08
270	-1.001	0.091	-0.042	-21.98	-23.31	-16.45
291	-0.974	0.021	-0.049	-9.94	-19.18	-11.34
315	-1.015	0.093	-0.04	-6.58	-20.02	-8.05
334	-0.994	0.032	-0.037	-9.31	-18.2	-5.46
358	-0.976	0.049	-0.018	-9.03	-10.71	-3.08
375	-1.002	0.065	-0.055	-0.77	-10.01	-0.63
398	-0.989	0.067	-0.033	-0.7	-11.41	-1.75
416	-1.001	0.092	-0.001	-0.98	-13.37	-1.26
440	-0.971	0.068	0.122	-0.56	-9.31	-0.21
460	-0.987	0.055	-0.016	-0.98	-8.68	0.56
478	-0.969	0.067	-0.017	5.88	-3.64	3.01
497	-1.018	0.146	0.034	-2.31	-6.44	3.36
520	-0.98	0.05	0.041	-3.15	-2.52	6.02
542	-1.012	0.054	0.01	-1.96	-2.59	6.3
562	-0.994	0.076	0.016	0.63	-0.07	6.93
581	-1.001	0.058	-0.012	1.75	0.98	6.44
600	-1.021	0.097	0.006	0.14	-1.4	6.51
624	-0.976	0.037	0.051	-5.53	-3.01	7.0
643	-0.968	0.042	0.049	0.56	3.08	8.75
662	-0.976	0.052	0.049	0.91	7.21	8.12
687	-0.99	0.043	0.037	-0.42	11.9	4.76
706	-1.008	0.058	-0.018	-1.05	12.32	2.38
726	-1.018	0.061	-0.055	1.47	6.93	0.84
747	-1.018	0.076	-0.021	-3.5	-1.82	-0.7
767	-0.987	0.027	0.001	-2.17	-4.06	1.61
787	-0.978	0.037	-0.012	14.28	3.01	4.06
806	-1.013	0.118	-0.016	10.08	3.92	3.57
824	-0.989	0.075	-0.028	8.89	5.18	3.92
844	-0.994	0.09	-0.027	8.89	7.77	4.34
865	-0.993	0.111	-0.015	7.7	9.87	5.53
884	-0.994	0.11	-0.027	5.74	10.57	4.97
904	-1.006	0.106	-0.051	4.13	9.73	4.27
923	-1.021	0.11	-0.041	0.49	4.55	2.59
943	-0.99	0.102	-0.04	1.05	3.57	2.17
967	-0.995	0.114	-0.043	2.73	3.78	1.68
987	-1.005	0.141	-0.038	-0.7	1.47	0.21
1007	-0.982	0.097	-0.037	-4.83	2.8	-1.47
1031	-0.994	0.112	-0.036	-1.19	4.69	-1.89
1055	-1.002	0.183	-0.079	-19.81	-1.82	-8.68
1073	-1.008	0.02	-0.102	-28.07	-1.75	-8.19
1092	-0.972	0.06	-0.073	-17.64	-0.98	-7.49
1114	-1.015	0.053	-0.046	-4.83	1.75	-3.5
1138	-0.993	0.063	-0.087	-0.42	3.08	0.0
1158	-1.001	0.099	-0.077	0.28	1.12	0.21
1177	-0.992	0.038	-0.098	3.64	0.56	1.75
1196	-0.983	0.065	-0.096	5.39	2.24	2.59
1215	-0.997	0.081	-0.092	4.76	1.12	2.8
1239	-1.0	0.081	-0.097	6.23	0.07	3.92
1258	-0.986	0.093	-0.103	8.4	0.35	5.18
1278	-0.994	0.103	-0.103	7.07	-0.77	6.02
1297	-0.99	0.087	-0.101	8.12	-0.56	6.79
1322	-0.991	0.093	-0.079	10.78	-1.4	8.47
1342	-1.002	0.104	-0.062	11.27	-3.15	7.84
1360	-1.007	0.111	-0.058	9.66	-1.82	7.84
1384	-1.011	0.098	-0.049	10.92	-1.82	5.6
1403	-0.994	0.11	-0.043	10.36	1.26	4.76
1422	-1.008	0.092	-0.039	9.8	2.1	4.2
1441	-1.007	0.099	-0.034	9.87	1.54	3.43
1466	-1.013	0.107	-0.039	8.12	-0.56	3.01
1486	-1.013	0.106	-0.049	7.84	-1.26	2.8
1506	-1.004	0.109	-0.06	5.74	-2.38	2.59
1523	-1.002	0.108	-0.071	7.28	-2.1	3.01
1544	-0.996	0.119	-0.079	6.23	-2.73	2.94
1567	-0.996	0.122	-0.084	5.25	-3.15	2.66
1590	-0.996	0.124	-0.084	4.55	-2.45	1.82
1614	-0.997	0.135	-0.082	4.13	-2.24	0.84
1638	-0.993	0.134	-0.081	3.99	-2.24	-0.21
1658	-0.983	0.14	-0.077	2.8	-1.26	-0.21
1677	-0.994	0.141	-0.08	2.31	-1.89	-0.21
1698	-0.99	0.14	-0.081	1.19	-1.75	0.0
1718	-0.996	0.14	-0.083	0.56	-2.38	0.28
1742	-0.995	0.139	-0.08	-1.05	-2.52	0.0
1762	-0.993	0.134	-0.076	-3.01	-2.45	-0.28
1782	-0.996	0.13	-0.061	-3.57	-0.77	-0.56
1797	-1.002	0.118	-0.055	-4.76	-0.7	-1.47
1821	-0.992	0.1	-0.071	1.82	0.63	-1.33
1842	-1.005	0.151	-0.092	2.31	-0.21	-0.84
1860	-1.029	0.157	-0.057	-7.7	-1.96	-2.87
1884	-0.987	0.082	-0.067	-5.74	-4.13	-1.75
1903	-0.979	0.109	-0.081	-2.03	0.28	-0.49
1923	-0.999	0.124	-0.088	2.52	0.0	-0.63
1942	-0.997	0.14	-0.077	-17.36	0.7	-0.77
1966	-1.004	0.117	-0.096	-10.92	-6.37	-1.75
1990	-0.986	0.095	-0.113	-6.51	-5.81	-0.21
2014	-0.991	0.103	-0.113	-3.22	-6.23	0.91
2034	-0.981	0.1	-0.099	-2.24	-6.02	1.12
2052	-0.995	0.097	-0.1	-0.63	-6.65	0.56
2074	-0.991	0.11	-0.093	-1.47	-7.0	-0.28
2094	-0.981	0.107	-0.09	-0.21	-6.09	-0.56
2118	-0.985	0.117	-0.073	0.91	-3.64	-0.7
2138	-0.992	0.112	-0.064	-0.84	-4.34	-0.49
2157	-0.995	0.11	-0.063	0.21	-4.48	-0.07
2181	-1.003	0.123	-0.065	-0.35	-6.16	-0.14
2200	-0.998	0.114	-0.057	-1.61	-6.23	0.07
2218	-1.0	0.108	-0.055	-0.7	-5.88	0.42
2241	-0.996	0.115	-0.051	-0.77	-5.74	0.98
2256	-0.996	0.108	-0.061	-0.28	-6.23	0.98
2276	-0.979	0.107	-0.051	0.98	-6.02	1.54
2296	-1.0	0.116	-0.054	2.45	-3.78	1.26
2321	-0.984	0.11	-0.062	1.68	-1.33	0.77
2341	-0.988	0.114	-0.072	-0.91	-0.84	0.98
2360	-0.988	0.101	-0.071	0.49	0.21	1.19
2380	-0.982	0.095	-0.071	3.85	0.84	2.73
2400	-0.993	0.102	-0.071	4.9	-0.21	4.41
2423	-1.005	0.142	-0.075	5.18	-1.96	3.92
2442	-0.998	0.112	-0.072	5.74	-2.52	2.73
2463	-0.989	0.118	-0.075	7.98	-0.28	1.75
2487	-0.983	0.118	-0.085	7.14	0.42	2.24
2506	-0.996	0.104	-0.085	8.4	0.91	1.82
2530	-0.996	0.13	-0.076	6.79	-2.52	1.68
2550	-0.987	0.099	-0.075	12.11	-2.45	2.17
2570	-0.995	0.112	-0.074	11.97	-3.92	2.45
2589	-0.989	0.115	-0.076	13.02	-3.08	1.68
2608	-0.987	0.103	-0.084	12.95	-3.64	1.05
2633	-0.984	0.122	-0.082	13.3	-3.92	0.7
2653	-0.993	0.139	-0.093	13.3	-4.48	-1.19
2671	-0.964	0.097	-0.101	14.63	-1.4	1.05
2691	-1.015	0.172	-0.095	15.47	-1.26	-0.21
2715	-0.986	0.155	-0.097	9.03	-4.2	-2.66
2734	-0.989	0.146	-0.103	5.32	-3.08	-4.83
2752	-0.998	0.136	-0.097	4.48	-3.08	-5.81
2775	-0.997	0.125	-0.097	5.32	-2.24	-6.3
2793	-1.003	0.13	-0.098	7.07	-1.89	-6.37
2812	-1.007	0.137	-0.095	6.16	-3.22	-6.44
2836	-1.006	0.122	-0.099	5.6	-4.55	-6.23
2853	-1.0	0.108	-0.105	8.19	-4.2	-5.39
2877	-1.006	0.247	-0.101	10.85	-5.18	-4.27
2897	-1.006	0.115	-0.102	10.36	-6.37	-3.71
2917	-0.994	0.118	-0.1	11.27	-5.32	-3.78
2937	-0.994	0.122	-0.102	10.08	-5.53	-4.13
2957	-0.979	0.126	-0.1	7.35	-4.83	-4.41
2975	-0.985	0.125	-0.091	3.99	-5.18	-5.39
2998	-0.979	0.101	-0.089	3.5	-5.32	-6.09
3019	-0.979	0.109	-0.088	4.13	-5.18	-6.09
3037	-0.976	0.105	-0.087	4.76	-4.2	-5.74
3061	-0.985	0.104	-0.096	6.58	-3.85	-5.25
3081	-0.998	0.101	-0.096	7.7	-4.55	-4.2
3100	-1.014	0.087	-0.093	9.66	-5.74	-2.94
3124	-1.009	0.077	-0.083	15.61	-6.37	-0.35
3144	-1.009	0.062	-0.059	24.22	-5.46	3.43
3163	-1.042	0.073	-0.055	27.58	-5.04	4.9
3182	-1.043	0.045	-0.044	33.88	-9.38	6.02
3207	-1.035	0.071	-0.026	42.07	-7.49	6.51
3228	-1.041	0.107	0.025	38.43	-9.1	6.79
3247	-1.038	0.09	0.068	35.42	-10.29	7.63
3267	-1.019	0.1	0.089	17.99	-12.11	8.75
3287	-1.006	0.094	0.116	30.87	-11.2	9.31
3307	-1.032	0.09	0.135	25.76	-12.32	10.85
3331	-1.043	0.095	0.197	24.92	-11.13	15.26
3348	-1.073	0.097	0.224	22.47	-14.91	19.25
3372	-1.036	0.068	0.2	32.9	-19.11	21.77
3391	-1.032	0.131	0.218	37.45	-35.77	25.41
3411	-1.105	0.174	0.22	31.85	-23.87	27.79
3435	-1.1	0.185	0.237	26.25	-33.46	29.05
3455	-1.098	0.233	0.233	13.16	-39.62	28.77
3474	-1.109	0.216	0.239	4.34	-44.31	26.95
3493	-1.159	0.178	0.202	1.33	-47.25	24.36
3517	-1.204	0.188	0.199	3.22	-51.38	19.74
3534	-1.284	0.233	0.199	4.41	-54.6	16.52
3558	-1.326	0.278	0.172	4.69	-66.85	13.51
3577	-1.241	0.333	0.214	-0.28	-77.35	15.96
3596	-1.184	0.361	0.265	-7.63	-80.57	20.3
3618	-1.17	0.389	0.269	-20.37	-84.42	23.94
3634	-1.157	0.383	0.289	-29.68	-87.08	25.69
3658	-1.176	0.349	0.275	-36.68	-93.03	22.54
3677	-1.189	0.328	0.265	-42.0	-98.98	18.97
3698	-1.208	0.324	0.222	-42.14	-108.64	15.4
3718	-1.192	0.342	0.208	-39.41	-112.84	11.62
3737	-1.186	0.36	0.281	-39.55	-115.64	8.82
3756	-1.171	0.376	0.303	-44.17	-117.6	5.74
3776	-1.146	0.346	0.264	-47.67	-118.79	2.73
3796	-1.126	0.326	0.266	-50.47	-121.17	-0.84
3820	-1.118	0.371	0.356	-58.17	-121.87	-7.35
3836	-1.148	0.35	0.358	-69.44	-127.05	-10.29
3860	-1.114	0.331	0.382	-73.5	-131.46	-15.47
3881	-1.086	0.308	0.422	-80.36	-130.83	-19.32
3905	-1.047	0.261	0.429	-83.93	-137.9	-22.19
3924	-0.954	0.236	0.487	-87.99	-135.87	-23.59
3944	-0.949	0.236	0.578	-95.13	-135.94	-25.97
3965	-0.917	0.194	0.639	-97.3	-138.6	-29.26
3984	-0.822	0.147	0.602	-92.75	-142.52	-30.94
4009	-0.713	0.117	0.596	-85.89	-137.41	-30.8
4025	-0.664	0.106	0.654	-82.53	-130.9	-32.34
4046	-0.661	0.146	0.742	-90.16	-129.22	-33.81
4066	-0.651	0.077	0.773	-102.9	-133.42	-35.56
4086	-0.575	-0.039	0.746	-105.07	-137.13	-37.94
4110	-0.467	-0.178	0.695	-87.36	-140.7	-30.31
4127	-0.409	-0.222	0.729	-70.7	-132.44	-31.99
4150	-0.373	-0.135	0.751	-60.62	-121.24	-40.11
4171	-0.384	-0.128	0.752	-66.29	-117.46	-43.54
4191	-0.34	-0.165	0.732	-72.8	-118.44	-47.81
4208	-0.277	-0.246	0.692	-72.31	-119.0	-48.79
4231	-0.18	-0.336	0.672	-60.2	-114.73	-49.91
4250	-0.15	-0.264	0.727	-52.64	-106.26	-49.0
4271	-0.091	-0.265	0.672	-57.19	-109.9	-51.31
4295	0.027	-0.39	0.579	-45.78	-110.81	-50.26
4315	0.092	-0.429	0.587	-26.53	-106.82	-50.54
4335	0.13	-0.408	0.61	-8.82	-101.92	-48.16
4353	0.183	-0.427	0.559	8.54	-96.11	-44.45
4374	0.367	-0.486	0.526	22.89	-94.85	-45.5
4398	0.378	-0.373	0.521	31.85	-88.2	-40.32
4418	0.378	-0.279	0.512	-15.47	-83.58	-40.95
4437	0.448	-0.333	0.515	-44.17	-84.0	-41.23
4461	0.563	-0.498	0.494	-50.4	-74.9	-37.52
4480	0.636	-0.548	0.452	-28.28	-58.66	-34.79
