Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9424138,-1.009,-0.142,0.090,-2.100,-0.630,0.840
9424162,-1.005,-0.137,0.088,-1.050,0.140,1.050
9424182,-1.013,-0.133,0.085,-1.400,-0.140,1.330
9424200,-1.011,-0.139,0.077,-0.560,-0.560,1.750
9424224,-1.015,-0.128,0.081,-1.540,-1.470,1.330
9424244,-1.009,-0.130,0.082,-2.100,-1.890,0.910
9424262,-1.009,-0.131,0.081,-2.450,-1.610,0.490
9424282,-1.015,-0.135,0.081,-2.310,-2.100,0.350
9424301,-1.011,-0.128,0.084,-1.680,-2.100,0.280
9424325,-1.011,-0.136,0.077,-1.750,-2.450,0.280
9424349,-1.017,-0.140,0.081,-0.770,-2.940,0.840
9424368,-1.008,-0.138,0.087,-0.420,-2.660,0.980
9424384,-1.013,-0.130,0.085,-0.630,-2.520,0.840
9424408,-1.013,-0.135,0.084,-0.560,-2.100,0.910
9424429,-1.012,-0.138,0.084,0.140,-1.610,0.980
9424449,-1.010,-0.132,0.080,-0.140,-1.820,0.770
9424472,-1.010,-0.133,0.084,-1.050,-2.030,0.770
9424493,-1.001,-0.139,0.076,0.490,-2.660,1.120
9424508,-1.011,-0.135,0.082,0.910,-2.940,1.120
9424531,-1.011,-0.132,0.085,0.000,-2.170,0.560
9424553,-1.011,-0.132,0.087,-1.610,-2.170,0.140
9424573,-1.009,-0.139,0.083,-1.540,-1.610,0.280
9424597,-1.014,-0.141,0.081,-0.770,-1.470,0.420
9424612,-1.011,-0.136,0.081,-1.330,-1.260,0.420
9424637,-1.011,-0.132,0.083,-1.680,-0.910,0.350
9424657,-1.017,-0.135,0.081,-0.910,-1.260,0.770
9424681,-1.005,-0.139,0.079,1.050,-2.240,1.400
9424701,-1.005,-0.130,0.076,-0.560,-1.890,0.910
9424721,-1.005,-0.137,0.079,-0.980,-1.960,0.840
9424745,-1.012,-0.134,0.081,-1.470,-1.750,0.700
9424765,-1.011,-0.137,0.076,-1.330,-1.680,0.700
9424784,-1.010,-0.137,0.082,-0.910,-1.610,0.840
9424805,-1.024,-0.135,0.080,0.770,-2.660,1.610
9424825,-1.007,-0.138,0.078,-0.070,-2.100,1.190
9424845,-1.013,-0.135,0.075,-0.350,-2.240,1.050
9424862,-1.011,-0.139,0.080,-0.910,-2.100,1.120
9424886,-1.006,-0.140,0.080,1.400,-2.800,1.680
9424906,-1.009,-0.132,0.078,0.630,-2.380,1.260
9424924,-1.008,-0.133,0.081,-0.770,-2.030,0.770
9424946,-1.006,-0.140,0.077,-0.280,-2.310,0.770
9424966,-1.005,-0.142,0.076,0.420,-3.220,1.120
9424985,-1.012,-0.136,0.078,0.280,-3.010,1.330
9425010,-1.009,-0.134,0.083,0.490,-3.150,1.540
9425029,-1.009,-0.131,0.081,-0.700,-2.870,1.120
9425050,-1.018,-0.144,0.081,-0.490,-3.360,1.260
9425066,-1.010,-0.142,0.077,0.280,-3.010,1.540
9425090,-1.013,-0.142,0.081,1.120,-2.940,1.680
9425114,-1.010,-0.130,0.083,-0.070,-3.010,1.260
9425134,-1.009,-0.138,0.080,-0.980,-3.290,1.190
9425154,-1.008,-0.140,0.082,-0.210,-3.080,1.260
9425173,-1.008,-0.127,0.083,-0.140,-2.660,1.330
9425198,-1.007,-0.132,0.074,-1.400,-2.800,0.560
9425218,-1.006,-0.145,0.074,-0.350,-3.500,1.400
9425236,-1.007,-0.141,0.081,0.560,-3.500,1.610
9425260,-1.006,-0.131,0.086,-0.350,-2.800,1.190
9425277,-1.008,-0.128,0.091,-1.750,-2.030,0.700
9425299,-1.006,-0.141,0.083,-1.680,-2.030,0.420
9425319,-1.009,-0.149,0.082,-0.280,-2.030,0.770
9425339,-1.006,-0.137,0.083,0.000,-1.960,0.770
9425360,-1.012,-0.133,0.084,-0.700,-1.750,0.560
9425382,-1.017,-0.137,0.082,-0.910,-2.380,0.490
9425404,-1.009,-0.136,0.085,-0.770,-2.030,0.700
9425423,-1.011,-0.138,0.085,-0.280,-1.680,0.560
9425444,-1.007,-0.135,0.082,-0.490,-1.540,0.490
9425465,-1.008,-0.137,0.079,-1.190,-1.610,0.420
9425486,-1.007,-0.141,0.081,-1.470,-1.470,0.350
9425509,-1.009,-0.140,0.078,0.560,-2.940,0.980
9425528,-1.004,-0.135,0.084,0.140,-2.520,0.700
9425548,-1.017,-0.143,0.085,0.630,-2.730,1.190
9425572,-1.013,-0.155,0.081,1.330,-3.080,1.750
9425591,-1.012,-0.148,0.083,2.100,-2.590,1.960
9425615,-1.008,-0.130,0.085,0.840,-1.960,1.960
9425635,-1.016,-0.138,0.079,0.560,-3.150,1.960
9425656,-1.011,-0.136,0.077,0.490,-3.500,1.680
9425675,-1.013,-0.137,0.081,1.050,-4.620,1.750
9425695,-1.007,-0.140,0.085,1.750,-4.200,1.610
9425714,-1.005,-0.129,0.097,0.280,-3.220,1.260
9425738,-1.010,-0.142,0.085,0.280,-2.730,1.260
9425757,-1.008,-0.147,0.082,1.750,-2.660,1.750
9425777,-1.004,-0.138,0.080,3.850,-3.920,2.590
9425801,-1.006,-0.125,0.089,2.380,-3.780,2.170
9425821,-1.001,-0.131,0.089,1.400,-3.640,1.610
9425836,-1.013,-0.145,0.092,0.280,-3.220,1.330
9425861,-1.009,-0.146,0.088,1.750,-2.240,1.750
9425880,-1.005,-0.142,0.083,2.730,-2.660,2.170
9425904,-1.004,-0.122,0.084,1.470,-2.450,1.400
9425923,-1.007,-0.121,0.092,-1.820,-2.590,0.560
9425942,-1.008,-0.141,0.083,-1.190,-2.800,0.350
9425965,-1.007,-0.135,0.088,-0.070,-2.660,0.840
