Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
157699271,-0.984,-0.165,-0.176,-3.710,-3.710,0.910
157699294,-0.988,-0.171,-0.177,-3.920,-3.220,1.610
157699314,-0.996,-0.173,-0.169,-3.570,-3.010,2.100
157699332,-0.994,-0.169,-0.168,-3.570,-2.870,1.890
157699351,-0.983,-0.163,-0.172,-4.900,-2.240,0.840
157699371,-0.988,-0.175,-0.170,-5.810,-2.170,0.070
157699395,-0.991,-0.188,-0.160,-3.640,-2.660,0.420
157699415,-0.989,-0.191,-0.157,-0.770,-2.170,1.260
157699435,-0.996,-0.178,-0.165,0.770,-2.520,1.680
157699453,-0.994,-0.168,-0.165,0.420,-2.940,1.050
157699472,-0.992,-0.170,-0.162,-0.840,-3.220,0.140
157699497,-0.988,-0.171,-0.157,-1.680,-3.220,-1.120
157699517,-0.985,-0.173,-0.163,-1.890,-3.150,-2.100
157699537,-0.984,-0.175,-0.165,-1.750,-3.430,-2.590
157699557,-0.987,-0.177,-0.166,-0.770,-3.220,-2.100
157699577,-0.989,-0.172,-0.164,0.210,-3.360,-1.610
157699597,-0.981,-0.168,-0.168,0.210,-2.870,-1.260
157699615,-0.981,-0.171,-0.169,0.210,-2.450,-1.120
157699638,-0.990,-0.173,-0.170,0.420,-2.030,-0.840
157699657,-0.989,-0.172,-0.170,1.190,-2.450,-0.350
157699677,-0.988,-0.173,-0.173,1.890,-2.030,-0.560
157699696,-0.986,-0.170,-0.169,2.170,-2.240,-0.910
157699721,-0.982,-0.162,-0.169,1.190,-1.680,-2.030
157699740,-0.981,-0.162,-0.171,0.070,-1.260,-3.150
157699759,-0.989,-0.173,-0.172,0.000,-0.840,-3.010
157699783,-0.992,-0.178,-0.170,1.260,-0.840,-1.540
157699803,-0.989,-0.178,-0.169,3.640,-0.770,-0.210
157699822,-0.989,-0.171,-0.173,4.480,-0.630,0.280
157699843,-0.991,-0.163,-0.169,4.130,-0.490,-0.210
157699863,-0.992,-0.159,-0.169,2.800,-0.840,-1.330
157699881,-0.991,-0.156,-0.173,1.680,-0.770,-2.170
157699903,-0.991,-0.161,-0.169,0.700,-0.770,-2.590
157699923,-0.994,-0.164,-0.165,0.700,-0.770,-2.240
157699943,-0.993,-0.161,-0.167,0.770,-0.980,-1.820
157699963,-0.992,-0.156,-0.173,0.000,-1.190,-1.610
157699982,-1.003,-0.151,-0.158,-0.420,-0.700,-1.820
157700003,-1.020,-0.134,-0.163,-3.290,-2.240,-3.080
157700026,-1.000,-0.130,-0.166,-8.890,-3.220,-5.880
157700050,-1.001,-0.147,-0.160,-11.760,-4.130,-6.230
157700068,-1.006,-0.162,-0.146,-10.780,-4.900,-5.180
157700088,-1.012,-0.145,-0.127,-8.680,-4.550,-3.850
157700110,-1.043,-0.121,-0.142,-10.570,-5.250,-4.550
157700129,-1.039,-0.122,-0.136,-16.170,-12.810,-5.670
157700150,-1.005,-0.133,-0.118,-20.860,-14.700,-5.180
157700169,-1.008,-0.135,-0.119,-23.450,-15.050,-4.830
157700194,-0.986,-0.151,-0.130,-23.450,-15.680,-3.780
157700214,-1.001,-0.196,-0.146,-18.970,-19.530,1.470
157700231,-0.984,-0.172,-0.129,-11.410,-20.790,6.860
157700253,-0.972,-0.158,-0.118,-8.890,-16.800,9.660
157700270,-0.995,-0.166,-0.143,-6.650,-16.240,11.060
157700290,-0.975,-0.169,-0.172,-5.600,-13.860,11.200
157700314,-0.986,-0.218,-0.185,-3.430,-15.890,13.160
157700334,-0.971,-0.208,-0.188,-0.280,-15.890,11.760
157700354,-0.981,-0.194,-0.186,1.120,-16.310,10.640
157700374,-0.977,-0.167,-0.188,0.420,-18.970,6.370
157700398,-0.971,-0.232,-0.214,5.040,-19.460,2.940
157700418,-0.972,-0.197,-0.174,5.180,-19.250,0.350
157700437,-1.021,-0.196,-0.166,3.710,-20.860,-0.560
157700461,-0.989,-0.176,-0.156,3.710,-22.330,-5.180
157700481,-0.960,-0.156,-0.137,-3.920,-15.540,-11.620
157700501,-0.983,-0.172,-0.113,-9.170,-12.670,-16.380
157700521,-0.973,-0.177,-0.079,-14.630,-7.770,-19.880
157700541,-0.949,-0.150,-0.053,-23.520,7.490,-24.920
157700565,-0.961,-0.158,-0.061,-30.100,18.480,-29.890
157700585,-0.965,-0.188,-0.069,-28.840,31.570,-30.100
157700604,-0.978,-0.220,-0.081,-21.560,38.430,-26.950
157700624,-0.978,-0.249,-0.115,-8.400,43.820,-21.280
157700648,-0.973,-0.249,-0.175,10.640,47.180,-13.720
157700668,-0.976,-0.258,-0.233,23.310,46.760,-10.010
157700683,-0.993,-0.251,-0.264,29.890,43.470,-7.840
157700703,-0.996,-0.248,-0.282,36.330,35.070,-4.340
157700727,-0.990,-0.256,-0.277,43.400,23.170,4.550
157700747,-0.984,-0.207,-0.213,47.250,16.800,11.270
157700766,-1.017,-0.112,-0.168,45.500,9.940,14.420
157700786,-1.026,-0.026,-0.077,26.460,4.760,7.840
157700806,-1.070,-0.023,-0.044,5.880,2.730,-0.280
157700826,-1.073,-0.046,-0.064,-10.780,-4.410,-5.880
157700850,-1.042,-0.120,-0.108,-15.470,-8.190,-5.180
157700869,-1.002,-0.188,-0.135,-14.770,-10.080,-2.380
157700888,-1.001,-0.221,-0.151,-6.510,-9.940,2.030
157700913,-0.996,-0.225,-0.175,3.290,-12.180,9.450
157700931,-0.985,-0.179,-0.182,9.310,-11.900,12.880
157700954,-0.996,-0.183,-0.190,12.390,-13.160,16.940
157700972,-0.990,-0.177,-0.181,14.980,-14.420,19.740
157700993,-0.997,-0.141,-0.146,13.790,-13.160,21.140
157701011,-1.015,-0.117,-0.155,5.740,-14.000,18.690
157701031,-0.993,-0.096,-0.170,-7.140,-15.400,13.580
157701056,-0.985,-0.102,-0.174,-19.880,-14.770,6.090
157701075,-0.990,-0.133,-0.175,-32.620,-15.120,3.150
157701095,-0.991,-0.194,-0.171,-31.710,-14.980,2.660
157701115,-0.990,-0.216,-0.180,-24.850,-14.700,4.270
157701135,-0.981,-0.228,-0.185,-17.080,-14.000,6.650
157701159,-0.974,-0.222,-0.185,-6.720,-11.900,9.450
157701178,-0.976,-0.210,-0.187,-1.820,-10.500,9.730
157701196,-0.971,-0.197,-0.187,1.260,-9.310,9.030
157701215,-0.972,-0.188,-0.183,2.730,-7.770,7.350
157701240,-0.982,-0.188,-0.167,3.710,-6.370,5.600
157701259,-1.010,-0.191,-0.165,5.740,-5.880,4.620
157701280,-0.878,-0.179,-0.165,6.300,-6.790,2.590
157701299,-0.986,-0.170,-0.163,5.180,-6.790,0.350
157701317,-0.982,-0.164,-0.165,3.290,-6.020,-2.310
