Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
10975841,-0.997,0.149,-0.118,0.280,-3.360,0.210
10975860,-0.996,0.146,-0.119,0.420,-3.570,0.140
10975884,-0.996,0.148,-0.119,0.280,-3.360,0.280
10975904,-0.995,0.147,-0.119,0.000,-3.360,0.350
10975923,-0.995,0.146,-0.117,-0.210,-3.010,0.420
10975948,-0.876,0.141,-0.121,0.210,-3.360,0.770
10975968,-0.995,0.144,-0.116,-0.070,-3.080,0.770
10975984,-0.999,0.148,-0.120,0.210,-3.360,0.840
10976003,-0.996,0.147,-0.118,-0.140,-2.940,0.420
10976023,-0.996,0.148,-0.116,-0.350,-3.010,0.350
10976048,-0.993,0.144,-0.117,-0.140,-3.010,0.630
10976068,-0.998,0.142,-0.116,0.140,-3.010,0.770
10976092,-0.995,0.147,-0.111,-0.070,-2.940,0.630
10976112,-0.996,0.145,-0.114,-0.280,-2.730,0.560
10976132,-0.996,0.141,-0.114,0.070,-2.940,0.840
10976152,-0.998,0.140,-0.114,0.140,-2.940,1.260
10976170,-0.996,0.146,-0.114,-0.280,-2.730,1.330
10976194,-0.997,0.145,-0.117,-0.350,-2.730,1.400
10976214,-0.995,0.142,-0.114,-0.140,-2.940,1.540
10976233,-0.998,0.145,-0.112,-0.210,-2.870,1.540
10976253,-0.996,0.145,-0.114,-0.070,-2.940,1.750
10976272,-0.996,0.144,-0.113,-0.210,-2.800,1.820
10976297,-0.997,0.143,-0.114,0.070,-3.010,2.030
10976317,-0.994,0.145,-0.115,0.140,-2.800,2.100
10976337,-0.999,0.146,-0.113,-0.140,-2.800,2.310
10976356,-0.996,0.148,-0.115,-0.210,-2.940,2.380
10976375,-0.996,0.144,-0.115,-0.140,-2.870,2.450
10976397,-0.997,0.142,-0.112,-0.140,-2.870,2.450
10976421,-0.995,0.150,-0.113,-0.490,-2.660,2.520
10976441,-0.999,0.150,-0.114,-0.420,-3.010,2.380
10976461,-0.996,0.152,-0.110,-0.140,-3.010,2.520
10976480,-0.996,0.153,-0.110,-0.490,-2.870,2.380
10976505,-0.996,0.152,-0.112,-0.560,-2.730,2.520
10976525,-0.998,0.148,-0.114,-0.420,-2.660,2.520
10976545,-0.998,0.146,-0.111,-0.140,-3.010,2.800
10976565,-0.994,0.150,-0.111,-0.070,-2.870,2.590
10976583,-0.996,0.154,-0.114,0.000,-2.660,2.520
10976601,-0.996,0.152,-0.110,-0.210,-2.870,2.170
