Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
159311582,-0.965,0.226,0.213,0.000,-3.640,0.280
159311607,-0.966,0.220,0.205,0.210,-4.200,0.700
159311624,-0.966,0.214,0.200,1.050,-3.850,0.700
159311647,-0.970,0.222,0.200,1.260,-3.570,0.350
159311665,-0.966,0.221,0.196,0.280,-3.500,0.420
159311686,-0.961,0.219,0.194,0.070,-2.520,0.420
159311709,-0.968,0.216,0.202,0.280,-2.590,0.350
159311729,-0.963,0.219,0.212,0.490,-2.240,0.350
159311752,-0.963,0.214,0.211,0.560,-3.080,0.140
159311773,-0.958,0.215,0.210,1.400,-3.080,0.210
159311791,-0.962,0.209,0.207,-0.630,-3.920,-0.140
159311813,-0.964,0.218,0.211,0.490,-3.080,-0.350
159311833,-0.971,0.217,0.212,0.490,-3.220,-0.420
159311853,-0.969,0.217,0.206,1.260,-3.220,-0.420
159311872,-0.971,0.220,0.208,1.190,-3.010,-0.420
159311893,-0.966,0.222,0.208,-0.210,-2.800,-0.560
159311912,-0.965,0.218,0.206,-0.770,-2.380,-0.560
159311932,-0.964,0.216,0.208,-0.910,-2.380,-0.770
159311955,-0.965,0.213,0.208,-1.540,-2.310,-1.120
159311975,-0.966,0.215,0.210,-1.470,-2.240,-1.330
159311997,-0.963,0.218,0.212,-1.400,-2.170,-1.470
159312020,-0.967,0.217,0.209,-1.890,-2.450,-1.330
159312040,-0.961,0.216,0.208,-2.030,-2.310,-1.120
159312061,-0.958,0.213,0.211,-2.100,-2.100,-0.980
159312083,-0.971,0.213,0.204,-1.680,-1.750,-1.400
159312103,-0.963,0.218,0.207,-1.050,-1.750,-1.820
159312127,-0.960,0.224,0.208,-1.120,-1.540,-1.750
159312147,-0.956,0.227,0.212,-2.590,-1.610,-1.610
159312165,-0.960,0.224,0.214,-3.640,-1.610,-1.330
159312187,-0.960,0.218,0.213,-3.780,-1.960,-0.980
159312203,-0.961,0.210,0.212,-2.170,-2.170,-0.770
159312223,-0.966,0.214,0.208,-0.770,-2.380,-0.630
159312243,-0.961,0.214,0.210,-1.120,-2.660,-0.630
159312263,-0.963,0.216,0.205,-1.610,-2.030,-0.700
159312287,-0.968,0.213,0.207,-1.750,-2.170,-0.700
159312307,-0.964,0.212,0.209,-1.400,-2.030,-0.700
159312325,-0.964,0.214,0.210,-1.330,-1.680,-0.770
159312345,-0.964,0.212,0.210,-1.470,-1.960,-0.700
159312364,-0.962,0.210,0.213,-1.330,-2.030,-0.700
159312389,-0.967,0.209,0.212,-0.630,-2.170,-0.770
159312409,-0.965,0.207,0.210,-0.280,-2.240,-0.980
159312433,-0.965,0.212,0.209,-0.700,-2.170,-0.910
159312453,-0.960,0.214,0.209,-1.470,-2.030,-0.980
159312477,-0.966,0.212,0.209,-1.820,-2.100,-0.910
159312496,-0.968,0.210,0.209,-1.750,-1.960,-0.700
159312515,-0.968,0.211,0.206,-1.190,-2.030,-0.350
159312534,-0.969,0.207,0.206,-0.560,-2.170,-0.070
159312559,-0.966,0.211,0.210,0.210,-2.100,0.420
159312577,-0.963,0.220,0.213,-0.700,-1.890,0.700
159312601,-0.960,0.216,0.224,-2.240,-2.240,0.910
159312621,-0.959,0.209,0.214,-3.220,-3.010,0.560
159312640,-0.959,0.201,0.213,-1.540,-2.660,0.350
159312664,-0.953,0.201,0.211,0.490,-3.010,-0.280
159312684,-0.969,0.207,0.210,1.260,-3.290,-0.980
159312708,-0.963,0.209,0.212,2.310,-3.500,-1.330
159312732,-0.955,0.215,0.219,1.260,-4.480,-2.520
159312750,-0.956,0.212,0.227,0.420,-4.480,-2.030
159312770,-0.953,0.203,0.224,2.310,-4.550,-1.960
159312789,-0.961,0.203,0.212,4.130,-4.130,-1.890
159312814,-0.976,0.215,0.211,5.740,-4.550,-1.330
159312831,-0.975,0.225,0.212,5.390,-4.690,-0.630
159312850,-0.969,0.216,0.205,4.690,-4.760,0.560
159312874,-0.965,0.214,0.195,5.040,-4.410,1.820
159312894,-0.965,0.209,0.205,4.130,-3.430,3.010
159312914,-0.973,0.213,0.204,2.800,-3.080,3.220
159312934,-0.961,0.197,0.224,2.170,-2.940,2.660
159312956,-0.963,0.206,0.249,3.430,-3.640,2.380
159312975,-0.959,0.205,0.243,4.340,-4.900,1.890
159312995,-0.950,0.199,0.233,8.330,-4.620,0.490
159313019,-0.965,0.218,0.223,10.150,-6.720,-0.910
159313037,-0.964,0.237,0.213,12.110,-5.950,-0.840
159313056,-0.950,0.226,0.225,11.060,-7.140,-0.560
159313081,-0.953,0.207,0.231,14.980,-7.000,1.820
159313101,-0.957,0.226,0.233,18.480,-8.400,3.220
159313121,-0.971,0.237,0.250,20.580,-10.220,4.200
159313138,-0.968,0.226,0.285,26.180,-12.950,5.180
159313161,-0.935,0.173,0.308,54.320,-13.300,10.500
159313181,-0.960,0.213,0.328,63.560,-14.420,12.180
159313201,-0.974,0.268,0.471,75.600,-18.620,16.030
159313221,-0.962,0.359,0.593,77.840,-34.720,22.050
159313241,-1.031,0.357,0.663,86.310,-49.000,28.630
159313260,-1.062,0.419,0.747,94.780,-55.930,36.750
159313281,-1.087,0.496,0.736,106.050,-78.680,49.280
159313305,-1.067,0.553,0.742,104.020,-98.140,57.750
159313324,-1.082,0.604,0.889,88.900,-117.460,66.010
159313344,-1.114,0.583,0.945,78.890,-128.030,75.390
159313364,-1.215,0.646,0.975,85.750,-148.120,99.470
159313384,-1.140,0.703,0.921,92.400,-158.690,122.010
159313408,-1.102,0.788,1.012,97.580,-165.550,147.560
159313428,-1.118,0.972,1.031,58.310,-182.560,157.010
159313443,-1.205,1.031,1.084,20.160,-203.210,159.950
159313464,-1.203,0.967,0.970,-1.960,-218.680,157.990
159313488,-1.167,1.008,0.766,-32.900,-223.720,162.610
159313508,-1.147,0.948,0.801,-35.630,-237.020,165.760
159313528,-1.054,0.878,0.922,-28.840,-248.010,163.030
159313546,-1.021,0.796,0.842,-11.340,-244.230,162.260
159313565,-0.965,0.831,0.750,8.120,-253.330,169.260
159313589,-0.881,1.064,0.571,-3.220,-259.630,179.760
159313612,-0.835,0.999,0.605,-31.990,-260.120,187.530
159313633,-0.730,0.836,0.619,-40.250,-258.860,191.100
159313652,-0.575,0.651,0.506,-38.290,-262.500,184.450
159313670,-0.504,0.670,0.374,-16.660,-259.420,185.220
159313690,-0.507,0.800,0.263,-25.970,-251.440,192.360
159313714,-0.486,0.757,0.326,-37.590,-250.810,209.230
159313734,-0.331,0.497,0.241,-1.820,-247.240,211.960
159313751,-0.043,0.396,0.134,17.640,-226.520,213.430
159313770,0.040,0.360,0.166,3.850,-190.610,218.330
159313789,-0.035,0.413,0.111,5.950,-185.080,221.900
159313814,0.078,0.326,0.011,-6.650,-239.680,220.220
159313834,0.203,0.000,-0.072,-30.590,-209.300,189.280
159313854,0.639,-0.197,-0.350,-43.890,-173.320,170.660
159313871,0.922,-0.470,-0.212,-43.050,-139.790,147.280
159313891,0.825,-0.393,-0.268,-28.490,-74.340,130.830
159313914,0.753,-0.395,-0.472,-28.280,-109.900,106.260
159313935,0.882,-0.376,-0.437,-25.270,-92.330,76.020
159313953,0.798,-0.355,-0.456,-30.660,-63.420,63.070
159313977,0.804,-0.243,-0.517,-12.110,-56.420,48.020
159313997,0.887,-0.247,-0.478,-3.220,-33.250,33.320
159314016,0.968,-0.127,-0.335,-5.390,-12.460,28.000
159314036,0.970,-0.177,-0.260,-3.080,-7.630,22.470
159314055,0.969,-0.122,-0.204,12.390,-11.970,22.120
159314080,0.984,-0.064,-0.126,20.370,-13.230,22.540
159314100,0.994,-0.077,-0.149,9.800,-14.910,24.150
159314120,1.076,-0.140,-0.142,6.720,-15.190,25.690
159314140,1.009,-0.095,-0.151,8.400,-14.210,33.040
159314160,1.015,-0.091,-0.189,9.660,-23.660,35.560
159314177,0.978,-0.177,-0.143,-0.980,-5.600,35.770
159314197,0.904,-0.345,-0.127,3.010,-20.650,27.160
159314221,0.939,-0.380,-0.182,5.180,-7.070,15.890
159314241,0.956,-0.414,-0.304,6.720,1.750,6.230
159314260,0.961,-0.509,-0.398,7.070,19.810,-10.500
159314280,0.932,-0.534,-0.344,18.130,51.520,-26.810
159314303,0.881,-0.475,-0.213,22.960,61.810,-46.200
