Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
10801193,-1.006,-0.089,0.021,0.840,-3.010,-3.220
10801213,-1.005,-0.088,0.020,1.190,-2.940,-3.150
10801232,-1.005,-0.080,0.023,-0.630,-3.290,-3.080
10801257,-1.004,-0.099,0.027,0.280,-3.220,-3.080
10801277,-1.001,-0.094,0.024,1.050,-3.290,-2.940
10801295,-1.001,-0.087,0.028,0.980,-3.290,-2.870
10801318,-1.010,-0.088,0.025,-0.840,-3.290,-3.010
10801342,-1.005,-0.102,0.028,0.350,-3.290,-2.520
10801362,-1.000,-0.097,0.025,0.700,-2.800,-2.170
10801380,-1.006,-0.081,0.027,0.350,-2.870,-2.450
10801400,-0.999,-0.085,0.022,-0.490,-2.730,-2.520
10801420,-1.004,-0.102,0.020,0.770,-3.080,-2.310
10801442,-1.002,-0.096,0.026,0.210,-3.290,-2.240
10801462,-1.001,-0.096,0.032,0.490,-3.220,-2.030
10801486,-0.997,-0.087,0.032,-0.140,-2.660,-2.100
10801506,-1.001,-0.100,0.026,0.560,-2.590,-1.820
10801524,-0.999,-0.093,0.020,0.700,-2.730,-1.680
10801542,-1.001,-0.092,0.023,0.910,-3.570,-2.030
10801561,-1.003,-0.084,0.026,-0.280,-3.850,-2.170
10801586,-0.997,-0.104,0.028,1.120,-3.780,-1.960
10801606,-1.004,-0.092,0.027,0.560,-3.780,-1.750
10801624,-1.003,-0.096,0.031,0.490,-3.710,-1.680
10801644,-1.001,-0.088,0.028,0.070,-3.570,-1.610
10801664,-1.003,-0.100,0.033,0.350,-3.640,-1.610
10801683,-1.000,-0.092,0.031,1.120,-3.360,-1.330
10801708,-1.003,-0.084,0.027,0.350,-3.500,-1.890
10801728,-0.999,-0.102,0.030,1.400,-3.570,-1.960
10801747,-1.001,-0.089,0.032,1.050,-3.430,-1.750
10801766,-1.004,-0.081,0.027,0.000,-3.990,-1.960
10801786,-1.001,-0.100,0.028,-0.070,-3.920,-2.030
10801810,-1.000,-0.096,0.030,1.330,-4.130,-1.890
10801829,-1.006,-0.093,0.032,0.280,-4.130,-1.750
10801853,-1.000,-0.094,0.029,0.910,-3.990,-1.820
10801874,-1.002,-0.095,0.034,-0.140,-4.060,-1.890
10801894,-0.996,-0.103,0.038,0.770,-3.430,-1.610
10801917,-1.005,-0.094,0.037,0.420,-3.430,-1.750
10801941,-1.002,-0.092,0.033,0.980,-3.430,-1.680
10801961,-1.004,-0.088,0.031,0.420,-3.780,-1.890
10801981,-0.998,-0.098,0.035,0.700,-3.570,-1.890
10802001,-0.999,-0.094,0.031,1.540,-3.570,-1.470
10802021,-0.998,-0.097,0.039,0.980,-3.570,-1.400
10802045,-1.006,-0.089,0.032,-0.070,-3.640,-1.540
10802065,-1.005,-0.093,0.035,-0.350,-3.920,-1.470
10802083,-0.999,-0.094,0.039,-0.070,-3.710,-1.260
10802107,-1.003,-0.098,0.038,-0.700,-3.710,-1.120
10802127,-1.000,-0.096,0.039,-0.560,-3.500,-1.330
10802146,-1.000,-0.099,0.041,0.070,-3.080,-1.260
10802167,-0.999,-0.097,0.037,0.490,-2.590,-1.050
10802185,-1.001,-0.091,0.042,0.910,-2.520,-0.980
10802204,-0.998,-0.088,0.030,0.280,-2.030,-1.330
10802229,-1.004,-0.090,0.031,0.420,-3.220,-1.260
10802249,-1.002,-0.089,0.043,0.350,-3.500,-1.260
10802269,-0.999,-0.103,0.040,0.560,-2.800,-0.770
10802289,-1.004,-0.090,0.041,0.840,-2.800,-0.910
10802308,-1.002,-0.084,0.039,0.280,-3.010,-1.050
10802328,-1.007,-0.092,0.040,-0.140,-3.500,-1.400
10802347,-1.000,-0.104,0.040,1.330,-2.940,-0.910
10802372,-0.999,-0.083,0.043,0.420,-2.730,-0.770
10802392,-1.001,-0.091,0.046,0.490,-2.450,-0.980
10802410,-0.999,-0.091,0.036,0.980,-2.100,-1.120
10802432,-1.001,-0.095,0.041,1.680,-2.380,-0.980
