Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9071488,-0.968,0.025,0.356,-2.380,8.330,-1.330
9071508,-0.974,0.028,0.358,-0.490,6.650,-1.470
9071528,-0.969,0.038,0.353,1.120,4.620,-1.260
9071553,-0.971,0.029,0.347,0.980,1.540,-0.910
9071573,-0.972,0.027,0.354,0.560,-0.210,-0.980
9071593,-0.967,0.033,0.346,-0.070,-1.610,-0.910
9071614,-0.967,0.032,0.343,0.420,-1.610,-0.910
9071632,-0.964,0.038,0.351,1.260,-1.260,-1.050
9071656,-0.976,0.029,0.346,1.470,-3.780,-1.330
9071676,-0.966,0.032,0.337,1.400,-3.430,-1.330
9071696,-0.968,0.028,0.347,1.120,-3.640,-1.330
9071720,-0.967,0.030,0.342,1.470,-4.480,-1.540
9071735,-0.961,0.029,0.345,1.960,-4.480,-1.470
9071758,-0.961,0.031,0.341,1.960,-3.430,-1.540
9071777,-0.969,0.030,0.344,2.240,-2.590,-1.540
9071803,-0.967,0.030,0.344,2.380,-2.590,-1.470
9071822,-0.960,0.031,0.346,1.470,-1.890,-1.400
9071841,-0.961,0.033,0.342,1.050,-1.050,-1.540
9071861,-0.964,0.033,0.346,1.120,-0.630,-1.680
9071882,-0.962,0.031,0.343,1.470,-0.560,-1.540
9071901,-0.964,0.029,0.347,1.540,-0.350,-1.820
9071926,-0.960,0.027,0.342,1.190,0.700,-1.960
9071941,-0.964,0.033,0.348,1.750,1.400,-2.030
9071965,-0.977,0.023,0.352,0.210,-0.350,-1.750
9071981,-0.962,0.032,0.325,-0.280,-0.980,-1.750
9072006,-0.958,0.038,0.352,3.080,3.360,-2.030
9072027,-0.970,0.032,0.344,3.080,-0.280,-1.820
9072044,-0.964,0.028,0.324,0.910,0.000,-1.680
9072068,-0.967,0.033,0.339,-0.140,2.660,-1.470
9072088,-0.967,0.031,0.342,-0.210,3.430,-1.470
9072103,-0.971,0.031,0.343,0.560,3.360,-1.400
9072128,-0.968,0.032,0.338,1.610,2.450,-1.400
9072146,-0.970,0.031,0.336,1.190,2.660,-1.470
9072170,-0.972,0.032,0.340,0.490,2.520,-1.330
9072190,-0.974,0.030,0.337,0.070,2.100,-1.120
9072210,-0.971,0.036,0.339,0.700,3.080,-1.260
9072230,-0.977,0.030,0.343,0.630,1.260,-1.190
9072247,-0.971,0.033,0.326,0.770,0.420,-1.190
9072267,-0.967,0.028,0.326,0.420,1.540,-1.120
9072287,-0.973,0.031,0.331,0.140,1.890,-1.190
9072311,-0.974,0.028,0.330,0.280,2.240,-1.050
9072330,-0.972,0.026,0.335,0.770,1.820,-0.980
9072351,-0.973,0.030,0.328,0.490,1.540,-1.050
9072375,-0.975,0.031,0.328,0.350,1.400,-0.840
9072392,-0.974,0.028,0.327,0.140,1.260,-0.910
9072416,-0.970,0.026,0.322,0.070,1.400,-1.050
9072434,-0.976,0.028,0.325,0.210,1.540,-1.050
9072455,-0.975,0.028,0.325,0.420,1.470,-0.980
9072473,-0.975,0.029,0.324,0.560,1.190,-0.980
9072498,-0.977,0.027,0.324,0.630,1.050,-0.980
9072517,-0.977,0.027,0.325,0.630,0.560,-1.050
9072537,-0.975,0.022,0.323,0.490,0.560,-0.910
9072557,-0.976,0.024,0.322,1.120,0.700,-0.910
9072577,-0.983,0.015,0.325,-0.490,-0.490,-0.980
9072597,-0.966,0.040,0.312,0.980,0.280,-1.190
9072621,-0.980,0.040,0.349,4.270,0.000,-1.050
9072639,-0.984,0.021,0.315,2.380,-3.150,-0.770
9072660,-0.970,0.024,0.311,0.840,-1.190,-0.840
9072679,-0.975,0.023,0.327,0.910,-0.630,-0.840
9072702,-0.981,0.029,0.324,1.750,-0.490,-0.980
9072723,-0.982,0.034,0.326,2.450,-1.400,-0.910
9072743,-0.976,0.029,0.322,2.240,-2.660,-0.770
9072762,-0.976,0.028,0.327,2.240,-3.500,-0.630
9072782,-0.971,0.031,0.323,1.820,-4.060,-0.350
9072801,-0.984,0.030,0.340,2.030,-4.690,-0.350
9072821,-0.983,0.034,0.334,2.030,-5.180,-0.140
9072846,-0.985,0.033,0.334,1.470,-7.770,-0.280
9072866,-0.964,0.038,0.330,1.190,-7.420,-0.210
9072886,-0.966,0.036,0.320,1.610,-6.230,-0.350
9072904,-0.974,0.036,0.325,1.960,-5.250,-0.280
9072924,-0.971,0.033,0.327,2.310,-4.970,-0.420
9072948,-0.966,0.032,0.328,2.030,-4.620,-0.490
9072963,-0.963,0.035,0.336,1.540,-4.340,-0.560
9072989,-0.976,0.031,0.345,1.260,-5.740,-0.770
9073007,-0.971,0.033,0.333,1.050,-5.390,-0.770
9073028,-0.973,0.028,0.348,1.330,-5.530,-0.560
9073053,-0.969,0.028,0.341,1.960,-6.160,-0.560
9073070,-0.960,0.039,0.343,2.100,-5.670,-0.350
9073091,-0.969,0.039,0.357,1.890,-6.230,-0.420
9073112,-0.980,0.038,0.354,1.470,-7.770,-0.490
9073131,-0.974,0.031,0.337,1.400,-8.750,-0.700
9073155,-0.967,0.038,0.333,1.820,-7.770,-0.210
9073176,-0.960,0.034,0.338,-2.240,-5.950,0.140
9073196,-0.946,0.040,0.334,-3.010,-3.640,-0.070
9073221,-0.962,0.021,0.341,2.660,-2.240,0.140
9073236,-0.978,0.029,0.312,3.080,-4.830,-0.070
9073256,-0.976,0.062,0.337,1.190,-3.710,-0.280
9073280,-0.979,0.061,0.379,0.840,-3.010,-1.120
9073298,-0.986,0.042,0.368,0.210,-3.990,-1.820
9073319,-0.992,0.045,0.360,0.000,-8.750,-1.960
9073343,-0.959,0.057,0.331,-3.150,-8.610,-1.540
