Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.009	-0.142	0.09	-2.1	-0.63	0.84
24	-1.005	-0.137	0.088	-1.05	0.14	1.05
44	-1.013	-0.133	0.085	-1.4	-0.14	1.33
62	-1.011	-0.139	0.077	-0.56	-0.56	1.75
86	-1.015	-0.128	0.081	-1.54	-1.47	1.33
106	-1.009	-0.13	0.082	-2.1	-1.89	0.91
124	-1.009	-0.131	0.081	-2.45	-1.61	0.49
144	-1.015	-0.135	0.081	-2.31	-2.1	0.35
163	-1.011	-0.128	0.084	-1.68	-2.1	0.28
187	-1.011	-0.136	0.077	-1.75	-2.45	0.28
211	-1.017	-0.14	0.081	-0.77	-2.94	0.84
230	-1.008	-0.138	0.087	-0.42	-2.66	0.98
246	-1.013	-0.13	0.085	-0.63	-2.52	0.84
270	-1.013	-0.135	0.084	-0.56	-2.1	0.91
291	-1.012	-0.138	0.084	0.14	-1.61	0.98
311	-1.01	-0.132	0.08	-0.14	-1.82	0.77
334	-1.01	-0.133	0.084	-1.05	-2.03	0.77
355	-1.001	-0.139	0.076	0.49	-2.66	1.12
370	-1.011	-0.135	0.082	0.91	-2.94	1.12
393	-1.011	-0.132	0.085	0.0	-2.17	0.56
415	-1.011	-0.132	0.087	-1.61	-2.17	0.14
435	-1.009	-0.139	0.083	-1.54	-1.61	0.28
459	-1.014	-0.141	0.081	-0.77	-1.47	0.42
474	-1.011	-0.136	0.081	-1.33	-1.26	0.42
499	-1.011	-0.132	0.083	-1.68	-0.91	0.35
519	-1.017	-0.135	0.081	-0.91	-1.26	0.77
543	-1.005	-0.139	0.079	1.05	-2.24	1.4
563	-1.005	-0.13	0.076	-0.56	-1.89	0.91
583	-1.005	-0.137	0.079	-0.98	-1.96	0.84
607	-1.012	-0.134	0.081	-1.47	-1.75	0.7
627	-1.011	-0.137	0.076	-1.33	-1.68	0.7
646	-1.01	-0.137	0.082	-0.91	-1.61	0.84
667	-1.024	-0.135	0.08	0.77	-2.66	1.61
687	-1.007	-0.138	0.078	-0.07	-2.1	1.19
707	-1.013	-0.135	0.075	-0.35	-2.24	1.05
724	-1.011	-0.139	0.08	-0.91	-2.1	1.12
748	-1.006	-0.14	0.08	1.4	-2.8	1.68
768	-1.009	-0.132	0.078	0.63	-2.38	1.26
786	-1.008	-0.133	0.081	-0.77	-2.03	0.77
808	-1.006	-0.14	0.077	-0.28	-2.31	0.77
828	-1.005	-0.142	0.076	0.42	-3.22	1.12
847	-1.012	-0.136	0.078	0.28	-3.01	1.33
872	-1.009	-0.134	0.083	0.49	-3.15	1.54
891	-1.009	-0.131	0.081	-0.7	-2.87	1.12
912	-1.018	-0.144	0.081	-0.49	-3.36	1.26
928	-1.01	-0.142	0.077	0.28	-3.01	1.54
952	-1.013	-0.142	0.081	1.12	-2.94	1.68
976	-1.01	-0.13	0.083	-0.07	-3.01	1.26
996	-1.009	-0.138	0.08	-0.98	-3.29	1.19
1016	-1.008	-0.14	0.082	-0.21	-3.08	1.26
1035	-1.008	-0.127	0.083	-0.14	-2.66	1.33
1060	-1.007	-0.132	0.074	-1.4	-2.8	0.56
1080	-1.006	-0.145	0.074	-0.35	-3.5	1.4
1098	-1.007	-0.141	0.081	0.56	-3.5	1.61
1122	-1.006	-0.131	0.086	-0.35	-2.8	1.19
1139	-1.008	-0.128	0.091	-1.75	-2.03	0.7
1161	-1.006	-0.141	0.083	-1.68	-2.03	0.42
1181	-1.009	-0.149	0.082	-0.28	-2.03	0.77
1201	-1.006	-0.137	0.083	0.0	-1.96	0.77
1222	-1.012	-0.133	0.084	-0.7	-1.75	0.56
1244	-1.017	-0.137	0.082	-0.91	-2.38	0.49
1266	-1.009	-0.136	0.085	-0.77	-2.03	0.7
1285	-1.011	-0.138	0.085	-0.28	-1.68	0.56
1306	-1.007	-0.135	0.082	-0.49	-1.54	0.49
1327	-1.008	-0.137	0.079	-1.19	-1.61	0.42
1348	-1.007	-0.141	0.081	-1.47	-1.47	0.35
1371	-1.009	-0.14	0.078	0.56	-2.94	0.98
1390	-1.004	-0.135	0.084	0.14	-2.52	0.7
1410	-1.017	-0.143	0.085	0.63	-2.73	1.19
1434	-1.013	-0.155	0.081	1.33	-3.08	1.75
1453	-1.012	-0.148	0.083	2.1	-2.59	1.96
1477	-1.008	-0.13	0.085	0.84	-1.96	1.96
1497	-1.016	-0.138	0.079	0.56	-3.15	1.96
1518	-1.011	-0.136	0.077	0.49	-3.5	1.68
1537	-1.013	-0.137	0.081	1.05	-4.62	1.75
1557	-1.007	-0.14	0.085	1.75	-4.2	1.61
1576	-1.005	-0.129	0.097	0.28	-3.22	1.26
1600	-1.01	-0.142	0.085	0.28	-2.73	1.26
1619	-1.008	-0.147	0.082	1.75	-2.66	1.75
1639	-1.004	-0.138	0.08	3.85	-3.92	2.59
1663	-1.006	-0.125	0.089	2.38	-3.78	2.17
1683	-1.001	-0.131	0.089	1.4	-3.64	1.61
1698	-1.013	-0.145	0.092	0.28	-3.22	1.33
1723	-1.009	-0.146	0.088	1.75	-2.24	1.75
1742	-1.005	-0.142	0.083	2.73	-2.66	2.17
1766	-1.004	-0.122	0.084	1.47	-2.45	1.4
1785	-1.007	-0.121	0.092	-1.82	-2.59	0.56
1804	-1.008	-0.141	0.083	-1.19	-2.8	0.35
1827	-1.007	-0.135	0.088	-0.07	-2.66	0.84
1847	-1.0	-0.132	0.09	1.33	-2.87	0.91
1868	-1.008	-0.127	0.091	0.42	-3.5	0.56
1887	-1.004	-0.136	0.089	-0.84	-2.66	0.28
1911	-1.008	-0.141	0.086	-0.35	-3.01	0.49
1931	-1.006	-0.131	0.09	-0.28	-2.87	0.28
1950	-1.008	-0.136	0.089	-0.84	-3.01	0.0
1971	-1.018	-0.149	0.09	2.45	-3.92	1.12
1991	-1.016	-0.14	0.096	2.17	-3.36	1.12
2011	-1.008	-0.13	0.1	1.12	-2.52	0.42
2031	-1.009	-0.129	0.097	-0.49	-1.89	0.14
2051	-1.007	-0.14	0.099	-2.31	-1.19	-0.21
2070	-1.006	-0.135	0.078	-1.33	-1.12	-0.42
2089	-1.027	-0.135	0.092	-0.56	-1.96	1.75
2114	-1.012	-0.141	0.091	0.77	-3.22	1.26
2134	-1.008	-0.126	0.088	0.98	-3.29	0.49
2156	-1.01	-0.134	0.089	-0.42	-3.64	-0.35
2180	-1.017	-0.145	0.089	1.19	-4.55	0.07
2195	-1.003	-0.14	0.095	1.47	-3.15	0.0
2218	-1.003	-0.133	0.099	1.82	-2.52	-0.21
2239	-0.96	-0.138	0.099	-1.19	0.35	-0.91
2260	-0.998	-0.15	0.092	1.19	-1.96	-0.63
2278	-1.001	-0.134	0.098	0.63	-1.33	-0.84
2302	-1.012	-0.153	0.09	1.47	-2.1	-0.07
2318	-1.009	-0.148	0.091	1.47	-2.03	0.35
2342	-1.009	-0.141	0.09	0.42	-2.24	0.21
2362	-1.009	-0.139	0.094	-0.42	-2.24	0.21
2382	-1.004	-0.143	0.09	-0.56	-2.31	-0.07
2401	-1.015	-0.141	0.095	-0.56	-2.8	0.35
2420	-1.018	-0.152	0.093	0.07	-3.01	0.91
2441	-1.01	-0.149	0.098	-0.07	-2.87	1.47
2461	-1.009	-0.143	0.091	0.56	-2.59	1.54
2485	-1.013	-0.14	0.094	-0.07	-2.52	1.33
2505	-1.011	-0.158	0.09	-0.35	-2.59	1.68
2524	-1.001	-0.142	0.097	-0.77	-2.17	2.1
2545	-1.003	-0.129	0.099	-3.64	-1.26	1.96
2567	-1.009	-0.15	0.08	-4.9	-2.1	1.82
2587	-1.022	-0.129	0.083	-5.04	-2.52	1.33
2611	-1.01	-0.148	0.08	-2.94	-3.29	-0.42
2631	-1.011	-0.136	0.089	-0.84	-4.34	-1.12
2647	-1.017	-0.153	0.099	-0.42	-4.97	-1.12
2667	-1.013	-0.14	0.098	0.98	-4.9	-1.19
2686	-1.024	-0.124	0.094	-0.98	-4.97	-2.52
2711	-1.016	-0.158	0.091	-0.14	-6.09	-2.8
2728	-1.09	-0.063	0.114	-1.61	-9.59	-0.28
2749	-1.038	-0.184	0.091	0.98	-7.77	-1.12
2773	-1.023	-0.186	0.001	1.4	-6.86	-2.31
2793	-1.007	-0.17	0.093	5.53	-5.67	-0.42
2811	-1.012	-0.161	0.091	8.33	-4.55	0.91
2833	-1.021	-0.155	0.097	10.71	-5.25	1.47
2855	-0.974	-0.118	0.133	5.95	-2.24	-0.14
2877	-1.01	-0.153	0.136	1.05	-1.12	-2.38
2898	-0.999	-0.123	0.147	-1.33	5.25	-3.08
2916	-1.007	-0.142	0.126	-5.04	8.82	-5.6
2936	-1.025	-0.182	0.145	-6.79	14.7	-5.53
2957	-1.02	-0.203	0.142	-9.66	19.81	-4.69
2980	-0.934	-0.273	0.12	-4.13	22.05	-7.42
2999	-0.961	-0.259	0.046	6.79	21.84	-7.7
3024	-1.013	-0.222	0.097	3.5	18.76	-10.99
3044	-1.13	-0.227	0.178	-0.91	5.6	-19.11
3064	-1.026	-0.132	0.06	0.56	-3.15	-13.58
3084	-0.894	-0.159	0.202	-14.28	-1.61	-6.02
3100	-1.057	-0.344	0.218	-2.38	-15.26	-4.62
3123	-0.849	-0.224	0.314	28.07	-23.59	5.6
3142	-0.983	-0.206	0.299	26.88	-44.17	8.05
3164	-0.938	-0.17	0.242	29.96	-47.46	13.93
3186	-0.965	-0.174	0.12	21.63	-50.96	10.43
3206	-0.951	-0.224	0.006	24.29	-40.6	3.99
3225	-1.221	-0.279	-0.219	37.52	-78.96	-3.78
3245	-1.011	-0.03	-0.178	-2.17	-15.26	0.56
3264	-1.028	-0.013	-0.195	-28.28	-10.22	1.68
3285	-0.985	0.098	-0.155	-22.96	-8.05	10.15
3307	-1.096	0.101	0.198	-35.91	-15.82	20.58
3327	-1.012	-0.391	0.204	-26.46	-17.64	11.2
3351	-0.987	-0.5	0.178	11.97	-9.31	1.61
3369	-1.036	-0.295	0.283	25.9	-13.51	7.63
3388	-0.956	-0.21	0.315	8.19	-8.68	10.92
3412	-0.944	-0.264	0.231	1.68	-4.9	13.09
3432	-1.025	-0.275	0.068	14.7	0.21	11.97
3448	-1.061	-0.104	0.082	32.41	8.89	12.95
3471	-1.096	0.003	0.167	28.84	1.68	12.32
3492	-0.948	0.021	0.136	4.97	9.03	14.14
3508	-1.002	-0.108	0.148	2.38	3.5	13.02
3532	-1.027	-0.164	0.156	4.9	0.98	9.45
3552	-0.947	-0.077	0.176	-0.21	4.69	10.36
3572	-0.987	-0.149	0.137	3.01	-0.7	11.13
3591	-1.034	-0.124	0.164	0.63	-1.05	12.6
3612	-1.018	-0.111	0.163	1.89	0.84	10.92
3630	-1.021	-0.105	0.178	0.63	3.36	9.1
3654	-1.011	-0.106	0.159	1.61	1.4	8.05
3674	-0.996	-0.12	0.138	6.79	-1.4	7.28
3694	-1.005	-0.103	0.156	10.5	-3.01	5.67
3712	-1.016	-0.076	0.163	5.18	-6.72	1.12
3736	-1.023	-0.071	0.147	4.27	-7.56	-2.17
3756	-0.996	-0.043	0.199	1.26	-5.32	-3.29
3776	-1.003	-0.119	0.172	1.82	-6.02	-8.61
3794	-0.999	-0.083	0.16	1.68	-5.81	-9.52
3814	-0.998	-0.046	0.188	3.78	-5.18	-13.02
3838	-1.051	0.023	0.242	-9.38	-2.87	-21.91
3858	-0.976	-0.103	0.15	-0.91	-5.18	-12.04
3880	-1.275	-0.263	0.135	-32.55	-13.93	-22.96
3898	-1.102	-0.232	0.156	-12.53	4.97	-22.82
3917	-1.112	-0.24	0.148	-13.72	10.71	-24.92
3937	-1.018	-0.005	0.233	-47.39	21.56	-27.44
3961	-1.179	-0.394	0.101	-30.03	3.01	-31.57
3985	-1.011	-0.3	0.087	-10.99	8.75	-22.96
4005	-1.007	-0.239	0.154	6.51	4.76	-15.82
4025	-1.065	-0.137	0.114	1.4	-4.48	-6.79
4042	-1.089	-0.17	0.112	-22.61	-5.11	-13.16
4062	-0.999	-0.216	0.093	-44.52	3.43	-12.88
4086	-1.005	-0.372	0.109	-18.69	13.23	-13.51
4104	-0.985	-0.329	0.086	-6.93	14.0	-19.95
4127	-1.007	-0.31	0.099	2.87	14.35	-17.85
4147	-0.986	-0.262	0.134	0.42	15.05	-13.51
4165	-0.97	-0.258	0.147	-9.24	16.45	-10.92
4184	-0.938	-0.241	0.143	-11.27	19.81	-6.72
4207	-1.147	-0.475	0.037	7.14	14.42	-2.45
4229	-1.064	-0.339	0.027	26.39	3.5	15.89
4248	-1.051	-0.291	0.036	30.66	4.76	18.27
4273	-0.974	-0.229	0.018	19.53	0.7	13.93
4293	-1.006	-0.229	0.053	18.13	0.28	12.46
4311	-1.014	-0.185	0.106	12.67	-0.77	10.57
4329	-0.971	-0.246	0.065	9.17	5.18	5.04
4352	-0.979	-0.244	0.1	7.63	10.29	6.44
4373	-0.981	-0.228	0.113	11.76	14.77	9.1
4390	-0.989	-0.242	0.085	6.93	15.61	10.29
4414	-1.007	-0.272	0.049	-9.94	6.58	-1.05
4434	-1.282	0.297	0.263	62.79	-103.6	20.44
4454	-0.361	-0.33	-0.107	45.85	54.95	-11.9
4474	-0.714	-0.233	0.027	-8.61	-15.82	-7.35
4494	-0.776	-0.316	-0.042	7.14	6.3	-4.2
4514	-1.007	-0.166	0.06	-8.33	-16.38	-2.8
4538	-0.978	-0.243	0.045	5.6	-19.53	2.24
4558	-0.985	-0.187	0.069	-2.1	-20.44	1.96
4582	-0.989	-0.263	0.072	3.78	-21.0	6.09
4600	-0.996	-0.222	0.109	4.76	-18.48	11.97
4619	-0.968	-0.203	0.097	5.53	-12.11	11.27
4644	-0.958	-0.162	0.119	1.4	-16.94	9.73
4664	-0.991	-0.125	0.118	-7.49	-13.09	5.74
4680	-0.982	-0.155	0.14	-13.3	-11.06	1.82
4703	-0.982	-0.235	0.081	-17.08	-15.89	-2.1
4726	-1.002	-0.309	0.124	3.29	-21.07	5.53
4747	-0.978	-0.205	0.151	-9.8	-11.76	1.68
4766	-0.959	-0.212	0.148	-4.69	-10.36	4.97
4785	-0.986	-0.208	0.164	-6.37	-9.73	5.04
4809	-0.981	-0.193	0.187	-5.74	-4.69	7.7
4829	-1.002	-0.276	0.124	2.03	-3.43	9.59
4848	-0.964	-0.257	0.164	17.29	-2.73	8.82
4867	-0.975	-0.147	0.134	5.6	-1.54	5.6
4888	-0.986	-0.162	0.153	-3.85	3.08	2.8
4912	-0.889	-0.183	0.139	-2.94	-4.48	4.41
