Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.007	0.031	0.021	-0.63	-2.38	-0.98
20	-1.003	0.023	0.019	-1.05	-2.03	-0.84
44	-1.01	0.023	0.018	-0.35	-2.03	-1.05
64	-1.003	0.024	0.017	-0.56	-1.68	-1.26
83	-1.014	0.02	0.012	0.49	-2.38	-1.47
103	-1.016	0.027	0.016	0.63	-3.08	-1.47
123	-1.001	0.032	0.02	-0.35	-3.22	-1.54
142	-1.006	0.013	0.017	0.0	-2.87	-1.82
167	-1.011	0.022	0.02	1.82	-3.29	-1.68
187	-1.006	0.035	0.023	0.77	-3.29	-1.33
211	-1.0	0.024	0.02	-0.7	-2.66	-1.75
227	-1.008	0.024	0.018	0.21	-2.87	-1.61
247	-1.005	0.024	0.021	0.63	-2.8	-1.61
271	-1.007	0.033	0.021	0.28	-2.59	-1.75
290	-1.005	0.023	0.02	-0.56	-2.24	-1.75
309	-1.009	0.019	0.017	0.07	-2.59	-1.68
329	-1.009	0.026	0.018	0.21	-2.59	-1.61
353	-1.005	0.029	0.017	-0.35	-2.59	-1.61
368	-1.006	0.023	0.018	-0.49	-2.45	-1.68
393	-1.006	0.018	0.019	0.91	-2.45	-1.75
413	-1.011	0.021	0.017	1.89	-2.66	-1.54
433	-1.008	0.032	0.015	1.26	-2.59	-1.68
457	-1.002	0.028	0.019	0.56	-2.59	-2.03
476	-1.011	0.023	0.018	0.98	-2.45	-1.82
497	-1.015	0.024	0.017	1.33	-2.8	-1.54
518	-1.001	0.029	0.018	-0.14	-2.8	-1.26
537	-1.008	0.029	0.018	-0.77	-2.59	-1.26
561	-1.009	0.024	0.02	-0.56	-3.01	-1.4
581	-1.001	0.018	0.019	0.21	-2.73	-1.75
601	-1.009	0.02	0.018	1.96	-2.59	-1.54
616	-1.006	0.026	0.02	1.54	-2.59	-1.4
640	-1.006	0.031	0.016	0.56	-2.8	-1.4
661	-1.002	0.026	0.019	0.07	-2.8	-1.47
681	-1.007	0.025	0.016	0.56	-2.87	-1.47
699	-1.009	0.022	0.019	0.77	-2.59	-1.61
723	-1.004	0.027	0.02	1.12	-2.59	-1.33
743	-1.008	0.03	0.02	0.56	-2.52	-1.4
760	-1.006	0.033	0.02	-0.28	-2.8	-1.47
779	-1.004	0.021	0.021	0.07	-2.52	-1.82
799	-1.01	0.018	0.017	1.47	-2.52	-1.4
818	-1.011	0.031	0.018	1.82	-2.94	-1.47
843	-1.005	0.033	0.019	0.35	-2.8	-1.54
861	-1.006	0.024	0.019	0.35	-2.59	-1.75
885	-1.006	0.029	0.018	-0.21	-2.66	-1.96
904	-1.011	0.023	0.019	0.42	-2.94	-1.89
924	-1.01	0.023	0.015	1.26	-3.22	-1.75
944	-1.002	0.031	0.02	0.21	-3.01	-1.89
964	-1.013	0.023	0.015	0.35	-3.5	-1.82
988	-1.013	0.022	0.018	0.56	-4.2	-1.82
1008	-0.999	0.028	0.02	0.14	-3.57	-1.82
1028	-1.009	0.022	0.018	0.84	-3.92	-1.96
1048	-1.01	0.031	0.02	0.91	-4.27	-1.82
1072	-1.0	0.039	0.021	-1.05	-4.13	-1.89
1092	-1.004	0.023	0.026	-1.89	-3.5	-1.82
1112	-1.008	0.019	0.021	-1.12	-3.29	-1.68
1130	-1.002	0.023	0.026	-0.21	-3.15	-1.61
1152	-1.005	0.029	0.022	-0.63	-2.59	-1.89
1172	-1.007	0.022	0.022	-0.21	-2.8	-2.03
1192	-1.007	0.02	0.022	0.56	-2.59	-1.75
1210	-1.011	0.022	0.019	0.63	-3.01	-1.61
1233	-1.01	0.032	0.02	-0.07	-3.29	-1.47
1251	-1.002	0.023	0.023	-0.84	-3.01	-1.75
1275	-1.005	0.019	0.021	0.77	-2.8	-1.68
1295	-1.009	0.027	0.023	1.4	-2.73	-1.68
1315	-1.003	0.032	0.024	0.0	-2.52	-1.68
1331	-1.004	0.024	0.021	-0.14	-2.1	-1.89
1353	-1.007	0.025	0.02	0.14	-2.17	-1.89
1372	-1.008	0.02	0.02	0.84	-2.17	-2.03
