Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.996	0.007	0.081	-1.82	-5.18	0.42
18	-0.987	-0.001	0.078	-0.7	-4.34	1.05
39	-0.992	0.0	0.077	0.49	-2.8	1.82
59	-1.002	0.004	0.082	0.84	-2.38	2.03
81	-1.0	0.004	0.083	0.35	-2.24	2.24
103	-0.994	0.001	0.084	-0.28	-2.17	2.38
122	-0.992	-0.003	0.086	-0.21	-1.82	2.24
141	-0.991	-0.007	0.084	0.07	-1.4	2.38
165	-0.991	-0.012	0.093	0.63	-1.26	2.31
181	-1.0	-0.014	0.09	1.05	-1.05	2.38
206	-1.009	-0.009	0.09	1.19	-1.4	2.17
223	-1.006	-0.014	0.091	1.26	-1.33	1.75
247	-1.004	-0.012	0.099	1.96	-1.4	1.47
267	-0.994	-0.01	0.099	1.96	-1.4	1.12
284	-0.993	-0.014	0.097	2.1	-1.26	0.91
307	-0.996	-0.006	0.101	1.89	-1.26	0.35
331	-1.005	-0.007	0.098	0.7	-1.68	-0.84
351	-1.015	-0.008	0.095	0.56	-2.24	-1.33
375	-1.007	-0.007	0.091	0.91	-2.66	-2.03
393	-1.008	-0.008	0.092	1.89	-2.31	-1.68
413	-1.003	-0.006	0.098	2.94	-2.52	-0.98
437	-0.999	-0.002	0.092	3.01	-1.96	-0.21
457	-1.003	-0.003	0.091	3.22	-2.17	-0.21
477	-1.005	-0.001	0.095	2.94	-2.66	-0.84
494	-1.002	-0.004	0.091	2.73	-2.8	-1.47
518	-0.997	-0.003	0.092	3.22	-2.94	-1.54
538	-0.997	-0.002	0.089	3.64	-2.66	-1.54
558	-0.996	-0.005	0.087	4.13	-2.31	-1.26
578	-1.0	-0.002	0.086	4.76	-2.03	-0.98
594	-1.0	0.0	0.087	4.76	-2.03	-1.26
617	-0.996	0.0	0.086	4.34	-2.17	-1.54
637	-0.993	-0.005	0.085	4.55	-2.03	-1.75
661	-0.994	-0.008	0.081	5.74	-1.54	-1.47
681	-0.996	-0.009	0.081	7.21	-0.98	-1.33
701	-1.007	0.005	0.09	7.07	-1.33	-1.05
721	-1.0	0.003	0.088	6.16	-1.54	-0.63
742	-0.997	-0.001	0.087	6.79	-0.7	0.14
761	-1.001	0.004	0.091	7.14	-0.49	0.42
786	-1.006	0.005	0.093	6.16	-0.49	0.0
806	-1.004	0.002	0.088	5.25	-1.05	-0.42
826	-0.993	-0.001	0.092	4.9	-0.84	-0.56
845	-1.002	-0.013	0.108	4.41	-0.84	-0.84
862	-1.019	-0.022	0.103	5.32	-0.7	-1.05
884	-1.026	-0.015	0.103	6.09	-2.59	-1.61
904	-1.009	-0.018	0.11	7.0	-3.15	-2.59
924	-1.003	-0.014	0.109	7.49	-3.57	-2.73
946	-0.987	-0.004	0.109	6.86	-3.36	-2.87
966	-0.99	0.002	0.108	5.95	-2.59	-3.85
988	-1.004	0.005	0.104	3.29	-2.87	-5.67
1008	-1.002	0.015	0.102	0.91	-3.85	-6.86
1031	-0.996	0.02	0.1	-2.31	-4.06	-7.7
1055	-0.999	0.014	0.091	-4.06	-4.06	-7.42
1075	-0.996	0.013	0.087	-4.62	-3.92	-6.37
1094	-1.003	0.013	0.08	-4.41	-3.15	-5.6
1115	-1.005	0.012	0.077	-4.13	-2.87	-4.76
1133	-1.01	0.018	0.078	-4.69	-3.71	-3.57
1155	-0.998	0.01	0.073	-4.9	-3.36	-1.61
1179	-0.992	0.011	0.066	-4.76	-2.66	0.98
1199	-0.999	0.012	0.067	-4.97	-1.75	2.66
1219	-1.005	0.006	0.067	-5.67	-1.68	3.36
1237	-1.007	-0.003	0.076	-5.74	-2.03	3.43
1256	-0.996	-0.017	0.075	-4.34	-1.96	4.2
1281	-0.991	-0.022	0.07	-1.61	-0.91	5.18
1301	-0.996	-0.02	0.076	0.63	-0.42	5.6
1321	-0.997	-0.013	0.083	0.35	-0.35	5.46
1340	-1.006	-0.014	0.088	-1.05	-0.28	4.83
1361	-1.002	-0.017	0.089	-3.78	-0.35	3.99
1380	-1.001	-0.026	0.092	-4.62	-0.42	3.08
1400	-0.999	-0.032	0.093	-4.97	-0.42	1.89
1419	-1.01	-0.035	0.096	-5.53	-0.91	0.7
1442	-1.007	-0.046	0.096	-4.62	-1.75	-0.35
1461	-0.996	-0.045	0.094	-2.87	-2.17	-0.91
1485	-0.994	-0.04	0.092	-1.61	-2.03	-1.47
1504	-1.004	-0.04	0.089	-0.7	-2.1	-2.45
1524	-1.015	-0.048	0.091	1.26	-2.73	-3.01
1548	-1.012	-0.032	0.084	2.94	-3.29	-3.64
1566	-1.002	-0.034	0.082	4.2	-3.01	-3.85
1586	-0.997	-0.016	0.085	4.76	-2.59	-3.36
1610	-1.004	-0.021	0.102	3.64	-3.22	-3.01
1630	-0.995	-0.035	0.105	4.55	-3.57	-2.1
1650	-0.991	-0.029	0.097	7.56	-3.29	-2.31
1674	-1.0	-0.021	0.105	8.68	-3.78	-3.71
1694	-1.005	-0.005	0.107	6.93	-4.97	-5.25
1713	-0.996	-0.009	0.099	5.25	-5.6	-6.09
1733	-0.995	-0.012	0.097	4.69	-5.53	-6.23
1757	-1.001	-0.022	0.092	5.53	-5.74	-5.32
1777	-1.003	-0.026	0.083	7.14	-5.6	-3.99
1797	-0.998	-0.025	0.079	9.1	-5.18	-3.01
1821	-0.999	-0.011	0.079	9.8	-4.76	-2.17
1840	-1.0	-0.002	0.085	7.91	-5.04	-1.96
1861	-0.995	-0.001	0.075	5.46	-4.27	-1.54
1881	-0.994	-0.004	0.07	4.06	-3.5	-1.33
1901	-0.992	0.005	0.078	2.03	-2.66	-1.68
1919	-0.996	0.005	0.08	-0.98	-2.59	-2.45
1943	-0.993	-0.01	0.083	-2.1	-3.22	-2.45
1962	-0.98	-0.032	0.087	0.56	-2.45	-1.47
1978	-0.991	-0.028	0.085	3.29	-1.54	-0.7
2003	-1.012	-0.025	0.095	5.81	-1.47	-0.28
2023	-1.014	-0.011	0.1	5.88	-2.31	-0.42
2039	-1.008	-0.005	0.093	4.2	-2.94	-0.49
2063	-0.998	-0.007	0.092	2.17	-3.22	-0.07
2082	-0.998	-0.021	0.091	2.31	-3.08	0.84
2101	-0.995	-0.024	0.086	2.94	-2.59	2.03
2125	-1.001	-0.02	0.082	3.01	-1.68	2.66
2143	-1.003	-0.013	0.091	1.82	-1.33	2.38
2167	-1.0	-0.01	0.094	-1.26	-1.26	1.33
2187	-0.989	-0.014	0.091	-2.52	-0.91	0.7
2205	-0.996	-0.015	0.096	-3.78	-0.91	0.63
2227	-0.999	-0.023	0.093	-4.62	-1.12	1.19
2247	-0.998	-0.032	0.093	-4.2	-1.33	2.59
2266	-0.999	-0.031	0.096	-3.57	-1.61	3.43
2287	-1.003	-0.047	0.103	-1.75	-1.68	4.27
2306	-1.018	-0.055	0.095	1.96	-1.61	4.97
2330	-1.014	-0.046	0.099	6.09	-2.66	4.83
2347	-1.002	-0.038	0.103	7.21	-2.87	4.48
2371	-0.998	-0.033	0.102	6.93	-3.01	4.34
2389	-0.997	-0.023	0.101	5.46	-2.87	3.57
2409	-1.006	-0.028	0.098	3.5	-2.52	2.31
2429	-1.009	-0.026	0.099	2.38	-2.45	0.56
2453	-1.013	-0.021	0.097	0.56	-2.31	-2.66
2471	-1.027	-0.02	0.1	-1.33	-3.64	-4.97
2495	-1.025	-0.016	0.108	-2.66	-5.18	-7.84
2515	-1.022	-0.024	0.111	-3.85	-6.93	-8.61
2535	-1.017	-0.032	0.11	-3.08	-9.03	-7.77
2555	-1.014	-0.044	0.1	0.63	-10.22	-5.39
2575	-1.015	-0.05	0.084	5.25	-10.64	-3.08
2595	-1.006	-0.041	0.081	8.4	-10.99	-1.33
2614	-0.985	-0.036	0.073	10.85	-10.57	-0.42
2631	-0.969	-0.036	0.057	13.16	-9.24	-0.07
2651	-0.965	-0.033	0.045	15.33	-7.07	-0.14
2675	-0.97	-0.03	0.045	16.45	-5.46	-1.47
2694	-0.97	-0.026	0.04	16.45	-2.59	-3.43
2711	-0.985	-0.023	0.028	15.54	0.0	-6.3
2733	-0.997	-0.011	0.039	12.74	0.77	-9.87
2752	-0.988	-0.015	0.046	9.03	1.82	-12.88
2777	-0.99	-0.02	0.041	6.16	3.22	-14.98
2797	-1.003	-0.028	0.038	4.55	4.55	-16.31
2817	-1.02	-0.038	0.052	3.5	5.46	-17.29
2836	-1.036	-0.051	0.076	3.15	4.83	-17.64
2860	-1.026	-0.061	0.089	6.58	3.36	-17.57
2880	-1.009	-0.071	0.099	10.29	2.45	-16.38
2899	-0.988	-0.065	0.105	12.88	2.8	-14.07
2920	-0.987	-0.072	0.124	14.84	3.43	-10.64
2940	-0.992	-0.081	0.131	16.87	3.99	-6.58
2964	-0.993	-0.087	0.128	18.83	5.81	-3.71
2983	-1.007	-0.083	0.141	20.44	5.81	-2.38
3004	-1.005	-0.062	0.168	17.57	5.53	-1.19
3019	-0.998	-0.083	0.183	14.63	4.97	0.28
3044	-0.981	-0.132	0.191	17.36	6.09	4.34
3063	-0.933	-0.152	0.209	28.56	8.82	7.98
3081	-0.929	-0.098	0.209	31.08	9.59	8.75
3101	-0.938	-0.034	0.2	22.05	6.93	6.72
3125	-0.927	-0.012	0.172	7.63	2.94	0.98
3145	-0.918	-0.035	0.118	-7.07	-1.33	-2.31
3163	-0.926	-0.074	0.109	-14.42	-2.03	-3.92
3183	-0.909	-0.134	0.081	-12.74	-0.07	-4.76
3206	-0.883	-0.222	0.066	1.82	7.91	-4.2
3230	-0.951	-0.204	0.078	18.13	14.56	-2.66
3250	-0.986	-0.163	0.082	26.81	13.16	-3.08
3269	-0.958	-0.126	0.081	26.81	11.34	-1.89
3290	-0.939	-0.091	0.078	20.09	11.27	-0.14
3309	-0.947	-0.126	0.068	15.82	12.04	1.75
3334	-0.94	-0.174	0.056	19.25	13.44	3.71
3354	-0.912	-0.172	0.057	31.15	16.03	5.32
3374	-0.916	-0.111	0.056	35.84	19.11	5.39
3393	-0.94	-0.095	0.047	34.23	20.86	3.78
3417	-0.994	-0.096	0.041	29.05	19.46	-0.77
3438	-1.019	-0.105	0.038	26.18	16.24	-5.04
