Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9664446,-0.999,-0.110,-0.083,0.420,-3.780,-0.840
9664467,-0.996,-0.109,-0.076,0.210,-3.640,-0.560
9664486,-0.996,-0.113,-0.080,0.210,-3.220,-0.560
9664505,-0.993,-0.111,-0.079,0.490,-3.290,-0.700
9664525,-1.000,-0.108,-0.079,0.700,-3.850,-0.980
9664549,-1.000,-0.102,-0.084,0.000,-3.990,-1.120
9664569,-1.002,-0.101,-0.083,-0.700,-4.480,-1.120
9664590,-0.991,-0.115,-0.078,-2.380,-4.480,-0.910
9664607,-0.990,-0.126,-0.069,-2.240,-3.920,-0.630
9664625,-0.996,-0.106,-0.079,0.840,-2.730,-0.070
9664649,-0.995,-0.112,-0.081,0.560,-3.220,-0.770
9664667,-0.994,-0.106,-0.081,0.560,-3.780,-0.910
9664691,-0.997,-0.101,-0.073,-17.920,-4.200,-1.330
9664711,-0.995,-0.107,-0.074,-0.910,-4.060,-1.470
9664735,-0.998,-0.119,-0.068,-0.910,-3.780,-1.330
9664755,-0.990,-0.114,-0.075,0.140,-2.660,-0.910
9664775,-0.996,-0.107,-0.077,1.330,-2.800,-0.910
9664794,-0.998,-0.108,-0.077,1.540,-3.220,-1.120
9664815,-0.998,-0.104,-0.073,0.630,-3.570,-1.260
9664835,-1.002,-0.102,-0.075,-0.490,-4.060,-1.400
9664855,-1.000,-0.107,-0.073,-0.840,-3.710,-1.750
9664875,-0.997,-0.112,-0.069,0.070,-3.150,-1.610
9664894,-0.997,-0.106,-0.072,0.840,-3.220,-1.750
9664918,-0.996,-0.105,-0.075,0.350,-2.940,-1.820
9664937,-1.000,-0.108,-0.073,-0.070,-3.360,-2.030
9664960,-0.995,-0.109,-0.071,-0.420,-3.150,-1.750
9664980,-0.996,-0.113,-0.070,0.140,-3.290,-1.750
9664999,-0.997,-0.103,-0.073,-0.420,-3.500,-1.890
9665024,-0.996,-0.116,-0.067,-0.350,-3.150,-1.890
9665040,-1.000,-0.104,-0.073,0.000,-2.800,-2.170
9665064,-0.997,-0.106,-0.074,0.560,-2.870,-2.170
9665084,-0.996,-0.113,-0.074,0.210,-2.870,-1.820
9665104,-0.994,-0.107,-0.070,-0.070,-2.800,-1.890
9665128,-0.997,-0.112,-0.069,0.350,-2.450,-1.890
9665148,-1.001,-0.107,-0.070,0.490,-2.590,-1.960
9665168,-0.997,-0.107,-0.074,0.560,-2.240,-1.820
9665188,-0.994,-0.113,-0.071,0.070,-2.240,-2.100
9665208,-0.998,-0.106,-0.071,0.070,-2.450,-2.240
9665226,-0.996,-0.107,-0.072,0.000,-2.100,-2.380
9665249,-0.997,-0.105,-0.073,-0.420,-2.240,-2.660
9665270,-1.000,-0.112,-0.079,0.490,-1.750,-2.520
9665290,-0.995,-0.118,-0.075,-0.560,-2.590,-2.870
9665314,-0.994,-0.115,-0.071,-0.420,-2.240,-2.800
9665333,-0.996,-0.111,-0.076,0.350,-2.240,-2.730
9665353,-0.994,-0.111,-0.072,0.980,-1.890,-2.870
9665377,-0.992,-0.120,-0.071,1.680,-1.330,-2.660
9665396,-0.998,-0.113,-0.077,1.260,-1.750,-2.940
9665416,-1.001,-0.104,-0.076,1.120,-2.170,-3.220
9665437,-0.996,-0.106,-0.071,0.700,-2.100,-3.570
9665457,-0.996,-0.114,-0.075,1.470,-1.820,-3.430
9665477,-0.995,-0.117,-0.076,1.610,-1.750,-3.290
9665500,-0.996,-0.112,-0.076,1.470,-2.240,-3.290
9665520,-0.994,-0.120,-0.074,0.420,-1.680,-3.010
9665540,-0.998,-0.123,-0.076,0.700,-2.030,-3.220
9665564,-0.993,-0.111,-0.081,1.470,-1.960,-3.150
9665584,-0.991,-0.118,-0.076,1.190,-1.610,-2.940
9665604,-0.995,-0.118,-0.076,0.840,-2.170,-3.010
9665628,-0.996,-0.129,-0.078,1.540,-1.960,-2.520
9665648,-0.997,-0.117,-0.077,1.400,-1.960,-2.380
9665667,-0.996,-0.116,-0.077,1.540,-1.680,-1.890
9665685,-0.996,-0.122,-0.078,0.910,-1.610,-2.100
9665709,-0.995,-0.121,-0.078,1.680,-1.680,-1.750
9665727,-0.994,-0.118,-0.084,2.170,-1.750,-1.890
9665749,-0.998,-0.114,-0.079,1.050,-2.100,-2.240
9665768,-0.998,-0.116,-0.082,0.140,-2.310,-2.450
9665792,-0.994,-0.119,-0.079,-0.280,-2.450,-2.520
9665807,-0.994,-0.250,-0.079,0.140,-2.660,-2.170
9665827,-0.994,-0.121,-0.075,0.770,-2.170,-2.100
9665852,-0.997,-0.124,-0.082,1.120,-2.100,-2.100
9665872,-0.992,-0.122,-0.084,0.980,-1.960,-2.030
9665892,-0.993,-0.119,-0.081,0.630,-2.310,-2.170
9665912,-0.996,-0.122,-0.082,0.000,-2.520,-2.520
9665927,-0.994,-0.126,-0.080,0.490,-2.380,-2.520
9665951,-0.995,-0.119,-0.080,0.910,-2.520,-2.310
9665972,-0.997,-0.122,-0.081,0.070,-2.520,-2.380
9665992,-0.992,-0.120,-0.084,0.770,-2.170,-2.310
9666012,-0.991,-0.122,-0.081,0.560,-2.030,-2.100
9666032,-0.994,-0.123,-0.084,0.350,-2.450,-2.310
9666051,-0.996,-0.122,-0.079,0.210,-2.800,-2.520
9666070,-0.996,-0.123,-0.083,0.140,-2.520,-2.310
9666095,-0.993,-0.122,-0.083,0.140,-2.730,-2.380
9666115,-0.996,-0.126,-0.081,0.350,-2.660,-2.450
9666135,-0.992,-0.128,-0.079,0.420,-2.520,-2.170
