Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1743386219.693793,0.931,-0.168,0.394,4.76,-3.29,-0.14
1743386219.737864,0.927,-0.17,0.392,1.54,-3.01,1.26
1743386219.783932,0.93,-0.167,0.389,-0.21,-3.29,1.54
1743386219.844172,0.933,-0.169,0.395,0.07,-3.57,1.96
1743386219.903185,0.928,-0.159,0.4,0.42,-3.78,2.1
1743386219.933992,0.932,-0.159,0.398,1.12,-3.71,1.61
1743386219.979226,0.93,-0.161,0.402,0.07,-3.29,0.7
1743386220.039619,0.934,-0.163,0.4,0.21,-2.8,0.21
1743386220.084078,0.934,-0.167,0.395,-0.49,-2.59,0.07
1743386220.128671,0.931,-0.168,0.394,0.21,-2.73,0.0
1743386220.177258,0.933,-0.17,0.389,0.28,-3.08,-0.14
1743386220.2183108,0.935,-0.169,0.394,1.26,-3.64,-0.28
1743386220.280617,0.929,-0.179,0.397,0.63,-3.5,0.28
1743386220.356278,0.933,-0.175,0.397,2.1,-3.08,0.98
1743386220.416403,0.935,-0.168,0.396,1.89,-3.08,0.98
1743386220.474974,0.935,-0.166,0.395,2.38,-2.66,1.19
1743386220.5354948,0.933,-0.175,0.392,0.91,-2.73,0.77
1743386220.5788622,0.933,-0.161,0.392,0.63,-2.52,0.14
1743386220.624305,0.932,-0.171,0.389,0.28,-2.17,0.0
1743386220.668809,0.935,-0.171,0.389,0.84,-2.31,-0.14
1743386220.729938,0.938,-0.173,0.387,0.42,-2.45,0.21
1743386220.78983,0.925,-0.163,0.389,0.63,-2.24,0.28
1743386220.832861,0.935,-0.165,0.392,0.77,-2.52,-0.35
1743386220.878871,0.929,-0.166,0.394,0.14,-2.1,0.28
1743386220.939306,0.933,-0.166,0.388,0.84,-2.17,-0.07
1743386220.9990249,0.935,-0.168,0.389,-0.49,-2.45,-0.56
1743386221.044713,0.931,-0.166,0.389,-0.21,-2.52,-0.35
1743386221.073845,0.933,-0.172,0.392,0.28,-2.66,-0.7
