Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.014	0.009	0.036	7.0	0.14	-1.05
25	-1.015	0.007	0.037	6.65	0.21	-1.26
43	-1.011	0.003	0.035	6.16	0.35	-1.4
67	-1.012	0.008	0.039	6.02	0.56	-1.4
87	-1.013	0.008	0.037	5.32	0.0	-1.33
107	-1.01	0.011	0.036	4.76	-0.07	-1.19
131	-1.013	0.018	0.036	4.69	0.21	-1.19
151	-1.014	0.024	0.039	3.92	0.35	-0.91
171	-1.012	0.014	0.031	2.45	-0.63	-0.84
191	-1.005	0.018	0.027	1.89	-0.42	-1.05
210	-1.01	0.022	0.036	0.77	0.42	-1.12
230	-1.017	0.02	0.04	-0.91	0.21	-1.12
247	-1.02	0.017	0.031	-1.68	-0.07	-1.33
271	-1.02	0.013	0.031	-2.38	-0.35	-1.54
291	-1.018	0.007	0.034	-3.22	-0.49	-1.54
311	-1.014	0.003	0.037	-3.71	-0.49	-1.75
330	-1.012	0.004	0.034	-3.85	-0.56	-1.61
351	-1.01	0.005	0.034	-3.99	-0.7	-1.61
373	-1.012	0.009	0.035	-3.85	-0.77	-1.26
395	-1.014	0.005	0.032	-4.2	-0.98	-0.98
415	-1.012	0.007	0.028	-4.06	-1.19	-0.84
433	-1.012	0.005	0.029	-4.2	-0.91	-0.84
455	-1.014	0.003	0.035	-4.2	-0.63	-0.77
473	-1.013	0.005	0.037	-3.92	-0.84	-0.77
493	-1.015	0.005	0.035	-3.43	-1.12	-0.77
517	-1.012	0.002	0.031	-2.87	-1.05	-0.63
532	-1.014	0.0	0.033	-2.73	-0.98	-0.63
556	-1.015	-0.001	0.028	-2.45	-0.77	-0.49
577	-1.012	0.001	0.021	-1.82	-0.28	-0.49
596	-1.011	-0.003	0.023	-1.33	0.21	-0.35
620	-1.014	0.0	0.023	-0.77	0.49	-0.56
639	-1.011	-0.002	0.024	0.0	0.77	-0.49
660	-1.011	-0.004	0.021	0.49	0.91	-0.63
679	-1.01	-0.001	0.024	0.98	0.98	-0.56
700	-1.009	0.005	0.026	1.19	0.77	-0.56
723	-1.011	0.004	0.017	1.19	0.77	-0.56
744	-1.011	0.006	0.015	1.19	1.05	-0.56
764	-1.011	0.006	0.016	1.33	1.19	-0.56
783	-1.014	0.006	0.016	1.26	1.47	-0.7
803	-1.013	0.005	0.014	1.47	1.61	-0.7
827	-1.013	0.007	0.017	1.68	1.82	-0.84
847	-1.019	0.004	0.021	1.82	1.47	-0.84
868	-1.02	-0.001	0.023	1.89	0.98	-0.91
887	-1.021	0.002	0.023	2.31	0.42	-1.19
905	-1.023	0.01	0.023	3.08	0.07	-1.26
928	-1.031	0.006	0.029	2.87	-1.05	-0.98
948	-1.031	0.002	0.011	3.08	-2.87	-0.63
966	-1.022	0.007	0.002	3.22	-3.36	-0.49
987	-1.021	0.008	0.004	3.15	-4.2	-0.56
1006	-1.01	0.007	0.001	3.08	-4.9	-0.63
1028	-0.994	0.005	-0.0	2.94	-4.62	-0.84
1049	-0.992	0.004	0.007	3.01	-3.71	-0.91
1069	-0.994	0.009	0.016	2.52	-2.59	-1.05
1094	-0.998	0.01	0.022	1.89	-1.19	-1.26
1110	-1.008	0.014	0.03	1.4	-0.28	-1.47
1134	-1.011	0.015	0.034	1.05	0.56	-1.75
1155	-1.02	0.008	0.04	0.56	0.91	-1.68
1174	-1.019	0.01	0.039	0.28	0.98	-1.61
1195	-1.014	0.011	0.029	0.28	1.26	-1.26
1213	-1.016	0.006	0.027	-0.14	1.26	-0.98
1230	-1.017	0.007	0.024	-0.49	0.98	-0.84
1254	-1.015	0.007	0.015	-0.7	0.56	-0.84
1274	-1.016	0.007	0.011	-0.84	0.49	-0.84
1294	-1.013	0.006	0.011	-1.05	0.56	-0.77
1314	-1.014	0.004	0.007	-1.19	0.49	-0.84
1334	-1.017	0.005	0.009	-1.26	0.42	-0.98
1357	-1.018	0.005	0.014	-1.26	-0.35	-1.12
1381	-1.018	0.001	0.018	-1.26	-1.05	-1.12
1401	-1.018	-0.0	0.018	-1.26	-1.82	-1.19
1421	-1.019	-0.001	0.022	-0.98	-2.38	-0.98
1440	-1.019	-0.003	0.02	-0.77	-2.8	-0.91
1463	-1.016	-0.002	0.011	-0.49	-2.8	-0.91
1482	-1.012	-0.003	0.007	-0.14	-1.96	-0.91
1505	-1.012	-0.003	0.005	0.14	-0.63	-0.98
1524	-1.013	-0.003	0.011	0.49	-0.42	-0.84
1548	-1.014	-0.002	0.016	0.7	0.0	-0.98
1569	-1.024	-0.001	0.017	0.7	-0.21	-0.98
1586	-1.026	-0.0	0.02	0.91	-1.12	-0.91
1603	-1.019	0.002	0.016	1.26	-2.1	-0.77
1628	-1.018	0.004	0.017	1.61	-3.15	-0.49
1646	-1.017	0.004	0.01	1.54	-3.78	-0.14
1670	-1.022	-0.007	0.006	1.75	-4.41	0.0
1690	-1.034	0.002	0.006	3.43	-6.16	0.56
1708	-1.027	0.002	-0.012	3.85	-8.61	1.4
1730	-0.982	-0.018	-0.057	1.89	-6.93	0.84
1749	-0.978	0.005	-0.038	-1.47	-2.45	-0.77
1773	-1.035	0.036	0.013	-5.11	-2.59	-2.24
1794	-1.086	0.045	0.036	-4.41	-7.35	-2.1
1810	-1.095	0.027	0.027	-3.22	-11.41	-1.54
1829	-1.074	0.02	0.015	-2.66	-13.79	-0.21
1855	-1.048	-0.0	0.043	-0.98	-16.03	2.38
1874	-1.039	-0.005	0.061	0.07	-17.92	3.5
1893	-1.034	0.006	0.061	1.82	-21.07	3.99
1917	-1.025	0.002	0.067	2.17	-22.82	3.22
1935	-1.029	-0.003	0.076	2.31	-24.08	2.59
1956	-1.027	0.012	0.09	0.49	-24.43	1.61
1976	-1.021	0.015	0.094	-0.35	-23.52	1.12
2001	-1.009	-0.009	0.112	-0.49	-20.65	0.28
2020	-1.012	0.014	0.125	0.42	-17.99	-0.21
2039	-1.017	0.013	0.138	1.26	-15.26	0.14
2058	-1.024	0.017	0.164	2.24	-13.09	0.21
2078	-1.01	0.037	0.169	1.47	-12.46	2.45
2103	-1.006	0.019	0.151	0.63	-9.17	2.31
2123	-1.012	0.022	0.174	-0.77	-4.41	4.2
2142	-0.998	0.015	0.13	0.0	-1.75	3.22
2162	-1.014	0.059	0.162	-1.47	2.73	4.9
2181	-1.014	0.035	0.155	-1.33	2.8	4.27
