Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
7425507,-0.981,-0.160,-0.091,4.270,-15.050,-6.720
7425532,-0.972,-0.173,-0.092,-1.470,-11.690,3.920
7425552,-0.984,-0.145,-0.075,-2.380,-10.080,10.500
7425571,-0.994,-0.101,-0.033,-14.700,-6.790,16.520
7425591,-1.021,-0.121,-0.014,-37.450,-7.350,22.680
7425612,-0.996,-0.183,-0.006,-48.650,-6.580,33.180
7425631,-0.972,-0.222,-0.020,-49.280,-6.930,42.980
7425656,-0.946,-0.263,-0.039,-45.360,-5.040,56.770
7425676,-0.935,-0.266,-0.047,-39.410,-4.340,66.150
7425696,-0.946,-0.260,-0.039,-38.780,-3.920,70.350
7425715,-0.966,-0.329,-0.034,-34.860,-3.990,73.780
7425739,-0.986,-0.354,-0.040,-26.040,-2.240,78.470
7425883,-0.994,-0.348,-0.060,39.130,-0.490,24.570
7425902,-0.979,-0.350,-0.073,46.270,0.980,16.240
7425920,-0.976,-0.336,-0.078,56.770,0.770,8.890
7425939,-0.963,-0.313,-0.086,66.780,1.750,2.240
7425964,-0.968,-0.288,-0.091,75.040,2.520,-5.180
7425984,-0.971,-0.272,-0.107,82.600,3.290,-9.520
7426124,-1.003,-0.090,-0.227,102.900,11.620,-30.170
7426148,-1.013,-0.101,-0.180,87.990,8.190,-35.630
7426167,-0.962,-0.135,-0.203,90.930,15.540,-31.640
7426191,-0.983,-0.185,-0.257,105.210,20.580,-27.230
7426210,-0.941,-0.084,-0.163,102.200,27.370,-23.170
7426231,-1.008,-0.122,-0.178,107.800,24.850,-18.480
7426254,-0.987,-0.051,-0.146,95.620,28.490,-12.950
7426278,-0.998,-0.049,-0.152,96.530,26.740,-5.530
7426298,-1.007,0.026,-0.193,65.520,28.700,-4.760
7426317,-0.984,-0.043,-0.101,71.960,25.550,7.700
7426337,-1.041,0.037,-0.122,53.200,23.170,10.850
7426361,-1.026,0.028,-0.110,27.230,16.660,11.760
7426504,-1.028,-0.174,-0.152,-55.370,-15.750,8.960
7426524,-1.013,-0.202,-0.150,-61.810,-19.740,4.620
7426544,-0.966,-0.215,-0.144,-64.330,-16.100,1.470
7426562,-1.020,-0.209,-0.180,-51.100,-26.180,-3.220
7426586,-0.984,-0.230,-0.150,-70.000,-20.440,-8.890
7426603,-0.957,-0.239,-0.134,-64.680,-19.390,-9.030
7426625,-0.991,-0.228,-0.125,-56.910,-18.270,-9.730
7426646,-1.000,-0.248,-0.111,-56.630,-16.450,-9.660
7426669,-0.984,-0.216,-0.099,-55.860,-17.710,-12.250
7426690,-0.956,-0.214,-0.099,-54.040,-16.100,-12.810
7426710,-0.959,-0.239,-0.104,-48.230,-15.190,-13.020
7426734,-0.963,-0.244,-0.104,-41.440,-14.770,-12.180
7426751,-0.959,-0.258,-0.127,-31.640,-13.370,-10.640
7426775,-0.961,-0.247,-0.149,-20.300,-10.710,-7.070
7426794,-0.978,-0.238,-0.172,-10.920,-8.470,-5.530
7426814,-0.984,-0.201,-0.165,-8.120,-7.700,-6.860
7426833,-0.968,-0.176,-0.159,-10.850,-7.350,-10.710
7426852,-0.952,-0.149,-0.154,-20.580,-4.690,-14.840
7426877,-0.950,-0.158,-0.157,-34.720,-3.150,-21.210
7426895,-0.952,-0.156,-0.146,-41.160,-1.260,-23.730
7426914,-0.992,-0.183,-0.127,-47.110,-1.190,-24.780
7426934,-1.002,-0.204,-0.095,-50.470,-0.770,-22.190
7426959,-1.029,-0.233,-0.082,-49.560,-1.190,-18.200
7426979,-1.022,-0.256,-0.065,-51.100,-4.340,-14.980
7426999,-1.005,-0.283,-0.080,-41.860,-10.920,-10.290
7427022,-0.972,-0.296,-0.072,-28.910,-2.170,-5.390
7427041,-0.956,-0.232,-0.045,-42.700,-6.720,-4.970
7427061,-0.998,-0.240,-0.041,-46.620,-18.550,-6.440
7427085,-0.876,-0.276,-0.067,-45.710,-21.980,-6.650
7427105,-1.002,-0.294,-0.079,-42.490,-24.570,-5.810
7427125,-0.997,-0.280,-0.069,-42.910,-23.800,-5.740
7427144,-1.013,-0.311,-0.074,-38.710,-29.750,-6.300
7427165,-1.003,-0.327,-0.057,-40.950,-29.540,-8.190
7427185,-0.982,-0.337,-0.080,-41.020,-28.140,-10.290
7427205,-0.964,-0.298,-0.065,-41.370,-25.900,-14.770
7427226,-0.945,-0.342,-0.085,-39.410,-25.060,-16.730
7427249,-0.998,-0.306,-0.124,-35.490,-27.930,-23.030
7427268,-0.963,-0.329,-0.117,-33.460,-28.000,-26.250
7427290,-0.957,-0.325,-0.134,-24.780,-25.550,-27.720
7427314,-0.956,-0.330,-0.142,-18.270,-21.840,-27.300
7427334,-0.947,-0.294,-0.142,-13.370,-19.390,-27.650
7427354,-0.937,-0.290,-0.147,-11.340,-15.820,-26.600
7427371,-0.939,-0.303,-0.148,-8.470,-12.460,-23.940
7427394,-0.933,-0.297,-0.142,-5.530,-7.770,-19.040
7427414,-0.947,-0.300,-0.142,-0.910,-2.870,-12.950
7427432,-0.949,-0.279,-0.139,-0.140,-1.190,-8.750
7427452,-0.932,-0.281,-0.139,0.910,2.170,-4.060
7427474,-0.933,-0.269,-0.123,-0.490,5.950,1.260
7427494,-0.975,-0.251,-0.125,-2.100,7.140,3.920
7427516,-0.981,-0.252,-0.109,-7.560,7.420,4.970
7427539,-1.036,-0.264,-0.102,-6.860,10.640,7.000
7427560,-1.097,-0.209,-0.090,-11.060,7.980,7.700
7427579,-1.099,-0.176,-0.090,-18.340,6.930,8.680
7427603,-1.122,-0.162,-0.078,-26.670,3.010,11.200
7427620,-1.211,-0.132,-0.099,-29.120,1.260,13.300
7427644,-1.213,-0.041,-0.141,-46.410,-9.590,11.060
7427664,-1.160,-0.088,-0.141,-55.720,-11.060,15.050
7427679,-1.188,-0.086,-0.150,-52.710,-12.320,21.980
7427702,-1.201,-0.026,-0.165,-56.420,-16.520,28.840
7427726,-1.141,-0.072,-0.180,-51.380,-15.680,46.760
7427746,-1.180,-0.134,-0.206,-36.400,-23.520,60.410
7427765,-1.135,-0.139,-0.209,-15.470,-11.970,83.440
7427786,-1.179,-0.101,-0.244,5.740,-10.290,99.680
