Millis,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
11049868,-1.002,0.031,-0.058,39.900,-19.530,-2.940
11049893,-0.992,0.001,-0.034,37.660,-17.990,-3.500
11049912,-0.990,0.039,-0.006,36.260,-16.240,-1.960
11049932,-0.988,0.066,-0.027,30.730,-14.980,-2.800
11049956,-0.998,0.049,-0.039,22.960,-11.760,-3.010
11049976,-0.998,0.061,-0.032,20.440,-12.740,-2.030
11049996,-1.021,0.047,-0.044,16.870,-11.760,-1.960
11050015,-1.017,0.033,-0.022,18.340,-12.110,-1.330
11050039,-0.985,0.050,-0.033,19.180,-8.750,-0.280
11050056,-1.007,0.033,-0.045,18.480,-6.090,-1.610
11050077,-1.015,0.034,-0.000,22.120,-8.190,-2.030
11050101,-1.018,0.035,-0.000,22.610,-6.230,-0.420
11050121,-1.027,-0.002,0.024,24.920,-4.410,-1.890
11050140,-1.016,0.041,0.054,21.350,-6.440,-1.050
11050161,-1.017,0.038,0.069,14.350,-4.620,-0.980
11050180,-1.014,0.028,0.066,5.110,-4.340,-3.010
11050199,-1.031,0.011,0.063,-2.870,-4.900,-5.180
11050219,-1.008,0.046,0.058,-6.580,-8.820,-4.550
11050239,-0.976,0.052,0.061,-13.580,-7.840,-2.380
11050264,-0.975,0.065,0.036,-15.680,-8.890,0.840
11050282,-1.014,0.061,-0.008,-17.570,-6.860,1.330
11050301,-1.020,0.094,-0.002,-19.880,-8.400,2.170
11050321,-0.983,0.076,-0.057,-24.360,-3.010,1.400
11050341,-1.002,0.019,-0.082,-20.160,2.520,-0.210
11050366,-1.014,0.014,-0.090,-10.990,9.800,-1.470
11050386,-1.042,0.027,-0.102,-5.110,14.210,-3.150
11050406,-1.013,0.018,-0.095,-6.370,20.230,-4.130
11050426,-1.010,0.014,-0.068,-8.750,18.060,-5.390
11050450,-0.980,0.009,-0.110,-13.790,25.970,-4.970
11050468,-1.005,-0.029,-0.082,-17.780,24.570,-4.130
11050489,-0.979,-0.012,-0.061,-19.320,22.750,-3.220
11050509,-1.003,-0.064,-0.023,-19.880,19.740,-3.920
11050530,-1.001,-0.069,0.012,-13.720,9.590,-2.870
11050554,-0.982,-0.098,0.052,-0.280,3.710,-1.890
11050573,-0.976,-0.105,0.115,8.400,-3.710,-1.260
11050594,-0.969,0.019,0.180,14.630,-17.570,1.680
11050618,-1.026,0.024,0.209,0.490,-27.160,1.610
11050636,-1.049,0.003,0.220,-4.480,-39.620,3.150
11050655,-1.065,-0.038,0.216,-15.330,-39.340,4.270
11050680,-1.020,0.078,0.188,-7.770,-41.160,0.700
11050700,-0.816,-0.124,-0.042,12.040,-20.300,6.440
11050719,-1.071,0.178,0.060,14.840,-26.390,5.530
11050739,-0.982,0.183,-0.075,12.740,-24.990,4.480
11050760,-0.999,0.096,-0.097,23.100,-20.790,-4.970
11050779,-0.980,0.183,-0.023,24.010,-19.810,-2.800
11050798,-0.950,0.340,0.090,8.470,-15.260,3.080
11050818,-1.022,0.237,0.286,-29.470,-19.250,6.230
11050842,-1.162,-0.429,-0.342,-40.180,-27.160,-15.190
11050857,-0.996,-0.233,0.083,2.660,2.170,-7.490
11050882,-1.083,0.091,0.080,-9.380,-32.410,8.260
11050900,-0.935,0.095,0.139,-15.540,-8.960,8.120
11050920,-1.003,0.071,0.125,-3.990,-12.670,-2.100
11050939,-1.008,0.031,0.113,0.490,-9.520,-9.100
11050964,-0.982,0.028,0.151,1.120,-4.550,-6.580
11050985,-0.957,-0.035,0.168,5.670,2.240,-6.580
11051004,-1.002,0.049,0.127,6.790,4.620,-6.860
11051024,-0.994,0.064,0.130,-1.400,3.920,-8.260
11051041,-1.012,-0.001,0.111,-1.190,2.870,-8.680
11051064,-1.001,-0.031,0.101,9.170,3.920,-9.870
11051085,-0.984,0.000,0.094,14.910,7.490,-10.220
11051103,-1.017,0.035,0.098,13.300,7.490,-9.730
11051124,-0.994,-0.000,0.110,13.090,6.090,-10.360
11051146,-0.997,-0.001,0.083,17.010,9.450,-11.480
11051166,-1.029,0.043,0.054,17.150,3.220,-12.040
11051190,-0.998,0.026,0.073,13.440,5.320,-12.740
11051210,-1.026,0.007,0.074,11.060,7.980,-12.320
11051230,-1.020,-0.020,0.066,10.430,7.910,-10.430
11051253,-1.010,-0.017,0.056,8.890,4.200,-8.260
11051272,-1.025,-0.012,0.057,6.440,1.820,-6.650
11051292,-1.014,-0.010,0.057,3.010,2.800,-5.880
11051312,-1.001,-0.017,0.050,4.830,1.120,-5.880
11051336,-1.008,-0.023,0.066,8.540,2.380,-6.230
11051354,-1.007,0.002,0.043,6.580,1.960,-6.230
11051378,-1.017,-0.003,0.041,2.800,-0.700,-4.830
11051397,-1.010,-0.011,0.045,1.330,-0.560,-3.920
11051416,-0.985,-0.026,0.054,0.700,-1.260,-4.620
11051434,-0.993,-0.033,0.057,0.630,-1.120,-4.410
11051458,-1.007,-0.032,0.060,2.450,-1.960,-3.850
11051475,-1.000,-0.009,0.041,5.530,-0.980,-5.110
11051495,-1.019,-0.016,0.027,5.390,-3.570,-5.880
11051519,-1.016,-0.023,0.059,3.220,-5.810,-6.370
11051539,-0.994,-0.027,0.059,5.110,-5.320,-6.020
11051559,-1.022,-0.016,0.060,6.860,-3.710,-7.490
11051578,-1.013,-0.024,0.043,5.180,-5.250,-7.350
11051602,-1.018,-0.033,0.039,2.520,-9.660,-5.320
11051622,-1.005,-0.018,0.036,-0.560,-9.240,-5.180
11051640,-1.025,-0.034,0.037,-0.210,-13.720,-5.530
11051662,-1.009,-0.054,0.068,1.330,-14.140,-5.740
11051686,-1.005,-0.050,0.068,3.780,-15.960,-5.880
11051706,-1.007,-0.060,0.071,4.410,-13.510,-5.320
11051726,-1.024,-0.052,0.064,5.950,-17.150,-4.900
11051745,-1.005,-0.029,0.061,5.530,-17.640,-4.620
11051765,-0.992,-0.035,0.077,4.620,-18.200,-4.830
11051785,-1.020,-0.056,0.088,3.850,-19.040,-4.200
11051805,-1.007,-0.055,0.092,5.740,-20.370,-2.870
11051827,-1.014,-0.025,0.086,3.430,-20.860,-1.120
11051849,-1.030,0.035,0.089,-4.620,-20.230,-0.770
11051868,-1.054,-0.017,0.098,-12.110,-27.790,0.770
11051887,-1.000,-0.096,0.112,-6.720,-30.170,1.260
11051911,-0.976,-0.078,0.111,1.820,-30.940,2.310
11051931,-1.010,-0.070,0.187,8.610,-29.610,0.560
11051951,-1.036,-0.024,0.182,3.920,-33.950,3.920
11051969,-0.956,-0.053,0.197,6.160,-35.210,3.570
11051989,-0.915,-0.009,0.163,0.140,-22.820,1.750
11052009,-1.027,0.021,0.227,-7.210,-26.740,0.140
11052029,-0.992,0.006,0.258,-4.480,-23.800,-0.560
11052052,-0.896,-0.025,0.222,-3.850,-3.780,-2.170
11052071,-0.935,-0.069,0.247,13.860,1.120,-4.130
11052089,-1.009,-0.028,0.147,4.900,-11.830,-1.330
11052108,-0.984,-0.050,0.258,7.770,-14.560,-2.730
11052133,-0.951,-0.063,0.266,5.110,-2.030,-2.170
11052153,-0.971,-0.020,0.218,-6.580,-1.890,-0.350
11052173,-0.976,0.010,0.168,-16.170,-2.170,0.350
11052192,-1.025,-0.002,0.217,-16.590,-2.450,-3.080
11052212,-1.016,-0.084,0.239,-7.210,-8.190,-5.600
11052228,-0.943,-0.080,0.224,3.360,-2.310,-4.340
11052250,-0.968,-0.044,0.214,10.640,2.520,-4.970
11052268,-0.972,-0.043,0.240,17.570,3.850,-8.470
11052291,-0.957,-0.011,0.270,13.720,5.950,-8.680
11052309,-0.930,-0.009,0.204,3.220,13.720,-7.770
11052333,-0.961,-0.081,0.200,5.320,17.080,-10.990
11052353,-1.000,-0.085,0.279,18.340,13.160,-13.020
11052373,-0.993,-0.099,0.145,22.050,17.850,-12.950
11052393,-1.031,-0.046,0.140,18.830,14.770,-9.030
11052411,-1.022,-0.019,0.041,12.250,5.810,-7.210
11052435,-1.055,-0.019,0.116,4.480,-0.420,-3.360
11052452,-1.024,-0.030,0.126,-2.380,-7.840,-1.960
11052476,-1.016,-0.046,0.127,-4.060,-9.590,0.770
11052495,-1.023,-0.102,0.199,4.900,-16.450,1.120
11052515,-0.956,-0.060,0.175,4.130,-13.860,2.240
11052534,-1.008,-0.057,0.213,1.890,-14.210,4.200
11052559,-0.980,-0.072,0.180,3.360,-14.070,4.200
11052583,-0.998,-0.054,0.181,5.460,-13.230,3.360
11052602,-1.004,-0.056,0.182,8.470,-15.960,3.430
11052623,-0.981,-0.054,0.208,7.560,-16.450,4.340
11052643,-0.965,-0.063,0.228,8.330,-14.910,4.340
11052663,-0.967,-0.059,0.240,11.060,-11.830,3.990
11052682,-0.976,-0.046,0.224,14.770,-11.900,2.800
