Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-0.968	0.025	0.356	-2.38	8.33	-1.33
20	-0.974	0.028	0.358	-0.49	6.65	-1.47
40	-0.969	0.038	0.353	1.12	4.62	-1.26
65	-0.971	0.029	0.347	0.98	1.54	-0.91
85	-0.972	0.027	0.354	0.56	-0.21	-0.98
105	-0.967	0.033	0.346	-0.07	-1.61	-0.91
126	-0.967	0.032	0.343	0.42	-1.61	-0.91
144	-0.964	0.038	0.351	1.26	-1.26	-1.05
168	-0.976	0.029	0.346	1.47	-3.78	-1.33
188	-0.966	0.032	0.337	1.4	-3.43	-1.33
208	-0.968	0.028	0.347	1.12	-3.64	-1.33
232	-0.967	0.03	0.342	1.47	-4.48	-1.54
247	-0.961	0.029	0.345	1.96	-4.48	-1.47
270	-0.961	0.031	0.341	1.96	-3.43	-1.54
289	-0.969	0.03	0.344	2.24	-2.59	-1.54
315	-0.967	0.03	0.344	2.38	-2.59	-1.47
334	-0.96	0.031	0.346	1.47	-1.89	-1.4
353	-0.961	0.033	0.342	1.05	-1.05	-1.54
373	-0.964	0.033	0.346	1.12	-0.63	-1.68
394	-0.962	0.031	0.343	1.47	-0.56	-1.54
413	-0.964	0.029	0.347	1.54	-0.35	-1.82
438	-0.96	0.027	0.342	1.19	0.7	-1.96
453	-0.964	0.033	0.348	1.75	1.4	-2.03
477	-0.977	0.023	0.352	0.21	-0.35	-1.75
493	-0.962	0.032	0.325	-0.28	-0.98	-1.75
518	-0.958	0.038	0.352	3.08	3.36	-2.03
539	-0.97	0.032	0.344	3.08	-0.28	-1.82
556	-0.964	0.028	0.324	0.91	0.0	-1.68
580	-0.967	0.033	0.339	-0.14	2.66	-1.47
600	-0.967	0.031	0.342	-0.21	3.43	-1.47
615	-0.971	0.031	0.343	0.56	3.36	-1.4
640	-0.968	0.032	0.338	1.61	2.45	-1.4
658	-0.97	0.031	0.336	1.19	2.66	-1.47
