Millis	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ
0	-1.0	-0.078	-0.0	31.5	14.84	17.78
24	-0.999	-0.07	-0.114	31.85	13.86	16.24
43	-0.996	-0.062	-0.121	32.83	12.74	15.47
66	-0.996	-0.064	-0.129	32.48	11.76	14.77
87	-0.982	-0.07	-0.138	32.48	11.48	13.72
107	-0.977	-0.056	-0.136	32.55	13.23	12.88
122	-0.988	-0.064	-0.127	32.55	13.3	12.32
147	-0.993	-0.069	-0.136	31.71	10.64	11.69
165	-0.988	-0.059	-0.146	31.5	9.87	10.99
185	-0.996	-0.051	-0.149	31.92	10.22	10.29
209	-1.004	-0.051	-0.15	31.85	10.36	9.45
225	-1.008	-0.053	-0.156	30.17	10.57	8.75
250	-0.997	-0.052	-0.161	28.56	10.64	7.42
267	-0.991	-0.054	-0.159	27.23	10.36	6.72
290	-0.991	-0.046	-0.154	25.9	9.24	5.32
310	-0.998	-0.033	-0.163	23.66	7.98	4.97
331	-1.005	-0.021	-0.173	19.53	7.77	4.34
351	-1.011	-0.013	-0.168	16.38	6.86	3.92
369	-1.009	-0.021	-0.166	14.21	4.83	3.22
392	-1.005	-0.025	-0.167	12.18	3.29	2.17
412	-1.004	-0.024	-0.17	9.31	2.38	1.47
431	-1.001	-0.018	-0.163	6.51	0.91	1.05
455	-0.993	-0.02	-0.16	4.34	-1.26	0.77
475	-0.99	-0.019	-0.158	2.24	-3.08	0.63
496	-0.999	-0.019	-0.159	-17.78	-4.34	0.63
514	-1.007	-0.024	-0.173	-3.36	-5.67	0.35
535	-1.005	-0.022	-0.175	-7.35	-5.6	-0.56
556	-1.005	-0.007	-0.173	-10.85	-5.88	-0.98
575	-1.005	-0.005	-0.174	-14.0	-6.93	-2.03
594	-1.003	-0.002	-0.177	-16.87	-7.0	-2.52
611	-0.999	-0.021	-0.175	-18.48	-6.93	-3.01
634	-0.995	-0.039	-0.165	-19.11	-7.56	-4.13
655	-0.99	-0.041	-0.154	-19.74	-9.17	-5.32
675	-0.99	-0.046	-0.147	-19.6	-10.71	-6.37
694	-0.996	-0.056	-0.139	-18.83	-11.83	-6.3
711	-1.003	-0.063	-0.131	-17.22	-12.74	-5.95
734	-1.003	-0.054	-0.133	-15.75	-12.6	-5.95
755	-1.004	-0.047	-0.132	-15.61	-11.2	-6.23
774	-0.992	-0.049	-0.14	-14.56	-10.71	-6.37
799	-0.977	-0.042	-0.134	-13.09	-8.47	-6.86
819	-0.983	-0.038	-0.132	-10.92	-6.79	-7.56
837	-0.988	-0.029	-0.128	-9.45	-4.69	-8.54
857	-0.994	-0.02	-0.139	-11.83	-3.85	-9.52
879	-0.991	-0.015	-0.149	-15.19	-2.45	-10.5
901	-0.988	-0.007	-0.154	-18.2	0.07	-11.41
922	-0.991	-0.021	-0.148	-19.6	0.84	-13.09
939	-0.986	-0.031	-0.152	-20.58	-0.07	-14.14
959	-0.983	-0.044	-0.142	-22.05	-1.89	-15.54
980	-0.995	-0.064	-0.123	-22.75	-3.85	-17.08
1004	-1.02	-0.103	-0.121	-19.39	-7.91	-17.85
1028	-1.021	-0.129	-0.136	-16.31	-11.97	-18.34
1048	-1.024	-0.146	-0.152	-14.63	-13.16	-18.48
1067	-1.021	-0.148	-0.15	-14.21	-12.95	-18.2
1085	-1.015	-0.165	-0.133	-12.67	-11.27	-17.92
1108	-1.017	-0.173	-0.097	-10.29	-10.71	-16.94
1132	-1.01	-0.172	-0.072	-8.96	-14.56	-16.66
1152	-0.995	-0.167	-0.064	-8.19	-20.79	-16.73
1169	-0.996	-0.161	-0.072	-6.44	-22.96	-16.66
1193	-1.003	-0.159	-0.075	-4.13	-24.08	-14.98
1213	-1.017	-0.175	-0.074	-1.75	-25.06	-13.79
1233	-1.03	-0.179	-0.064	0.49	-26.25	-13.3
1253	-1.027	-0.182	-0.053	2.94	-28.91	-12.88
1276	-1.001	-0.188	-0.042	5.04	-31.22	-12.88
1297	-0.991	-0.194	-0.034	6.72	-32.62	-12.88
1317	-0.972	-0.202	-0.015	8.05	-32.69	-13.16
1337	-0.973	-0.19	0.01	9.38	-32.55	-13.23
1354	-0.987	-0.186	0.026	11.34	-32.69	-12.67
1373	-0.98	-0.198	0.02	13.79	-33.18	-11.62
1398	-0.96	-0.203	0.013	14.49	-31.01	-10.43
1418	-0.957	-0.214	0.021	15.61	-26.88	-10.08
1441	-0.962	-0.213	0.045	16.38	-21.91	-9.8
1462	-0.978	-0.208	0.068	17.29	-18.9	-10.01
1485	-0.981	-0.21	0.078	19.32	-18.06	-7.91
1505	-0.961	-0.218	0.067	18.76	-16.24	-7.49
1528	-0.952	-0.211	0.048	17.29	-12.67	-6.44
1552	-0.948	-0.2	0.041	16.1	-7.77	-5.11
1572	-0.949	-0.199	0.047	14.0	-2.73	-3.92
1594	-0.951	-0.201	0.065	12.95	1.19	-2.66
1618	-0.955	-0.201	0.066	12.95	4.97	-1.47
1637	-0.957	-0.193	0.069	11.06	8.68	0.07
1657	-0.983	-0.193	0.075	6.79	12.25	1.61
1678	-0.976	-0.192	0.065	2.03	15.96	4.13
1698	-0.974	-0.176	0.058	-1.82	20.44	7.0
1718	-0.953	-0.168	0.04	-0.84	22.82	11.83
1742	-0.922	-0.174	0.004	1.89	28.42	19.95
1762	-0.918	-0.176	0.0	2.17	35.84	26.88
1778	-0.906	-0.176	-0.011	3.08	41.86	33.46
1801	-0.904	-0.19	-0.036	4.13	47.81	40.88
1823	-0.9	-0.172	-0.047	4.97	56.21	46.76
1840	-0.903	-0.129	-0.065	5.18	61.95	52.22
1864	-0.893	-0.108	-0.114	7.07	70.49	57.96
1883	-0.879	-0.075	-0.132	8.89	78.89	61.95
1907	-0.866	-0.044	-0.164	10.43	88.27	68.81
1926	-0.843	-0.042	-0.215	10.08	97.79	72.45
1947	-0.826	0.013	-0.264	6.86	110.11	78.68
1967	-0.824	0.058	-0.27	-0.63	126.42	81.69
1984	-0.819	0.091	-0.278	-3.64	134.96	83.79
2004	-0.795	0.107	-0.29	-6.16	143.57	83.65
2028	-0.75	0.114	-0.298	-7.07	144.62	80.22
2048	-0.745	0.125	-0.339	-4.48	142.45	76.16
2068	-0.713	0.136	-0.447	-0.7	145.04	77.98
2087	-0.637	0.115	-0.525	1.89	156.17	70.63
2108	-0.616	0.134	-0.535	-1.89	157.64	65.66
2128	-0.614	0.219	-0.6	-10.57	155.54	59.78
2148	-0.644	0.267	-0.674	-19.88	164.99	53.97
2169	-0.641	0.358	-0.679	-32.69	179.06	50.68
2188	-0.668	0.362	-0.641	-36.33	160.51	48.51
2208	-0.559	0.304	-0.74	-32.34	146.23	37.66
2232	-0.507	0.365	-0.887	-30.52	142.24	23.73
2250	-0.46	0.365	-0.88	-28.63	147.7	20.51
2274	-0.365	0.263	-0.782	-25.97	148.26	15.89
2294	-0.301	0.342	-0.665	-23.66	120.19	13.23
2314	-0.216	0.278	-0.89	-17.85	111.86	14.14
2334	-0.345	0.642	-1.12	-20.37	123.27	19.39
2358	-0.486	0.602	-0.925	-26.18	115.99	27.65
2378	-0.346	0.509	-0.88	-25.83	89.81	28.98
2402	-0.246	0.462	-1.02	-25.27	78.96	29.19
2422	-0.139	0.421	-1.064	-25.55	88.13	25.55
2440	-0.051	0.328	-1.009	-24.64	89.25	17.5
2462	-0.026	0.374	-0.997	-18.62	87.43	16.73
2479	-0.153	0.43	-1.01	-19.18	86.94	8.89
2504	-0.175	0.468	-1.02	-10.85	97.79	16.66
2522	-0.087	0.481	-1.135	-11.9	107.87	22.89
2541	-0.025	0.499	-1.072	-10.85	103.25	27.37
2566	-0.058	0.597	-1.065	-12.81	79.52	19.46
2585	-0.025	0.636	-1.028	-15.75	64.96	12.74
2606	0.009	0.596	-1.093	-12.53	40.32	7.56
2626	0.053	0.563	-1.144	2.1	11.83	0.0
2646	0.081	0.556	-1.09	15.4	-17.15	-5.18
2666	0.069	0.564	-1.069	18.13	-36.68	-4.41
2686	0.045	0.521	-1.098	25.2	-54.95	2.8
2707	0.012	0.487	-1.106	36.4	-75.04	-2.17
2725	0.007	0.469	-1.088	42.21	-83.44	-12.32
2749	-0.007	0.415	-1.016	46.48	-92.82	-26.46
2769	-0.053	0.376	-1.026	49.42	-100.8	-36.82
2790	-0.091	0.366	-1.078	56.7	-108.78	-38.85
2810	-0.088	0.381	-1.142	59.36	-112.84	-32.83
2828	-0.11	0.341	-1.087	64.26	-111.02	-34.86
2852	-0.158	0.332	-1.004	65.45	-114.87	-39.13
2872	-0.224	0.322	-0.968	65.66	-121.94	-40.46
2890	-0.259	0.251	-0.987	66.71	-128.1	-44.94
2911	-0.305	0.172	-0.968	67.76	-134.68	-45.5
2930	-0.339	0.234	-0.952	65.73	-135.73	-47.32
2955	-0.373	0.339	-0.937	59.29	-134.26	-44.03
2970	-0.43	0.249	-0.957	55.02	-135.59	-40.67
2996	-0.463	0.178	-0.939	47.67	-140.77	-43.4
3013	-0.461	0.178	-0.839	44.94	-141.47	-49.77
3037	-0.514	0.135	-0.757	42.7	-144.27	-54.67
3057	-0.591	0.075	-0.771	38.85	-146.44	-58.1
3077	-0.618	0.092	-0.761	38.85	-144.06	-59.78
3099	-0.616	0.091	-0.713	41.09	-139.93	-57.82
3119	-0.657	0.0	-0.644	36.68	-133.7	-65.59
3143	-0.668	0.009	-0.612	30.8	-128.31	-53.41
3163	-0.703	-0.003	-0.58	25.9	-127.26	-57.61
3182	-0.709	0.044	-0.541	25.48	-125.51	-51.31
3204	-0.688	0.001	-0.472	22.82	-122.64	-49.14
3220	-0.735	-0.039	-0.464	20.09	-113.68	-52.5
3240	-0.747	-0.043	-0.425	12.88	-110.95	-44.03
3260	-0.766	-0.048	-0.413	11.97	-102.48	-43.47
3280	-0.763	-0.068	-0.388	10.99	-95.13	-38.15
3304	-0.764	-0.111	-0.355	12.25	-88.06	-34.58
3324	-0.758	-0.15	-0.307	13.02	-78.47	-31.5
3341	-0.77	-0.151	-0.282	11.9	-73.36	-28.14
3365	-0.784	-0.153	-0.249	9.66	-64.12	-22.82
3384	-0.788	-0.179	-0.235	5.46	-55.58	-19.6
3402	-0.809	-0.165	-0.225	2.45	-46.76	-15.68
3425	-0.807	-0.152	-0.218	-1.26	-38.22	-8.89
3445	-0.803	-0.163	-0.218	-7.63	-28.21	-6.23
3465	-0.827	-0.183	-0.198	-12.46	-19.81	-4.13
3483	-0.849	-0.193	-0.18	-14.14	-11.34	-1.96
3505	-0.851	-0.199	-0.179	-18.48	-2.38	2.17
3525	-0.857	-0.178	-0.189	-23.52	5.32	7.7
3549	-0.842	-0.195	-0.186	-32.2	12.39	12.18
3568	-0.86	-0.176	-0.202	-40.46	23.1	15.68
3589	-0.877	-0.173	-0.197	-44.59	30.8	20.09
3609	-0.881	-0.175	-0.198	-48.37	37.8	24.85
3628	-0.869	-0.145	-0.21	-49.7	43.89	29.47
3649	-0.883	-0.113	-0.251	-49.7	47.53	37.03
3669	-0.86	-0.086	-0.286	-50.26	52.43	43.89
